,SpectrumId,Score,Comment,PlsdaId
0,369351.0,0.5014620134391292,0 min vs. 90 min,18
1,369352.0,0.0,0 min vs. 90 min,18
2,369353.0,0.7927041406443376,0 min vs. 90 min,18
3,369354.0,0.3787156577104721,0 min vs. 90 min,18
4,369355.0,0.0,0 min vs. 90 min,18
5,369356.0,0.9348340571277628,0 min vs. 90 min,18
6,369357.0,1.3172874809653266,0 min vs. 90 min,18
7,369358.0,0.1584449181200769,0 min vs. 90 min,18
8,369359.0,0.4697360174432212,0 min vs. 90 min,18
9,369360.0,0.3646264712946271,0 min vs. 90 min,18
10,369361.0,0.6468007327337222,0 min vs. 90 min,18
11,369362.0,0.4625507576410506,0 min vs. 90 min,18
12,369363.0,1.1406473182743375,0 min vs. 90 min,18
13,369364.0,0.9781364432827964,0 min vs. 90 min,18
14,369365.0,0.8477156058064632,0 min vs. 90 min,18
15,369366.0,0.7051251264732022,0 min vs. 90 min,18
16,369367.0,0.214725726961136,0 min vs. 90 min,18
17,369368.0,0.4679753249813108,0 min vs. 90 min,18
18,369369.0,0.2978031072417205,0 min vs. 90 min,18
19,369370.0,0.0552707292945902,0 min vs. 90 min,18
20,369371.0,0.8574228025595958,0 min vs. 90 min,18
21,369372.0,1.056513993651726,0 min vs. 90 min,18
22,369373.0,0.680576600915183,0 min vs. 90 min,18
23,369374.0,0.7455524727896551,0 min vs. 90 min,18
24,369375.0,2.2617142927856517,0 min vs. 90 min,18
25,369376.0,0.5576765671819327,0 min vs. 90 min,18
26,369377.0,0.4541166705679337,0 min vs. 90 min,18
27,369378.0,0.7579196099265754,0 min vs. 90 min,18
28,369379.0,1.091752114057407,0 min vs. 90 min,18
29,369380.0,0.6163287192135776,0 min vs. 90 min,18
30,369381.0,0.9256605853498528,0 min vs. 90 min,18
31,369382.0,0.5226022587068061,0 min vs. 90 min,18
32,369383.0,0.5274221893716731,0 min vs. 90 min,18
33,369384.0,1.0884132074425807,0 min vs. 90 min,18
34,369385.0,0.4463087188204043,0 min vs. 90 min,18
35,369386.0,0.5940666833251825,0 min vs. 90 min,18
36,369387.0,1.251414739557241,0 min vs. 90 min,18
37,369388.0,0.7498433734043409,0 min vs. 90 min,18
38,369389.0,1.4642468628706924,0 min vs. 90 min,18
39,369390.0,0.440168169738385,0 min vs. 90 min,18
40,369391.0,0.9525006819379898,0 min vs. 90 min,18
41,369392.0,1.5843500015186935,0 min vs. 90 min,18
42,369393.0,0.6315100238001791,0 min vs. 90 min,18
43,369394.0,1.508021549827964,0 min vs. 90 min,18
44,369395.0,0.9263518989626416,0 min vs. 90 min,18
45,369396.0,0.673663021866634,0 min vs. 90 min,18
46,369397.0,1.1639515018000532,0 min vs. 90 min,18
47,369398.0,0.8044671822603531,0 min vs. 90 min,18
48,369399.0,0.2558470160963968,0 min vs. 90 min,18
49,369400.0,0.3515390747867713,0 min vs. 90 min,18
50,369401.0,1.0961814169803688,0 min vs. 90 min,18
51,369402.0,0.823043924163271,0 min vs. 90 min,18
52,369403.0,0.628892429710404,0 min vs. 90 min,18
53,369404.0,1.9625510084705349,0 min vs. 90 min,18
54,369405.0,0.5112701266712173,0 min vs. 90 min,18
55,369406.0,0.6431235417715389,0 min vs. 90 min,18
56,369407.0,0.2036331707570509,0 min vs. 90 min,18
57,369408.0,0.7523677120771748,0 min vs. 90 min,18
58,369409.0,0.8427697595097919,0 min vs. 90 min,18
59,369410.0,0.9018531977856128,0 min vs. 90 min,18
60,369411.0,0.7753424840845695,0 min vs. 90 min,18
61,369412.0,0.3029809683247871,0 min vs. 90 min,18
62,369413.0,1.338498014544783,0 min vs. 90 min,18
63,369414.0,2.251210227664771,0 min vs. 90 min,18
64,369415.0,0.5936308108363851,0 min vs. 90 min,18
65,369416.0,0.9967031606738944,0 min vs. 90 min,18
66,369417.0,0.4682951241547119,0 min vs. 90 min,18
67,369418.0,1.4019275655108083,0 min vs. 90 min,18
68,369419.0,1.099263542877043,0 min vs. 90 min,18
69,369420.0,0.8212106886625674,0 min vs. 90 min,18
70,369421.0,1.3520501584210824,0 min vs. 90 min,18
71,369422.0,0.7936759326657247,0 min vs. 90 min,18
72,369423.0,1.5663454927942009,0 min vs. 90 min,18
73,369424.0,0.880551918203836,0 min vs. 90 min,18
74,369425.0,0.2274559532145619,0 min vs. 90 min,18
75,369426.0,1.798008762011574,0 min vs. 90 min,18
76,369427.0,2.13308774544513,0 min vs. 90 min,18
77,369428.0,1.01273139035445,0 min vs. 90 min,18
78,369429.0,2.2033301035051287,0 min vs. 90 min,18
79,369430.0,0.1334880551651634,0 min vs. 90 min,18
80,369431.0,1.1564247665206655,0 min vs. 90 min,18
81,369432.0,0.3626667721716547,0 min vs. 90 min,18
82,369433.0,1.247804286117225,0 min vs. 90 min,18
83,369434.0,0.3628979113644922,0 min vs. 90 min,18
84,369435.0,0.4352908225285777,0 min vs. 90 min,18
85,369436.0,0.6891980454380692,0 min vs. 90 min,18
86,369437.0,1.596222730561151,0 min vs. 90 min,18
87,369438.0,1.3494562983164768,0 min vs. 90 min,18
88,369439.0,0.0930537518502718,0 min vs. 90 min,18
89,369440.0,1.696021021009815,0 min vs. 90 min,18
90,369441.0,0.6150614565601473,0 min vs. 90 min,18
91,369442.0,0.720607941904885,0 min vs. 90 min,18
92,369443.0,0.9724599414246132,0 min vs. 90 min,18
93,369444.0,1.3746548120566275,0 min vs. 90 min,18
94,369445.0,0.72787043099649,0 min vs. 90 min,18
95,369446.0,2.092828924769057,0 min vs. 90 min,18
96,369447.0,1.2524302218432446,0 min vs. 90 min,18
97,369448.0,0.6659868567972543,0 min vs. 90 min,18
98,369449.0,0.0,0 min vs. 90 min,18
99,369450.0,0.8769513337952071,0 min vs. 90 min,18
100,369451.0,2.422542834712429,0 min vs. 90 min,18
101,369452.0,1.2021084836717173,0 min vs. 90 min,18
102,369453.0,0.2841057161078602,0 min vs. 90 min,18
103,369454.0,1.5804154596627011,0 min vs. 90 min,18
104,369455.0,0.7156827813466462,0 min vs. 90 min,18
105,369456.0,2.1434933941580865,0 min vs. 90 min,18
106,369457.0,0.7082887050182112,0 min vs. 90 min,18
107,369458.0,0.827655061932907,0 min vs. 90 min,18
108,369459.0,0.3216391660964596,0 min vs. 90 min,18
109,369460.0,0.4647836399291794,0 min vs. 90 min,18
110,369461.0,1.0048363531099758,0 min vs. 90 min,18
111,369462.0,1.8014171597041049,0 min vs. 90 min,18
112,369463.0,0.5130216868152128,0 min vs. 90 min,18
113,369464.0,0.8101938054937556,0 min vs. 90 min,18
114,369465.0,1.454922384483517,0 min vs. 90 min,18
115,369466.0,0.366839394717214,0 min vs. 90 min,18
116,369467.0,1.6762319510064057,0 min vs. 90 min,18
117,369468.0,0.880935401593746,0 min vs. 90 min,18
118,369469.0,0.2206647939170121,0 min vs. 90 min,18
119,369470.0,0.1969575943899256,0 min vs. 90 min,18
120,369471.0,1.2500567350718088,0 min vs. 90 min,18
121,369472.0,0.7788720133344614,0 min vs. 90 min,18
122,369473.0,0.8894070848960716,0 min vs. 90 min,18
123,369474.0,0.0586465119577902,0 min vs. 90 min,18
124,369475.0,0.4847535994892702,0 min vs. 90 min,18
125,369476.0,1.9365098474994653,0 min vs. 90 min,18
126,369477.0,1.6889623548713797,0 min vs. 90 min,18
127,369478.0,0.0218508794711356,0 min vs. 90 min,18
128,369479.0,0.8774003291338626,0 min vs. 90 min,18
129,369480.0,0.9430384763451438,0 min vs. 90 min,18
130,369481.0,0.5600065272932653,0 min vs. 90 min,18
131,369482.0,1.28000151920877,0 min vs. 90 min,18
132,369483.0,1.28441382065762,0 min vs. 90 min,18
133,369484.0,0.2058618239954516,0 min vs. 90 min,18
134,369485.0,1.223758722390777,0 min vs. 90 min,18
135,369486.0,2.205809489586245,0 min vs. 90 min,18
136,369487.0,0.8421279324394588,0 min vs. 90 min,18
137,369488.0,1.5567353495098408,0 min vs. 90 min,18
138,369489.0,1.52650219964277,0 min vs. 90 min,18
139,369490.0,1.0773124081494905,0 min vs. 90 min,18
140,369491.0,1.9629634676192245,0 min vs. 90 min,18
141,369492.0,1.6977853081740226,0 min vs. 90 min,18
142,369493.0,0.8915280574658675,0 min vs. 90 min,18
143,369494.0,0.8260979040114685,0 min vs. 90 min,18
144,369495.0,2.2114503333736275,0 min vs. 90 min,18
145,369496.0,1.714074071186637,0 min vs. 90 min,18
146,369497.0,1.6242890905264986,0 min vs. 90 min,18
147,369498.0,0.3432853280223865,0 min vs. 90 min,18
148,369499.0,0.934849929952225,0 min vs. 90 min,18
149,369500.0,1.7270738982308418,0 min vs. 90 min,18
150,369501.0,0.6619046211947988,0 min vs. 90 min,18
151,369502.0,0.8961093001787086,0 min vs. 90 min,18
152,369503.0,0.73183127437643,0 min vs. 90 min,18
153,369504.0,0.4761511561491213,0 min vs. 90 min,18
154,369505.0,0.4743572916767911,0 min vs. 90 min,18
155,369506.0,1.7334658884218237,0 min vs. 90 min,18
156,369507.0,0.2319390104768498,0 min vs. 90 min,18
157,369508.0,1.5246815039399064,0 min vs. 90 min,18
158,369509.0,0.4873712394390173,0 min vs. 90 min,18
159,369510.0,0.9655992481200444,0 min vs. 90 min,18
160,369511.0,1.050443025386227,0 min vs. 90 min,18
161,369512.0,0.5726495750093273,0 min vs. 90 min,18
162,369513.0,1.3669334779150777,0 min vs. 90 min,18
163,369514.0,0.218530380744647,0 min vs. 90 min,18
164,369515.0,0.8227424325163504,0 min vs. 90 min,18
165,369516.0,1.2670968854113054,0 min vs. 90 min,18
166,369517.0,0.3027710673692003,0 min vs. 90 min,18
167,369518.0,1.426755747612752,0 min vs. 90 min,18
168,369519.0,0.8550565220887736,0 min vs. 90 min,18
169,369520.0,0.3752404648054503,0 min vs. 90 min,18
170,369521.0,0.584130033767195,0 min vs. 90 min,18
171,369522.0,0.8955579497497935,0 min vs. 90 min,18
172,369523.0,0.239805823397989,0 min vs. 90 min,18
173,369524.0,0.525025125205957,0 min vs. 90 min,18
174,369525.0,0.9607900388028314,0 min vs. 90 min,18
175,369526.0,1.83806190020466,0 min vs. 90 min,18
