	m/z	retention_time	p-value	t-stat
15506	334.1004	1.583	0.1784004757422857	-1.355032920485293
15507	315.0977	1.577	0.1711814987455703	-1.378121288764508
15508	150.5925	1.68	0.6419221864873216	0.4664022404562699
15509	180.1024	1.674	0.3850827983281506	0.872319691719919
15510	190.0972	1.657	0.17857558510651664	1.3544817219683118
15511	323.0985	1.674	0.38508279832815084	0.8723196917199186
15512	205.0862	1.747	0.21674505989574425	1.24292500963476
15513	315.0981	1.726	0.14776866397466717	-1.45852388693738
15514	409.0697	1.707	0.38508279832815084	0.8723196917199185
15515	400.1669	1.84	0.6252841990841524	-0.48986102091514294
15516	100.0767	1.782	0.2795411064869303	-1.087131279906739
15517	542.0945	1.789	0.7166538793664647	-0.3639430062664997
15518	102.1291	1.764	0.49426206668295447	-0.686011780082363
15519	104.0718	1.821	0.48203414712120296	0.7056179909847645
15520	800.1437	1.799	0.462078318900484	-0.7382159967428757
15521	124.0874	1.81	0.6328461573080107	-0.4791661167370924
15522	536.1364	1.817	0.5042656065492354	-0.6701672897576505
15523	537.1405	1.817	0.4218947585691728	-0.8063889748421718
15524	622.1728	1.81	0.38508279832815084	0.8723196917199187
15525	686.2026	1.804	0.3441258391127049	0.9504588457693317
15526	181.1068	1.8	0.8062621085896768	0.24588920509890544
15527	112.0594	1.839	0.6769931400111044	0.41777038886179696
15528	102.1292	1.908	0.8673317070328704	0.1674701590475153
15529	122.0719	1.96	0.7705517149011933	-0.2924302210052258
15530	240.0867	1.902	0.47179211888838823	0.722252124354036
15531	439.1542	1.909	0.38508279832815084	0.8723196917199186
15532	112.0592	1.971	0.342760670695771	0.9531633370321122
15533	181.108	1.975	0.5136646045266167	-0.655432968445942
15534	274.1189	1.917	0.002737465086690814	-3.0706932371141376
15535	364.1566	2.066	0.23127141237337698	-1.2042723209121897
15536	347.088	2.112	0.15415189122449266	-1.4356840774280353
15537	364.1571	2.123	0.23992375261694146	1.18207649725445
15538	551.632	2.141	0.3810811272826756	-0.8797159181035084
15539	278.0072	2.212	0.26291647248545424	-1.1257421935394463
15540	381.1514	2.219	0.734536223392397	-0.34002592214798405
15541	722.0974	2.221	0.813440608515426	0.23660130314457253
15542	169.0599	2.24	0.3850827983281506	0.8723196917199191
15543	621.1617	2.232	0.29047963374789826	-1.0625846786358397
15544	254.1029	2.278	0.8446360131901628	0.19646643755714213
15545	122.072	2.215	0.2217141321662007	1.2294969272097032
15546	138.0629	2.241	0.5419480888785989	-0.611926382939378
15547	246.0441	2.262	0.38508279832815084	0.8723196917199187
15548	278.0071	2.274	0.3850827983281506	0.8723196917199191
15549	302.122	2.302	0.36361895437660463	-0.9125732099459429
15550	507.1094	2.285	0.38508279832815107	0.8723196917199183
15551	301.1185	2.288	0.29906130610963627	-1.04376558038779
15552	135.0482	2.341	0.36120647571059283	-0.9171903706035663
15553	336.1661	2.353	0.38508279832815084	0.8723196917199187
15554	400.1668	2.307	0.5766169109687154	0.560132941005116
15555	464.124	2.376	0.38508279832815084	0.8723196917199186
15556	485.1026	2.383	0.7316539717237228	-0.343867248658367
15557	254.0459	2.383	0.12910409611980866	1.5300328806640522
15558	385.1421	2.388	0.3850827983281506	0.8723196917199191
15559	254.1215	2.399	0.38508279832815084	0.8723196917199187
15560	465.0996	2.399	0.3850827983281506	0.872319691719919
15561	487.082	2.399	0.3850827983281506	0.8723196917199189
15562	236.0404	2.437	0.4558743459882323	-0.7485112668525532
15563	154.0864	2.434	0.3850827983281506	0.8723196917199191
15564	278.0072	2.439	0.9440781961193108	0.07031805154225362
15565	332.1387	2.449	0.38508279832815084	0.8723196917199185
15566	354.1219	2.449	0.3850827983281506	0.8723196917199189
15567	130.0662	2.45	0.38508279832815107	0.8723196917199184
15568	281.0556	2.453	0.3850827983281506	0.8723196917199191
15569	387.1226	2.435	0.1299922196360648	-1.5264523509506818
15570	489.0613	2.44	0.085545754882302	-1.7362122522970662
15571	536.1662	2.452	0.4995563939203086	-0.6776048484301632
15572	149.0456	2.482	0.04999162325028317	1.9835691675319491
15573	302.122	2.498	0.40149773106419007	-0.8424669382211099
15574	403.1851	2.463	0.22288349961464937	1.2263688023587804
15575	686.2022	2.472	0.8900373344873247	-0.13860276200193963
15576	140.082	2.499	0.9997273901847695	-0.0003425041718173053
15577	210.0872	2.526	0.03617643358490845	2.1229673531553326
15578	280.0961	2.565	0.38508279832815084	0.8723196917199185
15579	137.0479	2.627	0.3850827983281506	0.8723196917199192
15580	607.0572	2.67	0.38508279832815084	0.8723196917199185
15581	318.9492	2.684	0.3850827983281506	0.8723196917199191
15582	368.2778	2.704	0.23400171239715728	1.1972047980778646
15583	373.1731	2.696	0.3041172497914584	1.0328490782856277
15584	715.0632	2.773	0.7573041151479794	-0.3098540323821175
15585	486.1974	2.728	0.3850827983281506	0.872319691719919
15586	86.0726	2.771	0.9577658904332969	-0.053087670103520876
15587	124.0868	2.757	0.2215764036265365	1.2298661476358193
15588	298.183	2.758	0.798940216907121	0.255384744776613
15589	341.0944	2.784	0.5176464475645053	0.649233915789723
15590	660.0643	2.795	0.21417296818617357	1.2499640672701324
15591	664.0571	2.783	0.38508279832815084	0.8723196917199186
15592	284.0649	2.793	0.38508279832815084	0.8723196917199187
15593	276.0902	2.86	0.4995152946747793	0.6776699246308518
15594	188.0706	2.838	0.3850827983281506	0.8723196917199189
15595	181.1083	2.871	0.9307479612736963	0.08711869886853564
15596	664.0569	2.849	0.38508279832815084	0.8723196917199185
15597	711.0702	2.88	0.0648402998155508	1.8665257280287273
15598	297.1436	2.871	0.38508279832815084	0.8723196917199187
15599	315.2365	2.871	0.053621680103247756	1.952484459978988
15600	124.0871	2.842	0.33985285011408517	0.9589473180776427
15601	77.0409	2.911	0.1716178972416827	1.376704806828982
15602	507.1234	2.918	0.8049052214283079	-0.2476471970857499
15603	150.0916	2.927	0.046082774515965014	2.019267457825625
15604	231.0512	2.93	0.1331213702064174	1.5139884515800017
15605	249.0618	2.925	0.09523739670714666	1.6840115049975313
15606	205.0865	2.952	0.7643612839636207	-0.30056066969710055
15607	115.0696	2.979	0.812963055033684	-0.2372185376075239
15608	270.3147	3.037	0.3850827983281506	0.8723196917199192
15609	327.0786	3.016	0.0112545210577252	-2.5816236646974575
15610	537.1633	3.048	0.38508279832815084	0.8723196917199186
15611	124.088	3.083	0.5376605640600595	-0.6184451241455832
15612	333.1881	3.055	0.8731484509484593	0.1600624252238415
15613	341.0942	3.095	0.433424175528746	-0.7864552779679197
15614	142.0871	3.122	0.4075345554090837	-0.8316761663608463
15615	338.2324	3.102	0.22304221422943651	1.225945151253596
15616	612.182	3.142	0.7258122570344512	-0.3516685990410866
15617	550.6295	3.151	0.9191535430221595	0.1017516737822524
15618	536.1663	3.23	0.3673912121634805	0.9053924094860962
15619	612.1846	3.193	0.3850827983281506	0.8723196917199189
15620	279.1571	3.2	0.229624679257047	1.2085640889819935
15621	246.0441	3.252	0.6133690332122534	0.5068285604575933
15622	463.1583	3.266	0.031994410556824934	2.17430364553113
15623	124.0876	3.276	0.35206478982171663	-0.9348670642498361
15624	307.1738	3.271	0.2496393047289278	-1.1578252777164584
15625	125.0712	3.276	0.781220951886449	0.2784626653877958
15626	266.1211	3.299	0.22404540382577012	1.223272425116156
15627	311.205	3.345	0.7000730009027908	-0.38630831111858976
15628	241.0972	3.335	0.3850827983281506	0.8723196917199189
15629	320.1297	3.301	0.177154946738839	1.3589653569641216
15630	388.1609	3.345	0.06053015804065046	-1.8979481702694023
15631	303.0723	3.347	0.3850827983281506	0.8723196917199189
15632	447.093	3.356	0.8119370514365812	-0.2385449488036502
15633	139.0591	3.372	0.17553632325730784	1.364107095825158
15634	265.9711	3.391	0.38508279832815084	0.8723196917199187
15635	365.1346	3.385	0.0006065964299148544	-3.5389338294546797
15636	553.2132	3.402	0.3850827983281506	0.8723196917199192
15637	595.175	3.398	0.5075433591885874	-0.6650124628113695
15638	311.2054	3.449	0.06591460193302871	1.858967100989445
15639	280.0957	3.447	0.216283447316454	1.2441837953853203
15640	219.1051	3.475	0.1541775582366877	1.4355937259466693
15641	611.185	3.478	0.9274093845529963	-0.09133014877844071
15642	403.2874	3.479	0.3850827983281506	0.8723196917199189
15643	158.0271	3.535	0.5792675841356929	0.556236245418028
15644	269.0926	3.524	0.2848319552288522	-1.075177576489591
15645	341.0939	3.505	0.0698850343622949	1.8318960053885955
15646	346.2229	3.587	0.06857807309166723	-1.8406621214652954
15647	260.176	3.612	0.11794270784010583	1.5767799041451374
15648	246.1088	3.713	0.3525145681675017	0.9339905265572364
15649	284.0651	3.724	0.004960831267440122	-2.872069157435464
15650	538.1643	3.718	0.42445216311378486	0.801939816356547
15651	329.1599	3.759	0.12550630991464473	-1.5447394826063416
15652	365.2003	3.754	0.11905831142707432	-1.5719533240376617
15653	370.1561	3.76	0.1538356120354209	-1.43679837797365
15654	385.1266	3.763	0.08884064024862186	-1.7179468309933728
15655	385.1852	3.764	0.0032675101486641664	-3.0125084444890193
15656	391.1348	3.759	0.7032614750276593	-0.38199269208087216
15657	307.1272	3.776	0.17772903144925709	-1.357150246224761
15658	210.1101	3.815	0.7540334258058896	-0.3141702234890618
15659	124.0873	3.878	0.5824589031399976	0.5515560066741331
15660	685.2017	3.84	0.3850827983281506	0.8723196917199191
15661	131.0541	3.878	0.5984720292607443	0.5282517940910353
15662	286.2021	3.878	0.9995115508401669	-0.0006136825342215438
15663	194.103	3.884	0.21696225289070165	1.24233341645337
15664	144.1139	3.89	0.2742547041380022	-1.0992318511851562
15665	326.1468	3.898	0.1606913942627261	1.4130293547344417
15666	210.1106	3.93	0.38508279832815084	0.8723196917199187
15667	182.0791	3.991	0.12955650673962954	1.528206540070715
15668	341.1694	3.976	0.38508279832815107	0.8723196917199184
15669	363.1545	3.976	0.38508279832815084	0.8723196917199187
15670	130.1228	4.001	0.09514227355894622	-1.6845023489072155
15671	538.1621	3.986	0.12889521676391621	1.5308778102796645
15672	264.1079	4.043	0.980955126211623	-0.023930089452869126
15673	310.2023	4.043	0.790414437814966	-0.26647099319045825
15674	251.0755	4.056	0.2355178876333861	-1.1933056864881115
15675	118.0869	4.061	0.44178970004749973	0.7721860868467564
15676	328.2126	4.117	0.17957788090427085	-1.351334583061859
15677	274.1951	4.161	0.38508279832815084	0.8723196917199186
15678	301.2226	4.183	0.4439063440510027	0.7686006934591932
15679	281.0528	4.193	0.3850827983281506	0.8723196917199192
15680	359.1509	4.193	0.3850827983281506	0.8723196917199189
15681	203.1481	4.262	0.38508279832815084	0.8723196917199185
15682	272.209	4.265	0.3850827983281506	0.872319691719919
15683	281.0519	4.295	0.8963997843918852	0.13053560700968558
15684	118.087	4.318	0.6224786044216704	-0.4938433181392841
15685	155.1292	4.38	0.21761761226272716	1.2405509560373542
15686	182.0788	4.352	0.0839138587082904	1.745473230858045
15687	299.1579	4.354	0.5765039414641824	0.560299204922461
15688	124.0876	4.37	0.26537092760063596	1.1199366739281167
15689	402.1399	4.371	0.26139456828245905	1.1293610401252125
15690	98.9768	4.326	0.6621861359657315	0.43817481801453795
15691	319.1277	4.385	0.23052984497003318	1.2062022798803098
15692	610.1834	4.378	0.11686649584945798	1.5814706263670106
15693	267.144	4.438	0.08448911969739377	1.7421918964600807
15694	169.0596	4.461	0.38508279832815107	0.8723196917199184
15695	280.1015	4.445	0.902106477580433	-0.12330721193070017
15696	145.1351	4.471	0.21634062107315472	1.2440277800796578
15697	166.0846	4.484	0.12256410332051626	1.5570161149084045
15698	98.9769	4.49	0.32708965435651316	-0.9847241702329603
15699	171.113	4.487	0.21649494377352596	1.2436068157881008
15700	193.1188	4.522	0.7880837723673586	0.2695073089587653
15701	277.0883	4.505	0.38508279832815084	0.8723196917199187
15702	148.0978	4.519	0.5029117579654299	0.6723016762637388
15703	182.0796	4.539	0.14205263953406894	1.4796350688833122
15704	299.158	4.527	0.3850827983281506	0.8723196917199192
15705	325.1737	4.526	0.14488932245686276	1.4690773236779036
15706	342.1721	4.528	0.874611065587187	-0.1582011681088006
15707	289.1882	4.544	0.375995445108563	0.8891858971102384
15708	162.1025	4.554	0.22083884086848404	1.2318462389705047
15709	303.1936	4.563	0.3850827983281506	0.8723196917199189
15710	245.0744	4.64	0.04881268044367925	1.9940777944979127
15711	372.25	4.646	0.41407150679587723	0.8200998928951252
15712	104.072	4.664	0.8165965652967528	0.23252452601331086
15713	138.0559	4.674	0.21634854911910584	1.2440061484669125
15714	141.1132	4.689	0.7400425505720211	0.3327013458322562
15715	610.1835	4.692	0.9450401821824143	-0.06910645287215099
15716	202.1189	4.779	0.44176970663952986	-0.7722200012596503
15717	144.1387	4.702	0.809354847993709	0.24188508661075814
15718	245.1498	4.816	0.7811462222249675	0.2785603036121605
15719	159.1135	4.824	0.316280079575182	1.0070786562281786
15720	262.1648	4.84	0.3549484795305988	-0.9292596747306907
15721	124.0877	4.85	0.3850827983281506	0.872319691719919
15722	242.158	4.836	0.04875476314224294	1.9945995943657717
15723	281.1001	4.935	0.32656008530742686	-0.9858078539277781
15724	176.1287	4.946	0.7604577438141051	-0.3056978296316409
15725	278.0518	4.941	0.12910073767910193	-1.5300464572326518
15726	227.1028	4.952	0.1644227478051362	1.4004182887655392
15727	283.1227	4.927	0.2616553249718596	1.1287399553068143
15728	283.1401	4.954	0.39863395895246456	0.8476204373762354
15729	204.1341	4.997	0.012833351475588312	-2.53296507777147
15730	276.8323	5.015	0.546072938768212	-0.6056795715584278
15731	510.7413	5.039	0.21357389327758747	1.2516124286164754
15732	418.8365	5.069	0.0797236241942287	1.769949627538835
15733	478.8572	5.067	0.09107310817062	1.7058834734518666
15734	674.8088	5.071	0.06756282260777069	1.8475683294386094
15735	160.1085	5.201	0.3850827983281506	0.8723196917199189
15736	280.0969	5.215	0.38194793040305497	0.878109736038318
15737	242.1582	5.233	0.002616458612625189	-3.085434362107814
15738	162.113	5.272	0.3327854922661102	0.9731407900538965
15739	379.1437	5.273	0.4687521669647412	-0.7272280072245066
15740	129.0671	5.291	0.38508279832815084	0.8723196917199186
15741	538.1642	5.316	0.1331869652303661	1.5137296522078818
15742	132.1029	5.358	0.3137324617254453	1.0124208712429201
15743	186.1127	5.373	0.9475743273865316	-0.06591524256830905
15744	610.1846	5.372	0.38508279832815084	0.8723196917199186
15745	202.1188	5.339	0.13060018820341043	-1.5240123796970284
15746	280.0953	5.427	0.9633116374843791	-0.04611137649612692
15747	332.2074	5.449	0.20400788678815177	1.2784052827111023
15748	160.0976	5.452	0.04805496456883678	2.0009464692478875
15749	231.1456	5.463	0.8773244277199124	-0.15474972612787685
15750	279.0933	5.482	0.8588656880499934	0.1782685119661168
15751	359.2295	5.522	0.9117745467593933	0.1110757571429493
15752	149.0236	5.532	0.3850827983281506	0.8723196917199191
15753	118.0877	5.549	0.7003544778532241	0.38592703945408324
15754	334.1121	5.589	0.15139227917025405	1.4454667525846625
15755	458.9456	5.582	0.37071258045302236	0.8991084121583577
15756	550.9506	5.604	0.017798609948000654	-2.408809694151153
15757	633.4553	5.595	0.7738978096987614	0.2880436357438668
15758	960.9639	5.627	0.07913595569605295	1.7734666458945016
15759	436.0127	5.643	0.22461589712637395	1.221756371880425
15760	867.4815	5.643	0.6465167568207117	-0.4599699705797887
15761	978.0049	5.65	0.3850827983281506	0.8723196917199189
15762	990.488	5.634	0.7392003080061615	-0.3338205305194598
15763	1172.0329	5.637	0.22712496654031195	1.2151215959631976
15764	855.4997	5.64	0.26607217003559347	1.118284926509006
15765	891.4452	5.678	0.9562105511345507	-0.05504466887014019
15766	920.4669	5.628	0.6031359669906803	0.5215188060392127
15767	580.472	5.625	0.7660405607253149	-0.298353165414151
15768	591.952	5.673	0.8763972756715371	0.15592886763737673
15769	603.9321	5.689	0.04365445855653435	-2.042769751691381
15770	649.9951	5.695	0.38508279832815084	0.8723196917199187
15771	492.9078	5.706	0.3850827983281506	0.872319691719919
15772	335.0955	5.734	0.33078235993986993	0.9771995196542598
15773	504.8891	5.726	0.7073348233684326	0.37648979575218117
15774	708.8869	5.72	0.22727828876012812	1.2147178872197728
15775	422.8855	5.743	0.6256260132523299	-0.4893763811438635
15776	292.106	5.803	0.2198518777456944	1.2345034224059694
15777	297.0829	5.797	0.9815223755982415	-0.023217203153893248
15778	366.1092	5.829	0.6679808156416165	0.43016816110276573
15779	304.1739	5.851	0.5367806590025048	-0.6197861962746535
15780	402.1828	5.838	0.3850827983281506	0.8723196917199189
15781	244.1405	5.854	0.2561068865091733	1.1420505220049715
15782	536.165	5.905	0.38508279832815084	0.8723196917199187
15783	171.0766	5.929	0.13346906092456481	1.5126178082034152
15784	525.1428	6.022	0.8494595485061343	-0.1902906991916407
15785	398.13	6.033	0.2589175319557479	-1.1352827856513399
15786	171.0774	6.077	0.19581434085580895	1.3021017314887113
15787	304.1734	6.036	0.021949118028833897	-2.326866508257575
15788	362.1519	6.08	0.5957972909473382	0.5321240088179496
15789	297.0857	6.107	0.38508279832815084	0.8723196917199187
15790	252.1161	6.166	0.08096282785312651	1.7626028859781295
15791	366.1082	6.152	0.3850827983281506	0.8723196917199189
15792	396.1339	6.152	0.3850827983281506	0.8723196917199189
15793	158.1294	6.205	0.38508279832815084	0.8723196917199186
15794	144.1022	6.252	0.9062567832955389	0.11805432285535315
15795	264.1319	6.219	0.3850827983281506	0.872319691719919
15796	310.114	6.195	0.41737505049260093	-0.814291421473689
15797	509.1475	6.223	0.3850827983281506	0.872319691719919
15798	280.0968	6.179	0.02615200328647929	-2.2568177043542246
15799	160.0975	6.24	0.9331868496804094	0.08404315156513621
15800	176.103	6.257	0.7578818574925412	-0.3090922172538987
15801	218.1585	6.237	0.3850827983281506	0.8723196917199189
15802	327.1299	6.237	0.3850827983281506	0.8723196917199192
15803	382.0846	6.237	0.38508279832815084	0.8723196917199186
15804	397.1826	6.247	0.15661348185204446	1.4270711982403284
15805	110.0723	6.245	0.3441717946038958	0.9503679258843957
15806	246.1342	6.237	0.2190449398942423	1.236682388431908
15807	327.0799	6.237	0.07834625664502531	1.7782268603203533
15808	229.1538	6.264	0.4669045745746778	0.7302610544531769
15809	282.1932	6.232	0.7774360902985564	0.2834111768401595
15810	367.1121	6.321	0.9603798362346398	-0.049799142933327274
15811	370.1498	6.244	0.3850827983281506	0.8723196917199191
15812	111.0563	6.253	0.2570217995529174	-1.139841792493166
15813	525.1431	6.248	0.30938943050307116	-1.0215951837945931
15814	283.196	6.318	0.22137382384176246	1.2304095235723058
15815	407.1276	6.309	0.23913672300130162	-1.1840714915166097
15816	203.148	6.376	0.9206736113223442	-0.09983205472452948
15817	419.2117	6.329	0.3974312862959718	0.8497914469739442
15818	525.1418	6.372	0.3850827983281506	0.8723196917199189
15819	406.1329	6.421	0.982746608063294	0.021678698552551254
15820	124.0879	6.448	0.943309718889444	0.07128600522797587
15821	244.1403	6.496	0.4845573191779142	-0.7015502131905071
15822	447.2165	6.503	0.24085791971641854	-1.1797145991041613
15823	114.0677	6.6	0.8961117098200726	0.1309006767229187
15824	144.1023	6.614	0.3090914085137088	1.0222278857114353
15825	537.1663	6.618	0.8503234736121184	-0.189185366162775
15826	176.103	6.589	0.053679878135790136	-1.9520008289982733
15827	246.0957	6.645	0.3850827983281506	0.8723196917199192
15828	256.0929	6.645	0.22372211947133444	1.2241327782411218
15829	445.1591	6.645	0.38508279832815084	0.8723196917199186
15830	138.0565	6.667	0.38508279832815084	0.8723196917199186
15831	297.0835	6.678	0.3850827983281506	0.8723196917199189
15832	279.1592	6.692	0.8210447479901973	-0.22678508654540896
15833	266.16	6.7	0.3850827983281506	0.8723196917199191
15834	320.1346	6.703	0.00617023438889966	-2.7967733584630867
15835	309.1328	6.692	0.8263187124273567	-0.21998989034097904
15836	128.0713	6.705	0.353264299201386	0.9325310294122546
15837	610.1845	6.758	0.9501753925160596	-0.06264046548186575
15838	367.1568	6.779	0.6716822733599317	0.42506830522815475
15839	341.0981	6.865	0.19314423809995948	1.3099828528057806
15840	288.1203	6.983	0.45800734097187545	-0.7449626982740254
15841	290.147	7.018	0.5366398840486981	0.620000856825544
15842	424.1821	7.028	0.03479601876404969	2.1393160469722106
15843	528.1621	7.052	0.6810136887859528	0.41226046055650706
15844	156.0771	7.147	0.9050272226844017	-0.11961018301926218
15845	769.2486	7.151	0.012570968343046414	-2.540664588172706
15846	279.0936	7.184	0.3850827983281506	0.872319691719919
15847	262.1322	7.369	0.12413960907791442	1.5504135064210742
15848	341.0944	7.44	0.387749443405238	0.8674174215228144
15849	262.1318	7.529	0.19724364147635118	-1.297915793108745
15850	189.16	7.59	0.3850827983281506	0.872319691719919
15851	144.1024	7.827	0.08979874119910118	1.7127396523999425
15852	537.1656	7.813	0.22842179841270582	1.2117131371627023
15853	341.0945	7.847	0.43363813490314884	0.7860883269070956
15854	684.2012	7.843	0.2386193010534661	1.1853856351982768
15855	205.0855	7.85	0.047038211084645454	2.010309901147155
15856	128.0719	7.864	0.38508279832815084	0.8723196917199185
15857	158.1293	7.873	0.4639762202656166	0.7350821822130511
15858	203.1511	7.866	0.222753298948967	1.2267165058409033
15859	288.1193	7.894	0.9299183412817726	0.08816507497978628
15860	684.2545	7.892	0.7114469279400011	-0.37094617793182927
15861	302.1352	7.909	0.34294117031082694	-0.9528053549071493
15862	158.1289	7.924	0.6168050514955884	-0.5019206888447988
15863	162.1133	7.921	0.6433281911530353	0.46443182009646744
15864	202.5199	7.968	0.3407886822527253	-0.957082346240024
15865	202.5185	7.988	0.6480956407228091	0.45776401079562373
15866	538.165	7.984	0.21714775204301873	1.2418284936124027
15867	157.061	8.045	0.34890050608270373	-0.9410541372853629
15868	538.1629	8.019	0.5480746985637155	0.6026566036795904
15869	229.119	8.006	0.7838855671150566	-0.2749829481020325
15870	341.0942	8.047	0.2843351666558233	1.0762934506158892
15871	247.0936	8.085	0.2957559885501968	-1.0509699259577985
15872	189.1603	8.194	0.38508279832815107	0.8723196917199184
15873	250.988	8.173	0.7140155741508345	0.3674891651653016
15874	157.0616	8.212	0.3850827983281506	0.8723196917199189
15875	202.5178	8.188	0.89975898376557	0.12627986074009065
15876	445.1607	8.209	0.8930790464865785	0.13474497385878903
15877	610.1849	8.215	0.9514959423791147	0.06097813668570407
15878	175.1193	8.326	0.38508279832815084	0.8723196917199186
15879	279.0938	8.35	0.7087474450594518	0.3745841024292371
15880	296.0454	8.34	0.373267986810611	0.8942977168145658
15881	252.1372	8.317	0.13988225693750334	1.4878244290818357
15882	252.1411	8.431	0.030277660062585917	-2.1970831928097185
15883	141.1395	8.418	0.8675261810311605	-0.16722234504197692
15884	537.166	8.449	0.05391899425600564	1.9500184023031737
15885	357.2497	8.495	0.5547782894079325	-0.592573149881712
15886	445.1604	8.539	0.8500810913271906	-0.1894954540972289
15887	252.1403	8.675	0.7814239256957684	-0.2781974829690288
15888	296.0459	8.796	0.20564670258774914	-1.2737505172472183
15889	130.0871	8.993	0.3850827983281506	0.8723196917199191
15890	279.0938	8.974	0.2592256078404908	-1.1345441204943583
15891	130.0866	9.061	0.38508279832815084	0.8723196917199187
15892	279.0938	9.288	0.1217125341399312	1.5606129133464146
15893	252.1406	9.477	0.31963213140337143	1.0000930620312378
15894	280.0972	9.969	0.18368833730842615	-1.3385648368746528
15895	824.7688	9.978	0.2955301448580979	-1.0514641704433572
15896	280.0971	10.056	0.7252670801424879	-0.3523977536644844
15897	279.0939	10.127	0.09979049236891023	-1.6609695669483546
15898	327.0787	10.073	0.1740205998740934	1.3689546026558275
15899	611.1841	10.136	0.8813218975697941	-0.14966825402227105
15900	88.0776	10.208	0.5878179245232192	-0.5437239261569607
15901	538.1633	10.297	0.3850827983281506	0.8723196917199189
15902	74.0626	10.383	0.08829924032776404	1.720909616531404
15903	88.0776	10.452	0.081682417376649	1.7583791506863498
15904	279.1595	10.519	0.048940383122075076	-1.9929291314783502
15905	536.1656	10.463	0.24103966226299225	-1.179255852214019
15906	74.0627	10.467	0.22544175260496524	1.2195666467690136
15907	279.0937	10.591	0.40310942409525996	0.8395764626840412
15908	685.2029	10.602	0.5932895347954633	0.5357617950537865
15909	74.0626	10.66	0.7749195816618845	0.2867052547224968
15910	265.0035	10.721	0.43701357590509615	0.7803132597946538
15911	88.0778	10.676	0.9388214444118169	0.07694069472870123
15912	685.2035	10.722	0.07942299017803867	-1.7717461489204835
15913	686.2013	10.741	0.618789625660874	0.4990915482003311
15914	539.164	10.744	0.5025844833003795	-0.6728180975581476
15915	539.1644	10.809	0.7710155965987535	-0.2918217550456723
15916	611.1853	10.81	0.4117617614196324	0.8241775532411464
15917	611.184	10.817	0.38508279832815084	0.8723196917199187
15918	686.2008	10.838	0.13852899655402665	1.4929809331531465
15919	686.2018	10.94	0.5245462354870837	-0.6385510349735819
15920	280.097	10.98	0.1293963557968187	-1.5288524793645584
15921	100.0771	11.012	0.5659751798800083	-0.5758644884419033
15922	74.0626	10.989	0.6600734900854615	0.4411009445971461
15923	74.0628	11.024	0.7757366140255404	-0.28563542730174296
15924	74.099	11.007	0.191144236371335	1.3159394529460458
15925	250.9879	11.059	0.8722530918871205	0.16120209447472633
15926	327.0786	11.058	0.1448981761159014	1.4690446243395012
15927	684.2024	11.062	0.13680621240701288	1.4996027753962988
15928	341.0943	11.102	0.4113924047210771	-0.8248308963310389
15929	612.1821	11.188	0.5998782964592105	0.5262191415982568
15930	612.1825	11.278	0.30695609518996014	1.0267731839235932
15931	341.0942	11.332	0.38653522356869496	0.8696470043901218
15932	686.2021	11.323	0.28305020531495684	-1.0791859241542459
15933	341.0941	11.342	0.38508279832815084	0.8723196917199187
15934	663.453	11.408	0.38508279832815084	0.8723196917199185
15935	684.2021	11.469	0.7965535442570979	0.2584849349306263
15936	74.0989	11.547	0.966846131044372	0.041666350588952385
15937	280.097	11.565	0.0042176059921453435	-2.927211817237267
15938	685.2039	11.65	0.446882538895665	-0.7635760139947407
15939	613.1825	11.643	0.0919605559858571	1.7011550437399927
15940	613.1832	11.713	0.7108910218892237	0.3716949315381583
15941	100.077	11.725	0.02367125486824287	-2.296846272888302
15942	74.0626	11.74	0.28569900477717974	-1.073233227327487
15943	265.0035	11.7	0.37651314971556105	-0.8882182394004556
15944	74.0626	11.767	0.16142503793055435	1.4105322372293518
15945	613.1829	11.759	0.30239501692425996	1.0365537635251845
15946	88.0778	11.76	0.4773626552732019	0.7131803839393492
15947	341.0943	11.803	0.38904651222872333	0.8650404740151518
15948	539.1642	11.795	0.13015467196319108	-1.5257994997824205
15949	88.0778	11.826	0.26424224506927774	1.1226016582972973
15950	310.2015	0.016	0.3850827983281506	0.8723196917199189
15951	685.2036	0.071	0.21653780717337123	1.2434899311125793
15952	74.0616	0.149	0.38508279832815084	0.8723196917199187
15953	612.1831	0.16	0.38508279832815084	0.8723196917199187
15954	610.184	0.271	0.007099477047592593	2.7476063380930555
15955	279.1593	0.27	0.6692005807844783	-0.4284863332333223
15956	279.0938	0.324	0.4882336004777812	0.6956442148683961
15957	612.1841	0.313	0.3850827983281506	0.8723196917199191
15958	139.1232	0.315	0.9427754892141442	-0.07195894654729679
15959	802.055	0.336	0.38508279832815084	0.8723196917199187
15960	710.0915	0.347	0.38508279832815084	0.8723196917199187
15961	351.1948	0.358	0.22373014177817543	1.2241114176515786
15962	695.1018	0.359	0.38508279832815084	0.8723196917199186
15963	711.1238	0.359	0.38508279832815084	0.8723196917199186
15964	739.1587	0.359	0.38508279832815084	0.8723196917199185
15965	289.038	0.367	0.7216609613538658	0.3572255918908772
15966	379.1538	0.365	0.5313655067914147	0.6280643545910961
15967	152.0705	0.378	0.19195770461676437	1.3135111177521748
15968	316.1558	0.381	0.38508279832815107	0.8723196917199184
15969	154.0864	0.428	0.512966573564664	-0.656522291200255
15970	421.2132	0.416	0.5525634254770324	0.5958979666632264
