massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row454	453.0	555.1968	6.631	0.22939880490650102	-1.2091545003418427
row455	454.0	140.082	1.726	0.05036575713404255	1.9802783681434057
row456	455.0	147.0918	2.882	0.00402597315593214	2.9428784201315676
row457	456.0	374.9634	5.638	0.09122758590136938	-1.705057703700584
row458	457.0	204.1534	7.902	0.09695961334938887	-1.6751928631357438
row459	458.0	332.1712	6.067	0.7298509616633544	-0.3462728149084442
row460	459.0	136.9405	5.062	0.013045492142999377	2.5268425688956855
row461	460.0	139.0583	4.427	0.020385463625880586	2.35598299609589
row462	461.0	362.1518	2.115	0.2802400363278317	-1.0855432946807695
row463	462.0	208.1332	2.971	0.8648030290244769	0.17069334983120285
row464	463.0	285.1814	2.868	0.7106362637811994	-0.37203813715614636
row465	464.0	258.1089	3.81	0.9744219428239076	0.03214159519982718
row466	465.0	247.1736	3.7	0.27784603421145976	-1.0909939370136703
row467	466.0	318.3009	1.143	0.04383050801897258	2.041028717718612
row468	467.0	402.2857	3.479	0.9026910285091612	-0.12256716284022454
row469	468.0	336.1057	5.828	0.039989145970880456	2.0804610831177435
row470	469.0	302.1354	6.306	0.54023688617852	-0.6145249392019457
row471	470.0	552.2145	3.405	0.009157225797476836	2.6568048187221187
row472	471.0	306.2066	0.556	0.2957220606103697	1.0510441587144688
row473	472.0	258.1168	2.553	0.06871828398761236	-1.8397150558278743
row474	473.0	226.0025	0.622	0.030572458556649796	2.193092809208755
row475	474.0	250.111	0.704	0.6306615835097298	-0.48225004521539
row476	475.0	710.4535	1.39	0.38508279832815084	0.8723196917199185
row477	476.0	342.2284	3.357	0.08214335211462181	1.755689697032288
row478	477.0	374.9634	5.621	0.14986340239110849	1.4509459914317364
row479	478.0	274.2017	3.219	0.062397219228054815	1.8841133707720175
row480	479.0	181.0531	2.707	0.272420370980866	-1.1034683714393212
row481	480.0	205.0969	3.954	0.5621930104826918	-0.5814901537632661
row482	481.0	334.893	5.06	0.00552720133484329	2.8349302700679764
row483	482.0	322.0776	7.525	0.204791079441309	1.2761773341772853
row484	483.0	281.194	0.804	0.22880923973404224	1.21069754098253
row485	484.0	333.1527	3.442	0.22884246991673862	-1.2106104928965857
row486	485.0	412.256	2.781	0.0009459455911386633	3.4054233252456827
row487	486.0	319.3042	0.895	0.008150951077599687	2.6985968546240557
row488	487.0	340.1763	5.451	0.9851571091802211	0.01864954681258968
row489	488.0	247.108	2.873	0.006250427864135444	2.792272667822113
row490	489.0	305.0871	4.304	0.8316365318878963	0.21314855392763182
row491	490.0	527.1583	6.936	0.5420177112045184	0.6118207456543792
row492	491.0	1090.0338	5.639	0.34144128581773836	0.9557837753655631
row493	492.0	536.3553	0.933	0.4913488607731241	0.6906585309410266
row494	493.0	345.0555	2.406	0.0017806156060244291	3.2090276645343208
row495	494.0	349.1113	5.549	0.18610769380811945	-1.331148907620244
row496	495.0	264.1195	5.964	0.0013265465493273025	-3.3014141167804576
row497	496.0	231.1703	5.868	0.878771583795806	0.15290968276617217
row498	497.0	520.3333	1.796	0.7006115367416536	0.38557889243576826
row499	498.0	252.1701	0.769	0.2927452901347498	1.0575798672678376
row500	499.0	224.0667	1.907	0.0021892499515528394	-3.143093984326971
row501	500.0	132.1022	5.36	0.9845602651229155	0.01939955260279162
row502	501.0	245.158	3.841	0.003393857089941773	2.999935914564943
row503	502.0	344.1711	3.267	0.0982001619443193	1.668919050213829
row504	503.0	288.1599	0.409	0.8149696298994729	0.2346256644824497
row505	504.0	446.2603	4.066	0.7773612321386751	0.2835091202776768
row506	505.0	183.1129	1.636	0.001386211768398173	-3.287719013248352
row507	506.0	344.2284	1.332	0.9588571640297123	0.051714702943862566
row508	507.0	110.0607	0.42	0.8270424968010326	0.21905814295731055
row509	508.0	667.431	1.45	0.3850827983281504	0.8723196917199193
row510	509.0	274.0928	5.425	0.026327925309519905	-2.254107504859464
row511	510.0	186.1316	1.256	0.09789509667529855	-1.6704558681569086
row512	511.0	517.0128	5.634	0.8128020228242934	0.23742669114129353
row513	512.0	394.2899	0.542	0.00010573307192536046	-4.034857799576737
row514	513.0	203.1394	5.547	0.05105072854667047	-1.9743070008668695
row515	514.0	176.0669	6.277	0.07675894892602689	-1.7879161425708028
row516	515.0	354.1413	4.906	0.0012155028348007052	3.3285133730573553
row517	516.0	272.0961	2.922	0.6556307551420562	-0.4472668459516032
row518	517.0	241.1298	6.479	0.8422743666635225	0.19949288063506032
row519	518.0	553.2842	3.537	0.5040582774152689	0.6704939516979194
row520	519.0	492.1868	2.965	0.47482036175645637	0.7173132057010773
row521	520.0	170.0925	2.821	2.702132915957069e-05	4.3966892512388105
row522	521.0	328.2489	2.859	0.8966264717267802	0.13024834416044473
row523	522.0	86.0615	1.81	0.2604561714239216	1.131599769940122
row524	523.0	170.0928	8.999	0.7819148021875794	-0.27755624130594164
row525	524.0	170.0928	9.209	0.39490739323666235	0.8543605749163381
row526	525.0	170.0928	9.239	0.12420487975484767	-1.5501414060216454
row527	526.0	234.0432	2.228	0.04660954137415984	-2.014309427058136
row528	527.0	170.0928	9.284	0.2221076622688914	1.2284428761049724
row529	528.0	346.2231	4.355	0.9705279667576965	0.03703690777926341
row530	529.0	170.0928	9.052	0.912561110002698	0.11008140755205252
row531	530.0	369.13	3.411	0.010371349251633329	-2.6115956983063455
row532	531.0	271.0929	3.198	0.26960681604039494	1.1100051484342912
row533	532.0	361.0333	3.236	0.07795188026827123	1.780618967229386
row534	533.0	329.2158	3.538	0.08544916112321062	1.7367563650119473
row535	534.0	436.1325	2.565	0.03986526471182328	2.081786100739691
row536	535.0	230.248	2.322	0.00015009580844424104	3.9386570261112994
row537	536.0	313.2207	3.149	0.5359804748511066	-0.6210067392526932
row538	537.0	288.2076	3.223	0.38531379336808314	0.8718942076745061
row539	538.0	363.0697	4.913	0.39605243857721806	0.8522854320948238
row540	539.0	372.1115	0.489	0.1471294795418569	1.4608527665042392
row541	540.0	340.1447	2.781	0.0013258504820524975	-3.3015772640245507
row542	541.0	754.4806	1.621	0.38508279832815107	0.8723196917199183
row543	542.0	858.0314	5.661	0.9635156245540673	0.04585481548899087
row544	543.0	387.1664	0.554	0.3850827983281504	0.8723196917199194
row545	544.0	198.1237	1.83	0.06202920108707168	1.8868125823069013
row546	545.0	199.1078	1.861	0.13233355154353527	1.5171045749507612
row547	546.0	419.1851	0.476	0.9426437521139298	-0.07212489396217131
row548	547.0	530.8464	5.06	0.010944938063441526	2.5918804497972463
row549	548.0	553.263	3.462	0.3333293130086671	0.9720416704991749
row550	549.0	195.0765	2.033	0.11484370564761603	1.590381038338383
row551	550.0	341.2079	3.474	0.0014861730813975952	3.2659650648719842
row552	551.0	802.0194	5.636	0.8274126811125813	0.21858166882100782
row553	552.0	449.3492	0.544	0.00012219156259529154	-3.995311569816188
row554	553.0	264.113	0.419	0.018743677348277817	-2.388764796461805
row555	554.0	134.0602	0.429	0.23587008862388228	-1.1924025218610863
row556	555.0	385.151	0.541	0.8743066976905417	0.158588447099982
row557	556.0	281.0622	3.701	0.027494311056380807	2.2365296925453304
row558	557.0	362.3271	0.916	0.21277806445218278	1.253807405188164
row559	558.0	200.103	2.108	3.0729053233265726e-05	4.363376146505032
row560	559.0	344.2437	3.47	0.0005876458427627982	3.548342090016405
row561	560.0	375.1304	0.467	0.8776232447284349	-0.15436974039041892
row562	561.0	354.2282	3.543	0.070856434589328	-1.8254686288215922
row563	562.0	212.103	2.032	0.03719077758213851	2.1112947387963183
row564	563.0	667.431	1.277	0.3850827983281504	0.8723196917199193
row565	564.0	170.0927	8.82	0.003330091926648629	-3.0062259603287114
row566	565.0	731.9972	5.633	0.3860650634791267	0.8705114894364261
row567	566.0	437.1426	5.454	0.9885962003867657	0.014328111458541177
row568	567.0	229.1551	5.334	0.893463271005053	-0.1342578090166922
row569	568.0	362.1518	2.365	0.08388088179470422	-1.7456618931097547
row570	569.0	649.9941	5.631	0.5453859259049052	0.6067183511813095
row571	570.0	247.1404	7.213	0.4901475299952366	0.692579098687489
row572	571.0	241.1551	4.938	0.00016674425109542844	-3.9094824776249184
row573	572.0	327.0507	3.571	0.6694613462072441	0.42812694512592664
row574	573.0	305.1794	5.933	0.6689654903612052	-0.42881038376054836
row575	574.0	355.1057	0.409	0.8964484733308311	-0.13047390646940296
row576	575.0	86.0979	3.922	0.12498469896401534	1.5468992178524565
row577	576.0	274.2744	1.1	0.9936944108030703	-0.007922361029039336
row578	577.0	368.1375	0.399	0.1650460793543583	1.3983329747319282
row579	578.0	593.3587	3.558	0.38508279832815084	0.8723196917199185
row580	579.0	261.153	4.414	0.12315905893466986	1.5545149234049287
row581	580.0	249.0953	3.404	0.7287785533824619	-0.3477045744645414
row582	581.0	296.15	4.06	0.17809537587431817	-1.3559942719294689
row583	582.0	161.1003	4.554	0.004943389096984281	2.8732735505057376
row584	583.0	477.068	3.876	0.0026496620967555074	3.0813275533137507
row585	584.0	466.1609	2.341	0.2638256326261807	1.1235873531513159
row586	585.0	211.119	2.138	0.006499151270736051	-2.7786415150386974
row587	586.0	282.1931	6.364	0.6348501350973834	0.4763411656871391
row588	587.0	104.9931	5.631	0.25257036470196775	-1.1506409042629149
row589	588.0	139.0427	2.288	0.0027573227768013624	3.068332057978541
row590	589.0	344.2075	4.51	0.09712806679494645	1.6743371387586385
row591	590.0	120.0663	5.318	0.03994334117453314	-2.0809505928996823
row592	591.0	656.2012	6.75	0.3199503721207647	-0.9994323909378642
row593	592.0	772.9988	5.631	0.40580104932031635	-0.8347648106948329
row594	593.0	300.2171	0.793	0.2683734721953236	1.112885566567243
row595	594.0	382.2593	2.982	0.0168656463804895	2.4295486300346196
row596	595.0	184.0946	5.565	0.5906853036403339	0.5395471018958048
row597	596.0	776.0277	5.66	0.4750320431807469	0.7169686213647658
row598	597.0	344.1168	0.401	0.7017033429443849	0.3841007320121026
row599	598.0	246.1157	1.528	0.33960518041355214	0.9594414451519848
row600	599.0	281.15	2.21	0.7710544164628323	-0.29177084061697794
row601	600.0	272.1862	3.302	0.7139745232565415	0.36754437859369044
row602	601.0	360.2654	3.055	0.00199733046382713	3.1724894410570332
row603	602.0	259.093	5.45	0.09287230894183275	-1.6963356985212659
row604	603.0	170.0927	8.311	0.6633784976379211	-0.436525003310457
row605	604.0	258.1533	3.175	0.1041200375234758	1.6398352718771734
row606	605.0	406.1867	0.703	0.5867089346267857	0.5453419189164849
row607	606.0	116.0712	1.788	0.972511662553586	-0.03454299977713206
row608	607.0	255.0654	0.746	0.3157955255038139	1.0080925243593408
row609	608.0	341.169	4.53	0.17245050697129075	1.3740098553408402
row610	609.0	241.155	5.492	0.9147024833159526	0.10737490165374203
row611	610.0	300.0576	3.513	0.0587735000904053	1.911296544229534
row612	611.0	360.2493	0.79	0.5003293039307892	-0.6763815658318121
row613	612.0	244.1408	6.681	0.9785591779682767	-0.026941318786035177
row614	613.0	384.1477	0.69	0.14139678430110744	1.4820994133588594
row615	614.0	127.0392	0.692	0.10733544259775775	1.6245935795182933
row616	615.0	484.2482	3.41	0.2896511951305283	1.0644213418094612
row617	616.0	490.2863	4.071	0.6879546777584151	0.4027777377279719
row618	617.0	516.2081	6.041	0.02891464815929612	2.2159854345534593
row619	618.0	320.1907	4.55	0.34974348450196435	0.9394023576002196
row620	619.0	303.0959	4.096	0.9136385025497038	-0.10871957843805084
row621	620.0	151.0616	1.673	0.026070658007937522	2.258076293960194
row622	621.0	344.0705	0.417	0.022245226481766727	-2.32156017539183
row623	622.0	303.0957	3.875	0.028336482084773455	2.2242393683538855
row624	623.0	295.0308	0.687	0.38730886174155443	0.8682259292019329
row625	624.0	160.0969	1.511	0.0002856996888994904	3.757875942697093
row626	625.0	460.2397	5.431	0.6676227303522053	0.4306621264562112
row627	626.0	230.1219	6.441	0.9583083217333805	0.05240520699829149
row628	627.0	401.2734	3.313	0.02492443833891962	2.276187455538108
row629	628.0	368.1315	2.523	0.028313896664559555	2.2245647766747942
row630	629.0	431.098	3.824	0.13267121177284327	1.5157672198281538
row631	630.0	307.123	4.147	0.8174199230755352	0.23146157933156405
row632	631.0	358.208	4.032	0.7658669351994032	0.29858133782390395
row633	632.0	403.2738	0.951	0.49732135327896687	-0.6811479942694556
row634	633.0	344.2075	5.479	0.4206122932981783	-0.8086261395969848
row635	634.0	114.0669	2.888	0.8101931896979246	0.24080037611759975
row636	635.0	181.0974	2.062	0.5639261384190108	0.5789099802006232
row637	636.0	349.0903	5.488	0.8742131253905949	-0.15870751371122604
row638	637.0	190.1632	8.389	0.8392736594799839	0.20334094423140847
row639	638.0	484.2913	3.25	0.5708045293717393	-0.5687077686917955
row640	639.0	163.116	5.52	0.26887717510585857	-1.1117080797000198
row641	640.0	304.1911	0.554	0.3850827983281506	0.8723196917199191
row642	641.0	146.0813	2.44	0.00041458691270980866	3.6506823924256917
row643	642.0	297.085	4.415	0.15435979885254023	1.4349525467412196
row644	643.0	189.1237	6.088	0.46196050539407174	-0.7384107703343037
row645	644.0	246.1088	3.933	0.0024878443403646964	-3.1018124425447047
row646	645.0	384.1158	6.304	0.9635634032991878	-0.04579472308708902
row647	646.0	354.2284	3.26	0.0939862673531392	1.6904995639380627
row648	647.0	263.1119	6.274	0.0455328773226337	-2.024495136654988
row649	648.0	230.1866	5.484	0.09633812126583352	-1.6783604467311644
row650	649.0	354.228	3.053	0.6988828211948084	0.387921083478345
row651	650.0	305.1535	3.922	0.012523159233950816	2.5420830503250222
row652	651.0	192.1053	0.852	0.3310266648203354	-0.9767036493458723
row653	652.0	203.1394	5.369	0.01407452705017706	-2.498354975354418
row654	653.0	341.1723	5.373	0.015011284375469065	2.474000210501468
row655	654.0	518.3537	0.864	0.3850827983281506	0.8723196917199191
row656	655.0	358.2535	8.633	0.7220724671416449	-0.3566742492650285
row657	656.0	275.2777	0.869	0.5048919935277802	0.6691808084569514
row658	657.0	245.1499	5.321	0.249001628823352	-1.1593962043968913
row659	658.0	855.0023	5.635	0.5082698789739806	0.6638722924146486
row660	659.0	126.0916	1.261	0.14823610601270445	-1.4568256944870044
row661	660.0	209.0559	3.777	0.2904209622011427	-1.0627146367031912
row662	661.0	396.9939	5.08	0.17795461168765378	-1.3564382308267668
row663	662.0	269.1902	0.617	0.050124123150156165	-1.982401339153984
row664	663.0	256.0697	4.946	0.2979011448462678	-1.046288115210415
row665	664.0	261.0726	0.761	0.13232895344614692	1.5171228049207899
row666	665.0	106.0871	4.77	0.24389165274022828	-1.172089112725975
row667	666.0	458.3063	5.757	0.5841701980557107	-0.5490513095276884
row668	667.0	368.2802	2.694	0.5310496824160316	-0.6285484894427885
row669	668.0	146.0631	0.727	0.06632007043830768	1.856141056765599
row670	669.0	473.2958	0.837	0.3289193852583021	0.9809887705040166
row671	670.0	227.1141	6.587	0.03992207003041915	-2.081178079129535
row672	671.0	335.0956	5.565	0.003111607422781891	-3.028656665310795
row673	672.0	103.132	3.002	0.14834708922997003	1.4564231082201846
row674	673.0	274.184	2.884	0.9756428423496312	0.030606906911946164
row675	674.0	154.069	1.362	0.6469291658510115	0.45939355028362083
row676	675.0	692.2615	7.459	0.5225088544369614	0.6416978207168254
row677	676.0	384.2249	3.023	0.33379790009860655	0.9710955476407459
row678	677.0	221.0669	3.878	3.707796425574529e-05	4.314439887554775
row679	678.0	131.0493	2.851	0.7498200187010597	0.31973920791425203
row680	679.0	284.171	3.449	0.20273974330890066	-1.2820262032255183
row681	680.0	459.3085	4.648	0.5839818781977679	0.5493267694804598
row682	681.0	580.3805	1.023	0.38508279832815084	0.8723196917199185
row683	682.0	267.1109	5.018	0.32109904092105634	-0.9970513627668502
row684	683.0	185.0637	0.648	0.7003688240495871	0.38590760847903144
row685	684.0	322.2019	0.685	0.4897461440068217	0.6932213668790916
row686	685.0	166.0864	3.945	0.6717684033081445	-0.4249497687659629
row687	686.0	281.1134	3.875	0.0623343890238263	1.8845732481928223
row688	687.0	337.2208	2.949	0.15795813183133675	-1.4224103203355845
row689	688.0	244.1689	0.795	0.2247849806570689	1.221307578620385
row690	689.0	459.2062	5.227	0.952944500843705	0.05915486415742659
row691	690.0	279.132	3.175	0.27522316484367093	1.0970030449378392
row692	691.0	242.1328	6.278	0.02795272320637794	-2.2297996058069525
row693	692.0	137.0597	0.514	0.10829342098200322	1.620123616666448
row694	693.0	247.1403	5.464	0.036218019126051444	-2.122483275678313
row695	694.0	279.1317	2.839	0.4295655372896907	-0.7930913936736629
row696	695.0	353.2327	0.798	0.07603399514755287	1.7923966413415304
row697	696.0	168.0767	0.84	0.7584078078016352	-0.3083988528116523
row698	697.0	362.1518	2.537	0.8219543253289125	-0.2256124034465864
row699	698.0	155.0817	4.488	0.689691418449642	0.4004107505375932
row700	699.0	166.0725	3.036	0.7944263478138862	0.2612501898054796
row701	700.0	283.1754	1.238	0.7640399828853892	0.3009832062711849
row702	701.0	527.1586	6.56	0.04023907416737427	-2.077798603924533
row703	702.0	175.0788	4.0	0.5438251187461234	-0.6090807812537116
row704	703.0	281.1501	2.877	0.1955650118683826	1.3028342569267048
row705	704.0	143.1182	5.794	0.43039221071703637	-0.79166673090405
row706	705.0	608.9924	5.632	0.7367050183619237	0.3371387926419064
row707	706.0	937.0053	5.633	0.7188290107063068	0.36102287085853496
row708	707.0	291.1638	6.023	0.010565995699733063	-2.6047974261120705
row709	708.0	345.2472	3.177	0.102279870061485	1.64872948181632
row710	709.0	634.4527	0.665	0.004683895927099123	2.8916682394769415
row711	710.0	422.2034	3.022	0.842624940822398	-0.19904350496598616
row712	711.0	469.3028	4.691	0.8771083856570906	-0.15502446651394117
row713	712.0	896.0039	5.635	0.2351230509695835	1.194319337562095
row714	713.0	288.181	4.142	0.1525663283832673	1.4412881219916707
row715	714.0	145.0503	0.663	0.06824122570497075	1.8429440018662044
row716	715.0	242.1138	4.884	0.047495314446936034	2.0060792188482144
row717	716.0	378.178	3.406	0.742661070023781	0.3292244937721771
row718	717.0	160.0971	4.347	0.02426480636867003	2.286944599772227
row719	718.0	311.0558	1.755	0.5716393760374077	-0.5674735681893944
row720	719.0	518.3355	2.138	0.34826205405715926	0.9423068689591942
row721	720.0	578.3023	4.521	0.3628321870732557	-0.9140768322109791
row722	721.0	283.1634	4.198	0.01861590266597419	2.3914216873650074
row723	722.0	373.2421	3.684	0.2505896287654957	1.1554894072473638
row724	723.0	236.9157	5.061	0.0084066228917265	2.687552679985719
row725	724.0	949.9879	5.632	0.24700342624732302	1.164337381914017
row726	725.0	599.0159	5.635	0.4072728083046292	0.8321420192330938
row727	726.0	226.1076	3.323	0.8413851734827251	-0.20063285570502537
row728	727.0	247.1443	3.004	0.07815003812147936	1.7794157857191646
row729	728.0	328.161	5.487	0.8535724593750571	-0.18503058753765067
row730	729.0	211.0579	5.826	0.8453595335136825	-0.1955396130589363
row731	730.0	680.4075	3.615	0.38508279832815084	0.8723196917199185
row732	731.0	277.0937	3.704	0.0002338470548491081	3.8147158282521123
row733	732.0	475.2479	4.554	0.048724994809361745	-1.994867994540739
row734	733.0	357.214	6.311	0.5577491373792017	-0.5881238160959754
row735	734.0	449.3097	2.947	0.4838189381999487	-0.7027393975942987
row736	735.0	247.1656	5.936	0.8732073728246592	0.15998743313515487
row737	736.0	264.2895	3.403	0.902333671662375	-0.12301957318544313
row738	737.0	711.4575	1.552	0.3850827983281504	0.8723196917199194
row739	738.0	263.1836	0.795	0.15764949317622218	1.4234774299212913
row740	739.0	274.2744	2.269	0.0053601407776290135	2.845507874130761
row741	740.0	298.2015	0.788	0.2774321985126111	1.0919394384232417
row742	741.0	370.2423	2.297	0.8636038752570436	-0.17222248049463826
row743	742.0	681.0193	5.632	0.4624577599211602	0.7375888820765284
row744	743.0	324.0764	2.41	0.003361452907506567	3.0031186134221204
row745	744.0	383.1345	0.674	0.32536861373279613	0.988250265829794
row746	745.0	397.1212	2.944	0.2331476769479474	1.199409103451938
row747	746.0	135.0439	2.946	0.1317477080311988	1.519431275887421
row748	747.0	461.2734	0.589	1.0144422258050351e-07	5.732051743163959
row749	748.0	136.062	2.474	3.4911747095066934e-05	4.330161626503062
row750	749.0	258.1089	2.696	0.29630077106548713	-1.0497787584429907
row751	750.0	622.2923	5.973	0.31870885900025114	1.0020122603270376
row752	751.0	310.1823	4.183	0.00017687538717312963	3.893061711058974
row753	752.0	285.0655	2.867	0.09834767656708077	1.6681773079751316
row754	753.0	326.1967	3.846	0.26465544855566736	1.1216251024235178
row755	754.0	666.7602	5.063	0.018812450486508123	2.3873414064913634
row756	755.0	474.3102	1.99	0.38508279832815107	0.8723196917199184
row757	756.0	230.0962	1.053	0.6041198898260514	-0.5201014346907047
row758	757.0	300.0948	1.616	0.04478516242637131	2.0316907068766836
row759	758.0	596.1955	5.332	0.44203369298315776	0.7717722783829264
row760	759.0	370.1322	0.41	0.42871553508337545	0.7945579470557758
row761	760.0	128.9539	5.573	0.7635352426433828	0.30164708952278946
row762	761.0	785.982	5.629	0.13840286021486012	1.4934635695645313
row763	762.0	297.143	3.67	0.5721839489128278	0.5666689644390054
row764	763.0	384.1844	0.627	0.6490781516749003	-0.4563924147580798
row765	764.0	501.1481	2.044	0.1948993705440541	-1.3047933121958255
row766	765.0	273.1711	3.036	0.028075688113301148	2.228010751704327
row767	766.0	261.1087	6.672	0.5937078367321693	-0.535154505369437
row768	767.0	444.1871	5.455	0.2623742609899407	-1.1270297984730695
row769	768.0	222.0984	2.161	0.7941020044097558	0.26167199755578424
row770	769.0	344.2438	3.619	0.9377116085983778	0.07833933133418898
row771	770.0	164.074	1.415	0.8847040391624094	0.14537202025932688
row772	771.0	124.0873	3.478	0.5746744460694273	0.5629939582325832
row773	772.0	317.1797	5.891	0.4159093202627102	-0.8168651360509347
row774	773.0	290.1465	7.665	0.9176434150101049	0.10365911468099548
row775	774.0	220.0605	1.995	0.9577522129502222	-0.05310487883003235
row776	775.0	263.1687	4.733	0.6197544890982727	0.4977175259370503
row777	776.0	430.8716	5.061	0.011351545001666798	2.578461479531658
row778	777.0	564.3594	1.892	0.7254814780042937	0.35211098165800286
row779	778.0	314.1969	3.721	0.14469410510646274	1.4697987176150686
row780	779.0	372.1479	0.556	0.25746709777240345	1.1387687829691362
row781	780.0	342.1739	2.966	0.38321609772644516	-0.8757639100731748
row782	781.0	263.1468	5.412	0.3722669039738643	-0.896179835323399
row783	782.0	305.2159	3.678	0.13405177410505864	1.5103269484406525
row784	783.0	327.1496	3.808	0.9400821376856561	0.07535212882158197
row785	784.0	284.1072	2.341	0.002939747531777483	-3.0473491228073417
row786	785.0	230.1216	5.457	0.05591478599672453	-1.933756072888389
row787	786.0	286.1407	6.547	0.5926034467140894	-0.536758287082045
row788	787.0	303.2001	3.84	0.002620587128871017	3.0849210989963782
row789	788.0	403.049	2.008	0.020427879597210413	2.3551675070593756
row790	789.0	167.0739	1.952	0.015172197343908159	2.4699541145048136
row791	790.0	395.2545	2.192	0.5337951102997036	-0.6243448910558854
row792	791.0	327.2018	1.379	0.6835752409384714	0.4087565817536327
row793	792.0	302.1605	5.901	0.7867303574388661	-0.2712716438480576
row794	793.0	430.2925	4.189	0.7897114984249984	-0.26738649760507466
row795	794.0	205.1266	4.725	0.6715654489257408	-0.425229094641807
row796	795.0	262.1291	5.834	0.013006902916692566	-2.527949595106774
row797	796.0	414.3008	3.616	0.1995431530960525	-1.2912283265069548
row798	797.0	374.2545	3.875	0.00011552640948205082	4.0106732387709645
row799	798.0	342.2203	0.792	0.5268018428021183	-0.6350745939755658
row800	799.0	464.1922	3.645	0.40207197844901665	-0.8414362513168543
row801	800.0	337.0366	5.609	0.6353671526143347	0.47561296268191366
row802	801.0	308.0858	2.536	0.6806060649744159	0.41281850805861386
row803	802.0	890.9436	5.628	0.9674611113901502	-0.04089303055346691
row804	803.0	246.1816	8.58	0.010035294419392474	-2.6236087820817087
row805	804.0	192.1052	4.0	0.644277107612838	-0.46310300461930887
row806	805.0	326.1969	3.498	0.9827406070065206	0.021686240008387755
row807	806.0	326.0383	2.888	0.09628511268611314	1.6786313847323426
row808	807.0	798.5073	1.621	0.38508279832815107	0.8723196917199183
row809	808.0	196.0605	3.647	0.008981713747445788	2.6637841016786528
row810	809.0	434.2038	2.359	0.03601473855923493	2.124854154235779
row811	810.0	246.1087	3.759	0.8298921573017505	-0.2153915539221863
row812	811.0	283.1403	2.275	0.46071256419461837	-0.7404756431279398
row813	812.0	171.0954	5.925	0.5904775606528276	-0.5398493956701179
row814	813.0	355.0456	1.992	0.04865762771547002	1.995475912571475
row815	814.0	403.049	1.757	0.02495334035210468	2.2757218742358765
row816	815.0	125.0714	1.591	0.044610272255446615	-2.033388570408407
row817	816.0	148.0971	6.069	0.18132584596610138	1.3458776477342342
row818	817.0	808.9402	5.639	0.531232844102214	0.6282676984047256
row819	818.0	157.0973	2.358	0.9172079854606903	0.10420917565675913
row820	819.0	450.159	7.054	0.060580891092027064	-1.8975675317107346
row821	820.0	496.3234	2.061	0.38508279832815107	0.8723196917199182
row822	821.0	225.1237	7.258	0.07694519922383929	1.7867706976729252
row823	822.0	128.9539	5.706	0.39572781515419675	-0.8528733666114817
row824	823.0	488.3014	0.589	0.001228213723389937	3.3252964288787106
row825	824.0	288.1672	7.299	0.7066220851994041	0.3774518363215042
row826	825.0	283.1232	4.436	0.015102351320632404	-2.4717056330049783
row827	826.0	396.1118	0.49	0.5614315857670099	0.5826249477649718
row828	827.0	754.4812	1.53	0.3850827983281504	0.8723196917199193
row829	828.0	286.059	2.878	0.018499697473379505	2.3938521029622004
row830	829.0	224.113	4.093	0.7417272161684758	-0.3304639957689794
row831	830.0	386.1634	0.402	0.2754268501805843	1.0965349772228272
row832	831.0	452.2971	1.92	0.3850827983281506	0.8723196917199189
row833	832.0	160.097	3.994	0.014994619906883621	2.4744214446060284
row834	833.0	215.1394	5.35	0.003601810778651643	2.980154910525601
row835	834.0	384.1478	0.403	0.38508279832815084	0.8723196917199187
row836	835.0	386.1999	0.65	0.7194802781836476	0.3601491425717858
row837	836.0	251.1116	6.171	0.6850684349285712	-0.40671641606875925
row838	837.0	132.0476	0.749	0.14943875868928108	1.4524755156569173
row839	838.0	363.1631	4.031	0.8066881326058696	0.24533740398203815
row840	839.0	115.0507	1.245	4.28729121809387e-14	-8.768281999249893
row841	840.0	346.223	3.936	0.06582772459151534	1.859574511085826
row842	841.0	180.088	2.209	0.3978742427865052	0.8489913754724022
row843	842.0	142.123	5.318	0.7507909519290179	0.31845501588639297
row844	843.0	435.0101	5.634	0.9309261635797137	-0.08689394997096424
row845	844.0	258.1087	3.781	0.8761449984649037	-0.15624974875521958
row846	845.0	289.2027	4.185	0.0024583214867094478	3.1056827050706843
row847	846.0	130.1092	3.822	0.15172098996453032	-1.444294301229508
row848	847.0	288.1921	4.476	0.0056382526200504084	2.8280597847009203
row849	848.0	285.1895	3.342	0.24402434410023854	1.1717571324933913
row850	849.0	326.0879	4.673	0.020896498568871786	-2.3462561860146813
row851	850.0	433.2845	1.588	0.5158767043820462	0.651985993882605
row852	851.0	305.0862	2.35	9.049694106039733e-05	-4.077121029857378
row853	852.0	555.3104	4.015	0.2657484360954196	-1.1190470898962968
row854	853.0	196.0605	3.373	0.03919699144647807	2.0889956277313777
row855	854.0	113.7145	2.615	0.06329607113819215	-1.8775765202605899
row856	855.0	454.2082	3.675	0.24262905049715375	1.1752544755487666
row857	856.0	398.2543	3.383	0.4944269628259146	0.6857492057685476
row858	857.0	259.1733	3.612	0.06239141343011091	1.884155849244078
row859	858.0	346.223	4.09	0.007605202795808689	2.7232650912837464
row860	859.0	205.1549	8.106	0.24443651029806007	1.170726754434901
row861	860.0	470.8067	5.061	0.11470491754432688	1.590996979283778
row862	861.0	259.1404	6.572	0.43136276808845697	0.7899961584195938
