SpectrumId,SubmissionId,name
369063,138,"#64 115.0400@13.4563 MS1+"
369064,138,"#65 375.1900@50.8385 MS1+"
369065,138,"#66 115.0500@14.1944 MS1+"
369066,138,"#67 277.1000@27.9563 MS1+"
369067,138,"#68 100.0300@18.1917 MS1+"
369068,138,"#69 113.0600@6.8069 MS1+"
369069,138,"#70 277.0900@25.6043 MS1+"
369070,138,"#71 187.1200@8.1955 MS1+"
369071,138,"#72 221.0400@15.9271 MS1+"
369072,138,"#73 271.1500@46.6913 MS1+"
369073,138,"#74 302.1400@29.7703 MS1+"
369074,138,"#75 145.0400@12.0989 MS1+"
369075,138,"#76 118.9900@5.7247 MS1+"
369076,138,"#77 321.1100@46.2720 MS1+"
369077,138,"#78 321.0900@46.5348 MS1+"
369078,138,"#79 119.0100@8.2706 MS1+"
369079,138,"#80 289.1600@9.9721 MS1+"
369080,138,"#81 375.2000@50.8448 MS1+"
369081,138,"#82 151.0000@10.8478 MS1+"
369082,138,"#83 147.0300@16.1650 MS1+"
369083,138,"#84 277.0900@25.6480 MS1+"
369084,138,"#85 111.0800@11.6235 MS1+"
369085,138,"#86 432.1800@32.7855 MS1+"
369086,138,"#87 231.0800@18.2917 MS1+"
369087,138,"#88 271.1700@46.2970 MS1+"
369088,138,"#89 151.0000@7.0445 MS1+"
369089,138,"#90 221.0400@13.8003 MS1+"
369090,138,"#91 111.1000@11.8987 MS1+"
369091,138,"#92 191.0800@15.2829 MS1+"
369092,138,"#93 321.1100@46.7662 MS1+"
369093,138,"#94 304.1500@29.7140 MS1+"
369094,138,"#95 383.1200@24.1217 MS1+"
369095,138,"#96 147.0300@14.1320 MS1+"
369096,138,"#97 111.0800@12.3678 MS1+"
369097,138,"#98 147.0300@10.2160 MS1+"
369098,138,"#99 100.0300@18.4107 MS1+"
369099,138,"#100 321.1000@46.8038 MS1+"
369100,138,"#101 321.1200@46.6848 MS1+"
369101,138,"#102 404.1800@32.1037 MS1+"
369102,138,"#103 147.0200@28.6570 MS1+"
369103,138,"#104 132.0000@5.8999 MS1+"
369104,138,"#105 147.0300@25.6732 MS1+"
369105,138,"#106 185.0100@18.1792 MS1+"
369106,138,"#107 100.0300@18.5045 MS1+"
369107,138,"#108 203.0700@36.3573 MS1+"
369108,138,"#109 414.1500@31.3780 MS1+"
369109,138,"#110 152.0100@10.4037 MS1+"
369110,138,"#111 221.0400@38.6342 MS1+"
369111,138,"#112 111.0800@12.6933 MS1+"
369112,138,"#113 321.1100@47.2917 MS1+"
369113,138,"#114 115.0500@14.2132 MS1+"
369114,138,"#115 375.2000@50.8887 MS1+"
369115,138,"#116 221.0400@41.0802 MS1+"
369116,138,"#117 184.0200@15.0514 MS1+"
369117,138,"#118 296.0700@25.9483 MS1+"
369118,138,"#119 147.0300@18.2980 MS1+"
369119,138,"#120 285.1700@29.2198 MS1+"
369120,138,"#121 313.1000@46.0220 MS1+"
369121,138,"#122 111.0800@12.3741 MS1+"
369122,138,"#123 115.0500@28.6632 MS1+"
369123,138,"#124 321.1200@47.2542 MS1+"
369124,138,"#125 457.2400@48.1925 MS1+"
369125,138,"#126 149.0200@6.9694 MS1+"
369126,138,"#127 200.1400@16.3213 MS1+"
369127,138,"#128 147.0300@27.2493 MS1+"
369128,138,"#129 221.0400@36.0132 MS1+"
369129,138,"#130 111.0800@12.1302 MS1+"
369130,138,"#131 202.0400@9.5718 MS1+"
369131,138,"#132 213.1300@24.7347 MS1+"
369132,138,"#133 111.0800@18.5982 MS1+"
369133,138,"#134 321.1100@46.2220 MS1+"
369134,138,"#135 147.0200@19.4240 MS1+"
369135,138,"#136 271.1700@46.9790 MS1+"
369136,138,"#137 147.0300@24.0717 MS1+"
369137,138,"#138 355.0000@33.2983 MS1+"
369138,138,"#139 271.1500@47.0727 MS1+"
369139,138,"#140 169.9700@7.2509 MS1+"
369140,138,"#141 245.1000@16.2087 MS1+"
369141,138,"#142 111.0700@17.7663 MS1+"
369142,138,"#143 291.1400@50.8887 MS1+"
369143,138,"#144 321.1500@47.7295 MS1+"
369144,138,"#145 221.0400@43.4072 MS1+"
369145,138,"#146 213.1400@24.7473 MS1+"
369146,138,"#147 147.0300@40.0417 MS1+"
369147,138,"#148 111.0700@18.0478 MS1+"
369148,138,"#149 321.1200@47.3418 MS1+"
369149,138,"#150 111.0800@18.8672 MS1+"
369150,138,"#151 261.0900@22.7393 MS1+"
369151,138,"#152 177.0000@11.0042 MS1+"
369152,138,"#153 113.1000@9.8782 MS1+"
369153,138,"#154 257.1400@46.4473 MS1+"
369154,138,"#155 221.0400@45.6340 MS1+"
369155,138,"#156 201.0800@11.7860 MS1+"
369156,138,"#157 112.0800@18.6357 MS1+"
369157,138,"#158 221.0400@33.2797 MS1+"
369158,138,"#159 271.1700@46.3658 MS1+"
369159,138,"#160 113.1000@10.1160 MS1+"
369160,138,"#161 207.0200@50.9510 MS1+"
369161,138,"#162 327.2500@35.8318 MS1+"
369162,138,"#163 125.0500@46.6475 MS1+"
369163,138,"#164 437.2100@32.7542 MS1+"
369164,138,"#165 271.1400@47.5420 MS1+"
369165,138,"#166 111.0700@18.8298 MS1+"
369166,138,"#167 155.1000@9.4154 MS1+"
369167,138,"#168 206.9900@50.9450 MS1+"
369168,138,"#169 130.9900@14.5010 MS1+"
369169,138,"#170 111.0700@10.5287 MS1+"
369170,138,"#171 161.0500@33.0043 MS1+"
369171,138,"#172 147.0300@7.3322 MS1+"
369172,138,"#173 367.1800@46.8288 MS1+"
369173,138,"#174 125.0900@47.9423 MS1+"
369174,138,"#175 183.9900@9.3466 MS1+"
369175,138,"#176 321.1200@47.4357 MS1+"
369176,138,"#177 221.0400@30.3397 MS1+"
369177,138,"#178 193.0200@17.2782 MS1+"
369178,138,"#179 155.1200@10.1284 MS1+"
369179,138,"#180 114.0000@13.1623 MS1+"
369180,138,"#181 116.0000@5.9561 MS1+"
369181,138,"#182 221.0400@43.4072 MS1+"
369182,138,"#183 147.0200@20.3248 MS1+"
369183,138,"#184 111.0900@18.0603 MS1+"
369184,138,"#185 221.0400@45.6028 MS1+"
369185,138,"#186 321.1000@47.6608 MS1+"
369186,138,"#187 111.0700@10.2598 MS1+"
369187,138,"#188 206.9500@51.3077 MS1+"
369188,138,"#189 111.0700@31.2967 MS1+"
369189,138,"#190 125.0600@47.3105 MS1+"
369190,138,"#191 111.0800@19.3115 MS1+"
369191,138,"#192 147.0300@9.5405 MS1+"
369192,138,"#193 207.0200@50.3943 MS1+"
369193,138,"#194 271.1500@47.8797 MS1+"
369194,138,"#195 207.0000@52.2773 MS1+"
369195,138,"#196 206.9900@52.1458 MS1+"
369196,138,"#197 147.0200@27.3120 MS1+"
369197,138,"#198 111.0400@47.7045 MS1+"
369198,138,"#199 111.0300@47.6107 MS1+"
369199,138,"#200 383.0900@24.1842 MS1+"
369200,138,"#201 252.9600@52.1083 MS1+"
369201,138,"#202 261.1300@22.8270 MS1+"
369202,138,"#203 111.0300@18.4543 MS1+"
369203,138,"#204 321.1100@46.8665 MS1+"
369204,138,"#205 207.0000@49.8565 MS1+"
369205,138,"#206 207.0300@51.0512 MS1+"
369206,138,"#207 206.9800@51.8830 MS1+"
369207,138,"#208 318.1700@25.0475 MS1+"
369208,138,"#209 111.0800@30.1520 MS1+"
369209,138,"#210 207.0000@49.5187 MS1+"
369210,138,"#211 111.0300@49.2308 MS1+"
369211,138,"#212 221.0100@38.6093 MS1+"
369212,138,"#213 249.1000@17.9227 MS1+"
369213,138,"#214 271.1600@47.0353 MS1+"
369214,138,"#215 111.0800@30.3333 MS1+"
369215,138,"#216 147.0300@17.0280 MS1+"
369216,138,"#217 221.0400@47.0353 MS1+"
369217,138,"#218 185.0100@18.4230 MS1+"
369218,138,"#219 111.0700@49.8627 MS1+"
369219,138,"#220 253.0300@50.4882 MS1+"
369220,138,"#221 207.0000@52.1083 MS1+"
369221,138,"#222 111.0900@47.6482 MS1+"
369222,138,"#223 206.9800@49.7252 MS1+"
369223,138,"#224 206.9900@50.6197 MS1+"
369224,138,"#225 125.0600@49.2683 MS1+"
369225,138,"#226 125.0400@47.5543 MS1+"
369226,138,"#227 174.0200@6.6253 MS1+"
369227,138,"#228 111.0400@24.9475 MS1+"
369228,138,"#229 111.0700@49.1370 MS1+"
369229,138,"#230 111.1000@50.7697 MS1+"
369230,138,"#231 441.2400@51.8082 MS1+"
369231,138,"#232 111.0900@49.3058 MS1+"
369232,138,"#233 206.9800@52.4023 MS1+"
369233,138,"#234 125.0600@49.3998 MS1+"
369234,138,"#235 206.9900@50.5883 MS1+"
369235,138,"#236 111.0800@49.1183 MS1+"
369236,138,"#237 206.9900@50.1067 MS1+"
369237,138,"#238 125.0700@30.7148 MS1+"
369238,138,"#239 111.0000@48.4928 MS1+"
369239,138,"#240 125.0900@47.9547 MS1+"
369240,138,"#241 111.0700@24.9600 MS1+"
369241,138,"#242 125.0600@49.3123 MS1+"
369242,138,"#243 111.0900@50.2505 MS1+"
369243,138,"#244 133.9800@5.7122 MS1+"
369244,138,"#245 113.0500@48.7242 MS1+"
369245,138,"#246 253.0200@52.3587 MS1+"
369246,138,"#247 125.0700@30.1458 MS1+"
369247,138,"#248 253.0300@51.3140 MS1+"
369248,138,"#249 253.0000@50.2692 MS1+"
369249,138,"#250 252.9800@52.2210 MS1+"
369250,138,"#251 244.0000@7.2385 MS1+"
369251,138,"#252 252.9500@52.0835 MS1+"
369252,138,"#253 125.0900@47.6545 MS1+"
369253,138,"#254 163.0100@9.2214 MS1+"
369254,138,"#255 113.1000@16.3714 MS1+"
369255,138,"#256 111.0700@30.5710 MS1+"
369256,138,"#257 113.0900@48.7367 MS1+"
369257,138,"#258 253.0300@51.2763 MS1+"
369258,138,"#259 321.1100@48.2550 MS1+"
369259,138,"#260 253.0000@50.6633 MS1+"
369260,138,"#261 111.0700@49.5562 MS1+"
369261,138,"#262 252.9800@52.2585 MS1+"
369262,138,"#263 206.9700@48.8118 MS1+"
369263,138,"#264 113.1000@49.8877 MS1+"
369264,138,"#265 125.0900@48.2863 MS1+"
369265,138,"#266 252.9900@52.4588 MS1+"
369266,138,"#267 111.0800@48.5365 MS1+"
369267,138,"#268 111.0800@24.3783 MS1+"
369268,138,"#269 113.1000@48.6743 MS1+"
369269,138,"#270 125.1000@47.4355 MS1+"
369270,138,"#271 200.1300@17.4097 MS1+"
369271,138,"#272 111.0900@40.4108 MS1+"
369272,138,"#273 100.0300@8.0954 MS1+"
369273,138,"#274 111.0700@48.1423 MS1+"
369274,138,"#275 113.0500@49.9752 MS1+"
369275,138,"#276 111.0700@39.8978 MS1+"
369276,138,"#277 148.9800@6.2250 MS1+"
369277,138,"#278 113.0500@48.5802 MS1+"
369278,138,"#279 125.1300@35.7255 MS1+"
369279,138,"#280 173.9900@10.6726 MS1+"
369280,138,"#281 113.0500@47.1730 MS1+"
369281,138,"#282 113.0700@48.9557 MS1+"
369282,138,"#283 206.9900@44.7708 MS1+"
369283,138,"#284 252.9900@51.4328 MS1+"
369284,138,"#285 113.1000@50.4695 MS1+"
369285,138,"#286 111.0800@48.0110 MS1+"
369286,138,"#287 277.1000@35.5003 MS1+"
369287,138,"#288 383.1200@24.2032 MS1+"
369288,138,"#289 206.9500@45.4277 MS1+"
369289,138,"#290 321.1100@48.3050 MS1+"
369290,138,"#291 111.0800@24.2595 MS1+"
369291,138,"#292 111.0800@35.3063 MS1+"
369292,138,"#293 125.0500@30.6587 MS1+"
369293,138,"#294 125.0900@50.4445 MS1+"
369294,138,"#295 113.1000@16.7653 MS1+"
369295,138,"#296 252.9700@52.1960 MS1+"
369296,138,"#297 111.0800@35.9257 MS1+"
369297,138,"#298 127.0600@48.7492 MS1+"
369298,138,"#299 206.9900@43.6137 MS1+"
369299,138,"#300 111.0700@35.6130 MS1+"
369300,138,"#301 253.0300@51.2138 MS1+"
369301,138,"#302 183.9800@6.2063 MS1+"
369302,138,"#303 191.0800@15.5144 MS1+"
369303,138,"#304 111.0700@25.3603 MS1+"
369304,138,"#305 111.0700@40.5985 MS1+"
369305,138,"#306 341.2400@39.3223 MS1+"
369306,138,"#307 113.0600@48.8805 MS1+"
369307,138,"#308 252.9700@49.6437 MS1+"
369308,138,"#309 206.9900@44.8458 MS1+"
369309,138,"#310 111.0800@29.6392 MS1+"
369310,138,"#311 206.9900@38.3152 MS1+"
369311,138,"#312 206.9900@40.7235 MS1+"
369312,138,"#313 125.1000@18.8358 MS1+"
369313,138,"#314 127.0200@29.1887 MS1+"
369314,138,"#315 111.1000@34.7495 MS1+"
369315,138,"#316 113.1200@49.1745 MS1+"
369316,138,"#317 113.0600@22.2638 MS1+"
369317,138,"#318 111.0700@41.2303 MS1+"
369318,138,"#319 206.9900@44.6645 MS1+"
369319,138,"#320 253.0200@52.5587 MS1+"
369320,138,"#321 206.9500@39.5350 MS1+"
369321,138,"#322 111.0400@23.1835 MS1+"
369322,138,"#323 153.1100@35.3377 MS1+"
369323,138,"#324 313.2000@34.7308 MS1+"
369324,138,"#325 111.0800@32.1975 MS1+"
369325,138,"#326 206.9500@28.3565 MS1+"
369326,138,"#327 207.0000@45.7778 MS1+"
369327,138,"#328 113.0500@22.6518 MS1+"
369328,138,"#329 153.9900@9.8095 MS1+"
369329,138,"#330 341.2100@39.4538 MS1+"
369330,138,"#331 206.9700@35.1125 MS1+"
369331,138,"#332 147.0300@16.1461 MS1+"
369332,138,"#333 207.0000@38.5155 MS1+"
369333,138,"#334 111.0700@39.8542 MS1+"
369334,138,"#335 113.1000@22.9772 MS1+"
369335,138,"#336 113.0600@22.0262 MS1+"
369336,138,"#337 111.0700@44.4267 MS1+"
369337,138,"#338 113.1000@33.8300 MS1+"
369338,138,"#339 125.0800@24.6535 MS1+"
369339,138,"#340 206.9900@42.4125 MS1+"
369340,138,"#341 125.0700@40.4233 MS1+"
369341,138,"#342 125.0800@40.1855 MS1+"
369342,138,"#343 206.9500@43.9763 MS1+"
369343,138,"#344 207.0000@29.0260 MS1+"
369344,138,"#345 113.0500@42.7942 MS1+"
369345,138,"#346 206.9500@42.8192 MS1+"
369346,138,"#347 207.0000@37.0078 MS1+"
369347,138,"#348 206.9800@41.7493 MS1+"
369348,138,"#349 111.0400@41.7870 MS1+"
369349,138,"#350 111.0700@30.9652 MS1+"
369350,138,"#351 207.0000@33.9113 MS1+"
