,SpectrumId,Score,Comment,PlsdaId
0,369000.0,1.2285518007626657,Old vs. Young,12
1,369001.0,0.2969331654936837,Old vs. Young,12
2,369002.0,0.606802761741331,Old vs. Young,12
3,369003.0,0.3117833306728521,Old vs. Young,12
4,369004.0,0.5065041228602747,Old vs. Young,12
5,369005.0,0.6077096984997411,Old vs. Young,12
6,369006.0,0.9935725240058954,Old vs. Young,12
7,369007.0,1.1877920342052846,Old vs. Young,12
8,369008.0,1.355007606595595,Old vs. Young,12
9,369009.0,0.5499165053450775,Old vs. Young,12
10,369010.0,0.8145481347610979,Old vs. Young,12
11,369011.0,1.2254235607914024,Old vs. Young,12
12,369012.0,0.9019306347179852,Old vs. Young,12
13,369013.0,0.7554942452250617,Old vs. Young,12
14,369014.0,0.5300095864514849,Old vs. Young,12
15,369015.0,0.5639550998531586,Old vs. Young,12
16,369016.0,0.2431009277309634,Old vs. Young,12
17,369017.0,0.7748636840038954,Old vs. Young,12
18,369018.0,0.9905240114104136,Old vs. Young,12
19,369019.0,1.0721405889354614,Old vs. Young,12
20,369020.0,0.9842769262312452,Old vs. Young,12
21,369021.0,0.6911957627504849,Old vs. Young,12
22,369022.0,0.7461580486840392,Old vs. Young,12
23,369023.0,0.3187923105900873,Old vs. Young,12
24,369024.0,0.6122077909046102,Old vs. Young,12
25,369025.0,1.1400720460396736,Old vs. Young,12
26,369026.0,0.3743601135313936,Old vs. Young,12
27,369027.0,1.3329503656942612,Old vs. Young,12
28,369028.0,1.189695248662993,Old vs. Young,12
29,369029.0,0.4124347763206207,Old vs. Young,12
30,369030.0,0.8792003343270364,Old vs. Young,12
31,369031.0,0.8053682179683976,Old vs. Young,12
32,369032.0,0.4900142903604191,Old vs. Young,12
33,369033.0,0.1136885340507531,Old vs. Young,12
34,369034.0,0.4482668253585333,Old vs. Young,12
35,369035.0,0.9973966566100352,Old vs. Young,12
36,369036.0,1.0885970288130211,Old vs. Young,12
37,369037.0,0.9712006841004144,Old vs. Young,12
