position,name,ms_level,polarity,retention_time,height,area,mz,neutral_mass,adducts,p_value,quantitation_mass,I-1.mzXML retention_time,I-1.mzXML height,I-1.mzXML mz,I-10.mzXML retention_time,I-10.mzXML height,I-10.mzXML mz,I-11.mzXML retention_time,I-11.mzXML height,I-11.mzXML mz,I-12.mzXML retention_time,I-12.mzXML height,I-12.mzXML mz,I-13.mzXML retention_time,I-13.mzXML height,I-13.mzXML mz,I-14.mzXML retention_time,I-14.mzXML height,I-14.mzXML mz,I-15.mzXML retention_time,I-15.mzXML height,I-15.mzXML mz,I-16.mzXML retention_time,I-16.mzXML height,I-16.mzXML mz,I-17.mzXML retention_time,I-17.mzXML height,I-17.mzXML mz,I-18.mzXML retention_time,I-18.mzXML height,I-18.mzXML mz,I-19.mzXML retention_time,I-19.mzXML height,I-19.mzXML mz,I-2.mzXML retention_time,I-2.mzXML height,I-2.mzXML mz,I-20.mzXML retention_time,I-20.mzXML height,I-20.mzXML mz,I-21.mzXML retention_time,I-21.mzXML height,I-21.mzXML mz,I-22.mzXML retention_time,I-22.mzXML height,I-22.mzXML mz,I-3.mzXML retention_time,I-3.mzXML height,I-3.mzXML mz,I-4.mzXML retention_time,I-4.mzXML height,I-4.mzXML mz,I-5.mzXML retention_time,I-5.mzXML height,I-5.mzXML mz,I-6.mzXML retention_time,I-6.mzXML height,I-6.mzXML mz,I-7.mzXML retention_time,I-7.mzXML height,I-7.mzXML mz,I-8.mzXML retention_time,I-8.mzXML height,I-8.mzXML mz,I-9.mzXML retention_time,I-9.mzXML height,I-9.mzXML mz,J-67.mzXML retention_time,J-67.mzXML height,J-67.mzXML mz,J-68.mzXML retention_time,J-68.mzXML height,J-68.mzXML mz,J-69.mzXML retention_time,J-69.mzXML height,J-69.mzXML mz,J-70.mzXML retention_time,J-70.mzXML height,J-70.mzXML mz,J-71.mzXML retention_time,J-71.mzXML height,J-71.mzXML mz,J-72.mzXML retention_time,J-72.mzXML height,J-72.mzXML mz,J-73.mzXML retention_time,J-73.mzXML height,J-73.mzXML mz,J-74.mzXML retention_time,J-74.mzXML height,J-74.mzXML mz,J-75.mzXML retention_time,J-75.mzXML height,J-75.mzXML mz,J-76.mzXML retention_time,J-76.mzXML height,J-76.mzXML mz,J-77.mzXML retention_time,J-77.mzXML height,J-77.mzXML mz,J-78.mzXML retention_time,J-78.mzXML height,J-78.mzXML mz,J-79.mzXML retention_time,J-79.mzXML height,J-79.mzXML mz,J-80.mzXML retention_time,J-80.mzXML height,J-80.mzXML mz,J-81.mzXML retention_time,J-81.mzXML height,J-81.mzXML mz,J-82.mzXML retention_time,J-82.mzXML height,J-82.mzXML mz,J-83.mzXML retention_time,J-83.mzXML height,J-83.mzXML mz,J-84.mzXML retention_time,J-84.mzXML height,J-84.mzXML mz,J-85.mzXML retention_time,J-85.mzXML height,J-85.mzXML mz,J-86.mzXML retention_time,J-86.mzXML height,J-86.mzXML mz,J-87.mzXML retention_time,J-87.mzXML height,J-87.mzXML mz,J-88.mzXML retention_time,J-88.mzXML height,J-88.mzXML mz,Li-23.mzXML retention_time,Li-23.mzXML height,Li-23.mzXML mz,Li-24.mzXML retention_time,Li-24.mzXML height,Li-24.mzXML mz,Li-25.mzXML retention_time,Li-25.mzXML height,Li-25.mzXML mz,Li-26.mzXML retention_time,Li-26.mzXML height,Li-26.mzXML mz,Li-27.mzXML retention_time,Li-27.mzXML height,Li-27.mzXML mz,Li-28.mzXML retention_time,Li-28.mzXML height,Li-28.mzXML mz,Li-29.mzXML retention_time,Li-29.mzXML height,Li-29.mzXML mz,Li-30.mzXML retention_time,Li-30.mzXML height,Li-30.mzXML mz,Li-31.mzXML retention_time,Li-31.mzXML height,Li-31.mzXML mz,Li-32.mzXML retention_time,Li-32.mzXML height,Li-32.mzXML mz,Li-33.mzXML retention_time,Li-33.mzXML height,Li-33.mzXML mz,Li-34.mzXML retention_time,Li-34.mzXML height,Li-34.mzXML mz,Li-35.mzXML retention_time,Li-35.mzXML height,Li-35.mzXML mz,Li-36.mzXML retention_time,Li-36.mzXML height,Li-36.mzXML mz,Li-37.mzXML retention_time,Li-37.mzXML height,Li-37.mzXML mz,Li-38.mzXML retention_time,Li-38.mzXML height,Li-38.mzXML mz,Li-39.mzXML retention_time,Li-39.mzXML height,Li-39.mzXML mz,Li-40.mzXML retention_time,Li-40.mzXML height,Li-40.mzXML mz,Li-41.mzXML retention_time,Li-41.mzXML height,Li-41.mzXML mz,Li-42.mzXML retention_time,Li-42.mzXML height,Li-42.mzXML mz,Li-43.mzXML retention_time,Li-43.mzXML height,Li-43.mzXML mz,Li-44.mzXML retention_time,Li-44.mzXML height,Li-44.mzXML mz,Lu-101.mzXML retention_time,Lu-101.mzXML height,Lu-101.mzXML mz,Lu-102.mzXML retention_time,Lu-102.mzXML height,Lu-102.mzXML mz,Lu-103.mzXML retention_time,Lu-103.mzXML height,Lu-103.mzXML mz,Lu-104.mzXML retention_time,Lu-104.mzXML height,Lu-104.mzXML mz,Lu-105.mzXML retention_time,Lu-105.mzXML height,Lu-105.mzXML mz,Lu-106.mzXML retention_time,Lu-106.mzXML height,Lu-106.mzXML mz,Lu-107.mzXML retention_time,Lu-107.mzXML height,Lu-107.mzXML mz,Lu-108.mzXML retention_time,Lu-108.mzXML height,Lu-108.mzXML mz,Lu-109.mzXML retention_time,Lu-109.mzXML height,Lu-109.mzXML mz,Lu-110.mzXML retention_time,Lu-110.mzXML height,Lu-110.mzXML mz,Lu-89.mzXML retention_time,Lu-89.mzXML height,Lu-89.mzXML mz,Lu-90.mzXML retention_time,Lu-90.mzXML height,Lu-90.mzXML mz,Lu-91.mzXML retention_time,Lu-91.mzXML height,Lu-91.mzXML mz,Lu-92.mzXML retention_time,Lu-92.mzXML height,Lu-92.mzXML mz,Lu-93.mzXML retention_time,Lu-93.mzXML height,Lu-93.mzXML mz,Lu-94.mzXML retention_time,Lu-94.mzXML height,Lu-94.mzXML mz,Lu-95-rerun2.mzXML retention_time,Lu-95-rerun2.mzXML height,Lu-95-rerun2.mzXML mz,Lu-96.mzXML retention_time,Lu-96.mzXML height,Lu-96.mzXML mz,Lu-97.mzXML retention_time,Lu-97.mzXML height,Lu-97.mzXML mz,Lu-98.mzXML retention_time,Lu-98.mzXML height,Lu-98.mzXML mz,Lu-99.mzXML retention_time,Lu-99.mzXML height,Lu-99.mzXML mz,M-45.mzXML retention_time,M-45.mzXML height,M-45.mzXML mz,M-46.mzXML retention_time,M-46.mzXML height,M-46.mzXML mz,M-47.mzXML retention_time,M-47.mzXML height,M-47.mzXML mz,M-48.mzXML retention_time,M-48.mzXML height,M-48.mzXML mz,M-49.mzXML retention_time,M-49.mzXML height,M-49.mzXML mz,M-50.mzXML retention_time,M-50.mzXML height,M-50.mzXML mz,M-51.mzXML retention_time,M-51.mzXML height,M-51.mzXML mz,M-52.mzXML retention_time,M-52.mzXML height,M-52.mzXML mz,M-53.mzXML retention_time,M-53.mzXML height,M-53.mzXML mz,M-54.mzXML retention_time,M-54.mzXML height,M-54.mzXML mz,M-55.mzXML retention_time,M-55.mzXML height,M-55.mzXML mz,M-56.mzXML retention_time,M-56.mzXML height,M-56.mzXML mz,M-57.mzXML retention_time,M-57.mzXML height,M-57.mzXML mz,M-58.mzXML retention_time,M-58.mzXML height,M-58.mzXML mz,M-59.mzXML retention_time,M-59.mzXML height,M-59.mzXML mz,M-60.mzXML retention_time,M-60.mzXML height,M-60.mzXML mz,M-61.mzXML retention_time,M-61.mzXML height,M-61.mzXML mz,M-62.mzXML retention_time,M-62.mzXML height,M-62.mzXML mz,M-63.mzXML retention_time,M-63.mzXML height,M-63.mzXML mz,M-64.mzXML retention_time,M-64.mzXML height,M-64.mzXML mz,M-65.mzXML retention_time,M-65.mzXML height,M-65.mzXML mz,M-66.mzXML retention_time,M-66.mzXML height,M-66.mzXML mz
1,#1 73.0500@9.8219 MS1+,1,+,9.8219,8388096.0,199154.23387110705,73.05,,,0.14740513835320845,207.02969696969694,9.822033333333334,8388096.0,300.09,9.822000000000001,8388096.0,300.1,9.821966666666667,8388096.0,73.06,9.822016666666666,8388096.0,314.09,9.822166666666668,8388096.0,73.06,9.822116666666666,8388096.0,300.08,9.8219,8388096.0,73.06,9.822166666666668,8388096.0,73.06,9.822149999999999,8388096.0,73.06,9.82195,8388096.0,73.06,9.821933333333334,8388096.0,73.06,9.821883333333334,8388096.0,300.1,9.822116666666666,6676063.211209282,73.06,,,,9.821983333333332,8388096.0,300.11,9.822000000000001,7503543.5,73.06,9.82195,8388096.0,73.06,9.822133333333333,8388096.0,314.11,9.821883333333334,6792311.380645197,73.06,9.821916666666668,8388096.0,73.06,9.8221,8388096.0,73.06,9.821933333333334,8388096.0,73.06,9.821866666666667,8388096.0,314.1,9.822166666666668,8388096.0,73.06,9.815666666666667,8388096.0,300.09,9.815716666666667,8388096.0,73.05,9.81565,8388096.0,73.06,9.8219,8388096.0,73.05,9.815733333333332,8388096.0,73.06,,,,9.815783333333334,8388096.0,73.06,9.822016666666666,8388096.0,300.09,9.821966666666667,8388096.0,301.08,9.821966666666667,8388096.0,300.1,9.815750000000001,8147198.977055764,314.09,9.821916666666668,8388096.0,73.06,9.8157,8388096.0,300.1,,,,9.815833333333334,8388096.0,300.11,9.815883333333334,8388096.0,73.05,9.821916666666668,8388096.0,73.06,9.815616666666667,8388096.0,314.11,9.822033333333334,8388096.0,73.06,9.815883333333334,8388096.0,73.06,9.822016666666666,8388096.0,299.11,9.822033333333334,8388096.0,73.06,9.822133333333333,8388096.0,73.06,9.822066666666666,8388096.0,73.06,9.8221,8388096.0,73.06,9.822016666666666,8388096.0,73.07,9.822116666666666,8388096.0,73.06,9.822149999999999,8388096.0,73.06,9.822149999999999,8388096.0,73.06,9.822066666666666,8388096.0,73.06,9.821866666666667,8388096.0,73.07,9.8219,8388096.0,73.07,9.822000000000001,8388096.0,73.06,9.821833333333332,8388096.0,301.11,9.82195,8388096.0,73.06,9.821983333333332,8218653.412679341,73.07,9.821883333333334,8388096.0,73.07,9.822066666666666,8388096.0,73.06,9.821983333333332,8388096.0,73.06,9.822083333333333,8388096.0,73.06,9.821933333333334,8388096.0,73.06,9.821983333333332,8388096.0,73.07,9.822083333333333,7591310.0,73.06,,,,9.8221,8388096.0,73.05,9.822000000000001,8388096.0,314.11,9.821983333333332,8388096.0,314.11,9.821933333333334,8388096.0,300.09,9.822083333333333,8388096.0,300.09,9.82195,8388096.0,73.05,9.822133333333333,8388096.0,314.1,9.822016666666666,8388096.0,300.1,9.82195,8388096.0,300.1,9.8221,8388096.0,300.09,9.822049999999999,7735141.0,300.08,9.821883333333334,8388096.0,300.1,,,,,,,9.822049999999999,8388096.0,73.06,9.822116666666666,8388096.0,300.1,,,,9.821966666666667,8388096.0,300.09,9.822049999999999,8388096.0,300.09,9.822149999999999,8388096.0,73.05,9.821883333333334,8388096.0,73.05,9.822000000000001,8388096.0,73.05,9.8219,8388096.0,73.05,9.821883333333334,8388096.0,73.05,9.821966666666667,8388096.0,73.05,9.821966666666667,8079206.70946363,73.05,9.822049999999999,8388096.0,301.09,9.822116666666666,8388096.0,73.06,9.822083333333333,8388096.0,73.06,9.8221,8388096.0,73.06,9.822049999999999,8388096.0,73.06,9.822033333333334,8388096.0,73.07,9.822033333333334,8388096.0,73.05,9.822083333333333,8388096.0,73.05,9.821966666666667,8388096.0,73.05,9.821866666666667,8388096.0,73.06,9.8219,8388096.0,73.06,9.822083333333333,8388096.0,73.06,9.828266666666668,8388096.0,73.05,,,,9.822033333333334,8388096.0,73.06
2,#2 174.1500@10.3476 MS1+,1,+,10.347566666666667,6641943.488281942,134996.87175623243,174.15,,,3.318261897866659E-5,147.06030927835053,10.3475,8388096.0,174.11,10.34745,7299395.0,147.06,10.347416666666668,8388096.0,73.06,10.347483333333335,7645721.824862521,174.11,10.347616666666665,5985733.5,248.13,10.347566666666667,8388096.0,174.12,10.34735,6892892.638739338,248.12,10.347616666666665,8388096.0,174.12,10.3476,8388096.0,73.06,10.347416666666668,8388096.0,73.06,10.347383333333333,6512466.0,248.13,10.347333333333333,8388096.0,174.12,10.347566666666667,6641943.488281942,174.15,10.347616666666665,8388096.0,174.12,10.347433333333333,7496072.116907349,174.12,10.34745,8388096.0,174.11,10.347416666666668,6883728.93910152,174.15,10.347583333333334,7359669.0,248.13,10.347333333333333,8388096.0,174.11,10.347366666666666,8388096.0,147.07,10.34755,6791806.0,175.11,10.347383333333333,6385956.987068127,73.06,10.347316666666668,8388096.0,174.11,10.347616666666665,8388096.0,174.11,10.341116666666666,8388096.0,174.11,10.347433333333333,3538704.9264365,175.1,10.347366666666666,8388096.0,174.1,10.347366666666666,6108690.554083749,174.15,10.34745,8388096.0,174.11,10.34745,6442666.941770628,248.13,10.347483333333335,6273432.0,248.13,10.347466666666666,8388096.0,174.11,10.341166666666668,4979860.652819211,175.11,10.347416666666668,3304580.0,248.12,10.347466666666666,3973925.25,248.12,10.347366666666666,8388096.0,174.12,10.347416666666668,8388096.0,174.11,10.3475,8388096.0,174.11,10.347533333333333,5235091.5,248.13,10.347583333333334,6532163.565059666,248.13,10.347383333333333,4890149.0,248.13,10.341083333333334,8388096.0,174.11,10.347483333333335,5085579.0,248.13,10.347583333333334,8388096.0,174.11,10.347466666666666,7102913.5,175.11,10.347483333333335,8388096.0,174.12,10.347583333333334,8388096.0,174.12,10.347516666666667,8388096.0,174.12,10.34755,8388096.0,174.11,10.347466666666666,8388096.0,174.13,10.347566666666667,6711946.5,248.13,10.3476,8388096.0,174.12,10.3476,6698372.5,248.13,10.347533333333333,5048485.5,248.12,10.347316666666668,8388096.0,174.14,10.34735,4487934.5,248.14,10.34745,6444185.0,248.14,10.347283333333333,8388096.0,174.12,10.3474,8388096.0,174.11,10.347433333333333,6297921.0,175.11,10.34735,8388096.0,174.12,10.347516666666667,5484020.757287354,248.12,10.347433333333333,6541045.929706113,248.13,10.34755,5208625.0,248.12,10.347383333333333,6777803.0,147.07,10.347433333333333,6606876.0,248.13,10.347533333333333,7521956.0,175.12,10.347483333333335,8388096.0,175.11,10.34755,8388096.0,147.06,10.34745,8388096.0,73.06,10.347433333333333,7822297.5,175.11,10.347383333333333,8047008.0,248.12,10.34755,8388096.0,147.05,10.3474,8388096.0,147.06,10.3476,8388096.0,147.06,10.347483333333335,8388096.0,248.13,10.3474,8388096.0,174.11,10.34755,8388096.0,175.11,10.3475,8388096.0,174.16,10.34735,7954736.5,248.13,10.347416666666668,8388096.0,147.07,10.34745,8388096.0,174.11,10.341233333333333,8388096.0,73.06,10.347566666666667,7153518.5,248.14,10.347383333333333,5647564.0,174.1,10.347416666666668,8198242.5,175.11,10.347516666666667,8388096.0,73.06,10.3476,4890264.0,174.1,,,,10.34745,5754566.5,174.1,10.34735,6737610.5,174.1,10.34735,5901509.5,174.09,10.347416666666668,6338423.5,174.09,10.347416666666668,5634597.5,174.09,10.3475,8202082.0,174.1,,,,10.347533333333333,6579629.0,174.1,10.34755,8388096.0,174.1,,,,10.347483333333335,8388096.0,174.11,,,,10.347533333333333,6386907.5,174.1,10.347416666666668,8388096.0,174.11,10.347333333333333,8388096.0,174.1,10.34735,8388096.0,174.1,10.341283333333333,1040741.3174212533,73.06,10.34745,7703344.5,174.1,,,,10.347483333333335,8388096.0,174.1
3,#3 399.3600@24.9725 MS1+,1,+,24.9725,7989654.245755983,179142.5028107046,399.36,,,0.5019395316461932,55.068356164383566,24.978833333333334,8388096.0,399.34,24.978833333333334,3855101.5306709725,400.33,24.978833333333334,4393831.167280263,400.34,,,,24.979,8388096.0,399.33,24.979,4661002.780948444,400.33,24.9725,8388096.0,399.35,24.979,8388096.0,399.36,,,,24.978833333333334,8388096.0,399.36,24.978833333333334,6284650.0,400.34,24.978666666666665,5188082.5,400.33,24.979,8388096.0,399.34,24.979,3992483.432442575,400.34,,,,24.978833333333334,7649991.911148807,399.33,24.978833333333334,4386728.129249792,400.34,24.979,8388096.0,399.34,24.978666666666665,8388096.0,399.33,24.978666666666665,5179143.0,400.34,24.979,5269804.5,400.34,24.978833333333334,7367195.240129019,399.34,,,,24.972666666666665,4785577.457097567,400.33,24.9725,8225690.731499186,399.35,24.9725,5043153.0,400.32,24.9725,8388096.0,399.36,,,,,,,24.9725,8388096.0,399.34,24.978833333333334,7152310.92306314,399.34,24.9725,4225055.0,400.32,24.9725,8388096.0,399.34,24.9725,8388096.0,399.34,,,,24.9725,4589490.263759393,400.34,,,,24.972666666666665,8353777.1083371565,399.34,24.972666666666665,5906004.695454802,400.35,24.972666666666665,8388096.0,399.35,24.9725,5077278.0,400.34,,,,24.972666666666665,5434509.0,400.34,24.972666666666665,4870763.765711029,400.34,24.9725,6430644.077960897,399.33,24.972666666666665,8388096.0,399.35,24.972666666666665,8388096.0,399.35,,,,24.972666666666665,6227321.49877573,399.33,,,,24.9665,7737318.846250674,399.33,24.979,8219936.092494865,399.34,24.972666666666665,5528404.37171546,400.33,24.972666666666665,8388096.0,399.34,24.9725,5872782.081508199,400.33,24.9725,7989654.245755983,399.36,,,,,,,24.9725,8388096.0,399.34,24.9725,4554474.148766425,400.33,,,,24.972666666666665,8388096.0,399.34,,,,24.972666666666665,8388096.0,399.36,24.9725,8251264.761355114,399.35,24.9725,8388096.0,399.35,,,,24.978833333333334,8388096.0,399.33,24.979,8388096.0,399.33,24.978833333333334,6627087.5,400.33,24.978833333333334,8388096.0,399.35,24.978833333333334,5176523.0,400.34,24.978833333333334,5383800.5,400.33,,,,24.972666666666665,4340265.5,400.33,24.9725,8388096.0,399.34,24.978833333333334,4385013.183873428,400.33,24.979,8388096.0,399.34,,,,24.978666666666665,4461482.176463459,400.34,,,,,,,24.972666666666665,7337606.962913963,400.33,,,,,,,24.978833333333334,7936611.346779093,399.32,,,,24.979,4781550.778841543,400.35,24.978666666666665,6215553.0,400.34,24.978833333333334,5803524.0,400.35,24.978666666666665,7543782.0882225465,399.33,24.978666666666665,6147022.0,400.35,,,,24.978833333333334,5725115.0,400.34,24.978833333333334,8388096.0,399.34,,,,24.978833333333334,3638344.7402150757,400.35,24.979,8388096.0,399.34,,,,24.978833333333334,8388096.0,399.35,,,,24.978833333333334,6082276.0,400.34,,,,24.978666666666665,5680346.0,400.33,24.978666666666665,5543408.293134,400.33,,,,24.978833333333334,8388096.0,399.35,,,,24.978833333333334,5515918.459754852,400.34
4,#4 232.1100@13.1374 MS1+,1,+,13.137433333333332,6660113.284989791,135521.08074609254,232.11,,,0.0,232.11775510204083,13.137400000000001,6237481.5,232.12,13.13735,8388096.0,232.11,13.137316666666667,8388096.0,232.13,13.137383333333334,5375915.5,232.11,13.137533333333332,8388096.0,232.12,13.137483333333334,1574439.75,232.11,13.13725,7903541.0,232.12,13.137516666666667,8388096.0,232.11,13.1375,8388096.0,232.13,13.137316666666667,8388096.0,232.13,13.137300000000002,8388096.0,232.13,13.13725,8388096.0,232.11,13.137466666666667,8388096.0,232.14,13.137516666666667,7381962.0,232.11,13.13735,4066842.5,232.12,13.13735,6761928.5,232.12,13.137316666666667,8388096.0,232.12,13.137483333333334,8388096.0,232.12,13.137233333333334,2871747.75,232.11,13.137266666666667,8388096.0,232.13,13.13745,4828359.5,232.11,13.137300000000002,8388096.0,232.12,13.137216666666665,8388096.0,232.11,13.131266666666667,8388096.0,232.12,13.131033333333333,8388096.0,232.11,13.131083333333333,8388096.0,232.13,13.131016666666666,3303905.5,232.11,13.131016666666666,8388096.0,232.13,13.1311,6320227.182033739,232.12,13.1311,6463799.0,232.12,13.131133333333334,8388096.0,232.12,,,,13.131066666666667,7586381.0,232.12,13.131066666666667,4539426.0,232.12,13.131116666666665,6113945.0,232.12,13.137266666666667,7219696.98994249,232.12,13.131066666666667,6007343.0,232.11,13.13115,6023503.5,232.11,13.131183333333333,8359825.277900109,232.12,13.14375,6835433.736496518,232.13,13.131016666666666,7973416.344934889,232.12,13.137233333333334,4173419.574720803,232.11,13.137400000000001,6442514.955779717,232.11,13.131233333333334,7186109.0,232.12,13.137366666666667,8388096.0,232.12,13.137400000000001,8388096.0,232.14,13.1375,8388096.0,232.12,13.137416666666667,7787212.5,232.12,13.13745,8388096.0,232.12,13.137366666666667,8388096.0,232.11,13.137483333333334,8388096.0,232.12,13.1375,5958184.0,232.11,13.1375,8388096.0,232.12,13.137433333333332,6660113.284989791,232.11,13.137216666666665,8388096.0,232.11,13.13725,8388096.0,232.12,13.137366666666667,8388096.0,232.12,13.137183333333333,8388096.0,232.12,13.137300000000002,6590938.0,232.12,13.13735,8388096.0,232.12,13.13725,8388096.0,232.12,13.137416666666667,8388096.0,232.12,13.137333333333334,8388096.0,232.13,13.13745,8388096.0,232.12,13.137300000000002,8388096.0,232.12,13.137333333333334,7157116.0,232.12,13.13745,8388096.0,232.11,13.137400000000001,8388096.0,232.12,13.13745,8388096.0,232.12,13.137366666666667,4849579.5,232.11,13.131083333333333,8388096.0,232.13,13.137283333333333,8388096.0,232.12,13.13745,8388096.0,232.12,13.137316666666667,8117842.5,232.11,13.1375,8388096.0,232.13,13.137383333333334,8110888.5,232.12,13.137316666666667,7247828.5,232.11,13.13745,8388096.0,232.13,13.137400000000001,8388096.0,232.12,13.13725,8388096.0,232.13,13.137333333333334,8388096.0,232.11,13.13735,3219147.25,232.11,13.137400000000001,8388096.0,232.12,13.137466666666667,5255480.0,232.12,,,,13.137333333333334,2097072.9945276938,232.12,13.137416666666667,8388096.0,232.12,13.137516666666667,1420940.3927163486,232.11,13.13725,968460.6875,232.11,13.13735,1086952.0,232.1,13.137266666666667,1670860.75,232.1,13.13725,851401.1717056446,232.11,13.137316666666667,1188976.10861927,232.11,13.143583333333334,612863.75,232.12,13.137400000000001,1069773.125,232.11,13.137466666666667,975760.25,232.11,,,,13.13745,917728.2440371886,232.12,13.137400000000001,435019.62053818523,232.12,13.137400000000001,1309183.0,232.1,,,,13.137433333333332,582799.1643122874,232.12,13.137333333333334,1164045.837943775,232.11,13.137233333333334,1817531.219297537,232.12,13.13725,2588306.5,232.11,13.137433333333332,2151546.0,232.11,13.149866666666666,332291.65625,232.11,,,,13.137400000000001,1435643.875,232.1
5,#5 246.1500@14.3508 MS1+,1,+,14.3508,8388096.0,178727.78807099143,246.15,,,8.03831123885601E-9,100.04489130434784,,,,14.3509,8388096.0,247.16,14.350866666666667,8388096.0,73.06,14.350933333333334,6616207.5,73.06,14.351066666666666,8388096.0,246.15,14.351033333333334,2908955.5,247.13,14.34455,8038600.479282479,247.14,14.351066666666666,8388096.0,73.06,14.351049999999999,8388096.0,73.06,14.350866666666667,8388096.0,73.06,14.350833333333332,8388096.0,73.06,14.3508,8388096.0,246.15,14.351016666666668,8388096.0,73.06,14.351066666666666,8388096.0,73.06,14.350883333333334,5950309.5,247.15,14.3509,7508360.0,247.14,14.350866666666667,8388096.0,73.06,14.351033333333334,8388096.0,246.16,14.350783333333334,5093477.0,73.06,14.350816666666667,8388096.0,73.06,14.350999999999999,8388096.0,246.16,14.350833333333332,8388096.0,73.06,14.344516666666667,7270037.5,247.14,14.3448,8208299.5,247.14,14.344566666666667,8388096.0,73.06,14.344633333333332,8388096.0,246.17,14.34455,8388096.0,246.14,14.34455,6849958.120494399,247.15,14.344633333333332,7461410.0,247.15,14.34465,7429686.200930959,247.15,14.344683333333334,7445422.5,247.14,14.344666666666665,3214035.25,246.13,14.344616666666667,5775796.0,73.06,14.344616666666667,4277995.5,247.14,14.34465,5028131.0,247.13,14.344566666666667,6664606.0,247.14,14.344616666666667,4583994.0,73.06,14.3447,5337240.314409706,247.15,14.344733333333332,8388096.0,246.18,14.344783333333334,7431786.5,247.15,14.344566666666667,7367133.43238561,247.15,14.344533333333334,4278932.468770353,73.05,14.344683333333334,6984829.0,73.06,14.344783333333334,8388096.0,246.15,14.350916666666667,7111025.5,73.06,14.332183333333335,7521949.943581954,246.14,14.351033333333334,8388096.0,73.06,14.344716666666667,6233052.5,247.14,14.34475,8388096.0,247.15,14.344666666666665,6711454.618571036,246.15,14.351016666666668,8388096.0,73.06,14.351049999999999,5585437.5,247.14,14.351049999999999,8388096.0,73.06,14.344716666666667,5423843.5,73.06,14.344516666666667,7491481.082252412,246.15,14.34455,7731996.512861421,246.15,14.34465,6514020.5,247.13,14.350733333333332,8388096.0,73.06,14.344600000000002,8388096.0,246.15,14.350883333333334,8388096.0,246.16,14.3508,6027997.970381418,247.14,14.344716666666667,8337451.523004783,246.18,14.344633333333332,8388096.0,73.06,14.350999999999999,8388096.0,247.16,14.350833333333332,6453938.0,247.14,14.350883333333334,7783410.5,247.15,14.344733333333332,8388096.0,246.15,14.344683333333334,6048459.0,73.05,14.34475,4718387.0,247.14,14.3509,839743.4710490516,246.11,14.344633333333332,6144840.5,247.14,14.344583333333333,5242770.5,247.14,14.344733333333332,6259624.0,247.14,14.344600000000002,5401667.5,247.14,14.344783333333334,4765177.451359918,73.06,14.344666666666665,5169964.0,247.13,14.350850000000001,5218243.5,247.14,14.350999999999999,5996148.5,247.14,14.350950000000001,5211888.5,73.06,14.3508,8388096.0,246.15,14.350883333333334,6043624.5,247.14,14.3509,6461859.0,246.14,14.3447,8388096.0,246.14,14.351016666666668,4620183.5,247.13,,,,14.350866666666667,8388096.0,246.13,14.350966666666666,8388096.0,246.15,14.351049999999999,4526422.0,246.13,14.344533333333334,3369720.478099444,246.13,14.3509,7032053.5,246.13,14.3508,7428181.0,246.13,14.3508,2474138.0,246.12,14.350866666666667,6453953.5,246.13,14.350866666666667,2709941.75,246.13,,,,14.351016666666668,3331010.8906126367,246.12,14.350983333333334,239335.265625,246.12,14.350999999999999,6619891.0,246.13,,,,14.350933333333334,7894660.5,246.12,,,,14.350983333333334,6641034.0,246.13,14.350866666666667,1854916.0910060713,246.13,14.350783333333334,6097519.5,246.13,14.3508,2379463.9458157076,247.13,14.344733333333332,1248506.398151495,246.14,14.350916666666667,2121160.25,246.13,,,,14.350950000000001,6718105.5,246.13
