,name,ms_level,polarity,retention_time,height,area,mz,neutral_mass,adducts,p_value,quantitation_mass,I-1.mzXML retention_time,I-1.mzXML height,I-1.mzXML mz,I-10.mzXML retention_time,I-10.mzXML height,I-10.mzXML mz,I-11.mzXML retention_time,I-11.mzXML height,I-11.mzXML mz,I-12.mzXML retention_time,I-12.mzXML height,I-12.mzXML mz,I-13.mzXML retention_time,I-13.mzXML height,I-13.mzXML mz,I-14.mzXML retention_time,I-14.mzXML height,I-14.mzXML mz,I-15.mzXML retention_time,I-15.mzXML height,I-15.mzXML mz,I-16.mzXML retention_time,I-16.mzXML height,I-16.mzXML mz,I-17.mzXML retention_time,I-17.mzXML height,I-17.mzXML mz,I-18.mzXML retention_time,I-18.mzXML height,I-18.mzXML mz,I-19.mzXML retention_time,I-19.mzXML height,I-19.mzXML mz,I-2.mzXML retention_time,I-2.mzXML height,I-2.mzXML mz,I-20.mzXML retention_time,I-20.mzXML height,I-20.mzXML mz,I-21.mzXML retention_time,I-21.mzXML height,I-21.mzXML mz,I-22.mzXML retention_time,I-22.mzXML height,I-22.mzXML mz,I-3.mzXML retention_time,I-3.mzXML height,I-3.mzXML mz,I-4.mzXML retention_time,I-4.mzXML height,I-4.mzXML mz,I-5.mzXML retention_time,I-5.mzXML height,I-5.mzXML mz,I-6.mzXML retention_time,I-6.mzXML height,I-6.mzXML mz,I-7.mzXML retention_time,I-7.mzXML height,I-7.mzXML mz,I-8.mzXML retention_time,I-8.mzXML height,I-8.mzXML mz,I-9.mzXML retention_time,I-9.mzXML height,I-9.mzXML mz,J-67.mzXML retention_time,J-67.mzXML height,J-67.mzXML mz,J-68.mzXML retention_time,J-68.mzXML height,J-68.mzXML mz,J-69.mzXML retention_time,J-69.mzXML height,J-69.mzXML mz,J-70.mzXML retention_time,J-70.mzXML height,J-70.mzXML mz,J-71.mzXML retention_time,J-71.mzXML height,J-71.mzXML mz,J-72.mzXML retention_time,J-72.mzXML height,J-72.mzXML mz,J-73.mzXML retention_time,J-73.mzXML height,J-73.mzXML mz,J-74.mzXML retention_time,J-74.mzXML height,J-74.mzXML mz,J-75.mzXML retention_time,J-75.mzXML height,J-75.mzXML mz,J-76.mzXML retention_time,J-76.mzXML height,J-76.mzXML mz,J-77.mzXML retention_time,J-77.mzXML height,J-77.mzXML mz,J-78.mzXML retention_time,J-78.mzXML height,J-78.mzXML mz,J-79.mzXML retention_time,J-79.mzXML height,J-79.mzXML mz,J-80.mzXML retention_time,J-80.mzXML height,J-80.mzXML mz,J-81.mzXML retention_time,J-81.mzXML height,J-81.mzXML mz,J-82.mzXML retention_time,J-82.mzXML height,J-82.mzXML mz,J-83.mzXML retention_time,J-83.mzXML height,J-83.mzXML mz,J-84.mzXML retention_time,J-84.mzXML height,J-84.mzXML mz,J-85.mzXML retention_time,J-85.mzXML height,J-85.mzXML mz,J-86.mzXML retention_time,J-86.mzXML height,J-86.mzXML mz,J-87.mzXML retention_time,J-87.mzXML height,J-87.mzXML mz,J-88.mzXML retention_time,J-88.mzXML height,J-88.mzXML mz,Li-23.mzXML retention_time,Li-23.mzXML height,Li-23.mzXML mz,Li-24.mzXML retention_time,Li-24.mzXML height,Li-24.mzXML mz,Li-25.mzXML retention_time,Li-25.mzXML height,Li-25.mzXML mz,Li-26.mzXML retention_time,Li-26.mzXML height,Li-26.mzXML mz,Li-27.mzXML retention_time,Li-27.mzXML height,Li-27.mzXML mz,Li-28.mzXML retention_time,Li-28.mzXML height,Li-28.mzXML mz,Li-29.mzXML retention_time,Li-29.mzXML height,Li-29.mzXML mz,Li-30.mzXML retention_time,Li-30.mzXML height,Li-30.mzXML mz,Li-31.mzXML retention_time,Li-31.mzXML height,Li-31.mzXML mz,Li-32.mzXML retention_time,Li-32.mzXML height,Li-32.mzXML mz,Li-33.mzXML retention_time,Li-33.mzXML height,Li-33.mzXML mz,Li-34.mzXML retention_time,Li-34.mzXML height,Li-34.mzXML mz,Li-35.mzXML retention_time,Li-35.mzXML height,Li-35.mzXML mz,Li-36.mzXML retention_time,Li-36.mzXML height,Li-36.mzXML mz,Li-37.mzXML retention_time,Li-37.mzXML height,Li-37.mzXML mz,Li-38.mzXML retention_time,Li-38.mzXML height,Li-38.mzXML mz,Li-39.mzXML retention_time,Li-39.mzXML height,Li-39.mzXML mz,Li-40.mzXML retention_time,Li-40.mzXML height,Li-40.mzXML mz,Li-41.mzXML retention_time,Li-41.mzXML height,Li-41.mzXML mz,Li-42.mzXML retention_time,Li-42.mzXML height,Li-42.mzXML mz,Li-43.mzXML retention_time,Li-43.mzXML height,Li-43.mzXML mz,Li-44.mzXML retention_time,Li-44.mzXML height,Li-44.mzXML mz,Lu-101.mzXML retention_time,Lu-101.mzXML height,Lu-101.mzXML mz,Lu-102.mzXML retention_time,Lu-102.mzXML height,Lu-102.mzXML mz,Lu-103.mzXML retention_time,Lu-103.mzXML height,Lu-103.mzXML mz,Lu-104.mzXML retention_time,Lu-104.mzXML height,Lu-104.mzXML mz,Lu-105.mzXML retention_time,Lu-105.mzXML height,Lu-105.mzXML mz,Lu-106.mzXML retention_time,Lu-106.mzXML height,Lu-106.mzXML mz,Lu-107.mzXML retention_time,Lu-107.mzXML height,Lu-107.mzXML mz,Lu-108.mzXML retention_time,Lu-108.mzXML height,Lu-108.mzXML mz,Lu-109.mzXML retention_time,Lu-109.mzXML height,Lu-109.mzXML mz,Lu-110.mzXML retention_time,Lu-110.mzXML height,Lu-110.mzXML mz,Lu-89.mzXML retention_time,Lu-89.mzXML height,Lu-89.mzXML mz,Lu-90.mzXML retention_time,Lu-90.mzXML height,Lu-90.mzXML mz,Lu-91.mzXML retention_time,Lu-91.mzXML height,Lu-91.mzXML mz,Lu-92.mzXML retention_time,Lu-92.mzXML height,Lu-92.mzXML mz,Lu-93.mzXML retention_time,Lu-93.mzXML height,Lu-93.mzXML mz,Lu-94.mzXML retention_time,Lu-94.mzXML height,Lu-94.mzXML mz,Lu-95-rerun2.mzXML retention_time,Lu-95-rerun2.mzXML height,Lu-95-rerun2.mzXML mz,Lu-96.mzXML retention_time,Lu-96.mzXML height,Lu-96.mzXML mz,Lu-97.mzXML retention_time,Lu-97.mzXML height,Lu-97.mzXML mz,Lu-98.mzXML retention_time,Lu-98.mzXML height,Lu-98.mzXML mz,Lu-99.mzXML retention_time,Lu-99.mzXML height,Lu-99.mzXML mz,M-45.mzXML retention_time,M-45.mzXML height,M-45.mzXML mz,M-46.mzXML retention_time,M-46.mzXML height,M-46.mzXML mz,M-47.mzXML retention_time,M-47.mzXML height,M-47.mzXML mz,M-48.mzXML retention_time,M-48.mzXML height,M-48.mzXML mz,M-49.mzXML retention_time,M-49.mzXML height,M-49.mzXML mz,M-50.mzXML retention_time,M-50.mzXML height,M-50.mzXML mz,M-51.mzXML retention_time,M-51.mzXML height,M-51.mzXML mz,M-52.mzXML retention_time,M-52.mzXML height,M-52.mzXML mz,M-53.mzXML retention_time,M-53.mzXML height,M-53.mzXML mz,M-54.mzXML retention_time,M-54.mzXML height,M-54.mzXML mz,M-55.mzXML retention_time,M-55.mzXML height,M-55.mzXML mz,M-56.mzXML retention_time,M-56.mzXML height,M-56.mzXML mz,M-57.mzXML retention_time,M-57.mzXML height,M-57.mzXML mz,M-58.mzXML retention_time,M-58.mzXML height,M-58.mzXML mz,M-59.mzXML retention_time,M-59.mzXML height,M-59.mzXML mz,M-60.mzXML retention_time,M-60.mzXML height,M-60.mzXML mz,M-61.mzXML retention_time,M-61.mzXML height,M-61.mzXML mz,M-62.mzXML retention_time,M-62.mzXML height,M-62.mzXML mz,M-63.mzXML retention_time,M-63.mzXML height,M-63.mzXML mz,M-64.mzXML retention_time,M-64.mzXML height,M-64.mzXML mz,M-65.mzXML retention_time,M-65.mzXML height,M-65.mzXML mz,M-66.mzXML retention_time,M-66.mzXML height,M-66.mzXML mz,VIP
54,#55 174.1000@24.6660 MS1+,1,+,24.666,3516826.4505673647,61854.91943417244,174.1,,,3.3666702758949896e-10,231.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.666166666666665,1890415.2225412775,499.23,24.684666666666665,963654.2489951168,174.1,,,,24.666,1995185.47811416,174.1,24.6785,1433991.1402374222,174.09,24.666,3122751.75,499.24,,,,24.666,4560200.894983139,174.1,24.6725,1864768.9730260023,499.24,24.67866666666667,1646189.155599482,174.1,24.67866666666667,3271714.25,499.23,,,,24.65983333333333,3793460.36290632,499.23,24.666,3516826.4505673647,174.1,,,,,,,,,,24.672166666666666,6141168.0,499.25,,,,,,,,,,,,,1.5318529260083449
68,#69 144.1000@20.8065 MS1+,1,+,20.806500000000003,1024401.5,20766.789304540336,144.1,,,0.0,144.09869565217392,20.812833333333334,241815.875,144.11,20.806500000000003,1415736.25,144.1,20.806500000000003,2024009.25,144.09,20.806500000000003,481035.6875,144.1,20.80666666666667,912080.5,144.1,20.806500000000003,456300.9375,144.11,20.80633333333333,1556573.75,144.11,20.80666666666667,880350.220598963,144.11,20.80666666666667,1892304.375,144.1,20.806500000000003,1755448.5,144.1,20.80633333333333,1772808.75,144.1,20.812666666666665,625831.0360002097,144.11,20.806500000000003,1081251.375,144.1,,,,20.806500000000003,910712.4375,144.1,20.806500000000003,986979.9375,144.1,20.806500000000003,1409088.25,144.1,20.80666666666667,1308193.25,144.11,20.80633333333333,585673.0,144.1,20.80633333333333,1128390.0,144.1,20.806500000000003,1112053.25,144.1,20.80633333333333,1579501.875,144.1,20.80633333333333,857764.125,144.1,20.80666666666667,507438.34375,144.1,20.80633333333333,522692.5,144.11,20.806500000000003,1333921.25,144.1,20.80633333333333,841095.875,144.09,20.80633333333333,1043372.204002146,144.09,20.806500000000003,536320.625,144.1,20.806500000000003,1024401.5,144.1,20.806500000000003,1375527.2437347318,144.11,20.806500000000003,358363.1875,144.1,20.806500000000003,1346316.5,144.1,20.806500000000003,1064869.375,144.1,20.806500000000003,702884.375,144.1,20.80633333333333,941861.3273872554,144.1,20.806500000000003,655483.9375,144.1,20.806500000000003,1272557.75,144.11,20.806500000000003,1045486.7216958184,144.1,20.80666666666667,2054448.375,144.1,20.80633333333333,862862.9357832986,144.11,20.80633333333333,720832.8923391823,144.11,20.806500000000003,669374.9073674026,144.1,20.80666666666667,669569.6456079945,144.1,20.806500000000003,744353.625,144.1,20.806500000000003,835169.0422011847,144.1,20.80666666666667,1203646.25,144.1,,,,20.806500000000003,1415017.375,144.1,20.806500000000003,873326.7469912281,144.1,20.806500000000003,1721589.75,144.1,20.80666666666667,1433985.875,144.1,20.80666666666667,1947166.5,144.1,20.806500000000003,1293401.625,144.1,20.80633333333333,1649705.6595437657,144.1,20.80633333333333,1610864.7955173554,144.09,20.806500000000003,1107942.875,144.1,20.80633333333333,2051690.25,144.1,20.806500000000003,1212512.25,144.1,20.806500000000003,1697618.875,144.1,20.80633333333333,1071857.25,144.11,20.806500000000003,1059180.375,144.1,20.806500000000003,1935827.898245065,144.1,20.806500000000003,1696687.375,144.1,20.800166666666662,981819.3220656648,144.1,20.806500000000003,1459454.75,144.11,20.806500000000003,560720.2148052654,144.09,20.806500000000003,1234858.375,144.1,20.806500000000003,834452.799552501,144.09,20.806500000000003,67965.18379439773,144.1,20.806500000000003,1024185.9375,144.11,20.80633333333333,1018191.25,144.09,20.806500000000003,840016.625,144.1,20.806500000000003,996840.625,144.1,20.80666666666667,983165.375,144.1,20.806500000000003,814620.75,144.1,20.806500000000003,779421.9375,144.1,20.806500000000003,760352.7505753684,144.1,20.806500000000003,617212.375,144.09,20.80633333333333,704974.25,144.1,20.812666666666665,1042773.125,144.1,,,,20.806500000000003,583750.0,144.1,20.806500000000003,590516.3160574198,144.09,,,,20.806500000000003,824695.5,144.1,20.806500000000003,1154321.375,144.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.676159992500284
112,#113 345.1600@14.8325 MS1+,1,+,14.832533333333334,349911.84375,7661.589449091649,345.16,,,1.983968545005155e-13,345.1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.826216666666664,224619.54414191665,345.17,14.8262,241330.984375,345.16,14.820033333333331,330480.97412981547,345.16,,,,14.8076,259373.7740851319,345.17,,,,,,,,,,14.826366666666669,324179.4254733532,345.17,14.807583333333334,309067.91832577187,345.16,14.8326,211613.57015686028,345.17,,,,14.832533333333334,349911.84375,345.16,14.8387,259294.28760182505,345.17,14.826216666666664,446167.326668304,345.16,14.83265,242727.171875,345.18,14.826316666666663,287759.7536936524,345.18,,,,,,,1.702966910014858
64,#65 173.0400@16.8720 MS1+,1,+,16.872,2292399.25,37694.29646683896,173.04,,,0.0,73.06059701492538,16.87183333333333,414734.875,157.06,16.87183333333333,1428532.5,173.04,16.87183333333333,2268974.3879688564,73.06,16.87183333333333,475295.875,173.05,16.872,1256994.1033015717,73.06,16.872,669890.5,73.06,16.871666666666666,1426742.625,73.06,16.872,1077637.625,73.06,16.872,1926939.074046325,73.06,16.878,1900468.375,173.04,16.87183333333333,2010144.5,73.06,16.871666666666666,939216.937185664,73.06,16.8845,351060.4158173487,173.05,16.878333333333334,579278.25,73.06,16.87183333333333,872103.1875,73.06,16.878,851358.3125,73.06,16.87183333333333,1601650.0,73.06,16.872,1032877.875,73.06,16.871666666666666,565990.5,73.06,16.878,1291087.50341999,73.06,16.872,1996906.545729676,173.05,16.87183333333333,1731590.125,73.06,16.871666666666666,1082217.6687630138,173.04,16.872,1944056.25,173.03,16.8655,632559.6033201335,73.06,16.87183333333333,977767.1875,73.05,16.871666666666666,2402368.75,173.04,16.871666666666666,1177184.375,173.04,16.87183333333333,1023394.875,73.06,16.87183333333333,994414.3125,73.06,16.87183333333333,1608059.0,173.05,16.87183333333333,176530.15625,73.06,16.87183333333333,890365.5021294273,173.04,16.87183333333333,2140514.75,173.05,16.87183333333333,718814.4375,173.04,16.871666666666666,898785.4375,173.04,16.87183333333333,631840.5625,73.06,16.87183333333333,789065.5,73.06,16.872,1372504.375,173.05,16.872,1277533.8862006203,73.05,16.871666666666666,895433.5625,73.06,16.871666666666666,601410.0625,73.05,16.87183333333333,965050.1875,173.05,16.872,716784.25,173.04,16.87816666666667,1090914.25,73.06,16.87183333333333,2317948.5,73.06,16.872,1335031.8206574256,73.06,16.87183333333333,1829739.5186509471,73.06,16.872,2292399.25,173.04,16.87183333333333,1192053.125,173.05,16.872,1348250.5,73.06,16.872,729026.625,73.06,16.872,1396018.035406694,173.04,16.87183333333333,1109560.5,73.06,16.871666666666666,765201.875,173.03,16.871666666666666,1219078.41125183,173.06,16.87183333333333,823158.9856936701,73.06,16.878,878636.3596225783,73.06,16.87183333333333,686207.7013789159,73.06,16.87183333333333,1364677.0572075893,173.05,16.8655,688133.3359997777,73.07,16.87183333333333,946428.25,73.06,16.87183333333333,1689451.5,173.04,16.872,1514389.75,173.04,16.87183333333333,1190428.75,73.06,16.87183333333333,1524799.25,173.05,16.872,842973.5,73.06,16.87183333333333,1038429.5625,73.05,16.872,1017867.5625,73.05,16.87183333333333,622901.1089894446,73.06,16.87183333333333,1278586.0,73.06,16.87183333333333,941292.375,173.05,16.872,1253821.161160648,173.03,16.87183333333333,1124448.830027307,73.05,16.872,1017874.5,73.06,16.87183333333333,893501.6875,173.03,16.878,719427.125,73.05,16.872,771875.5698645785,73.05,16.87183333333333,818645.6821602081,73.06,16.878,838610.3494467655,173.04,16.87183333333333,955646.4375,173.06,16.87183333333333,197990.00501206,173.02,16.87183333333333,1182841.143386581,73.06,16.872,759319.8125,173.04,,,,16.87183333333333,743426.625,173.04,16.87183333333333,1140499.125,173.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7292765143905136
44,#45 241.0500@8.4771 MS1+,1,+,8.4771,690526.9375,15976.562563180632,241.05,,,0.0,241.0368,,,,8.477083333333333,524706.6572798677,241.02,8.47705,558967.145915982,241.05,8.483366666666667,444202.84375,241.02,8.47725,570995.625,241.04,8.477216666666667,478548.866111907,241.04,,,,8.47725,595856.5625,241.04,8.477233333333334,551034.5056022962,241.03,8.47705,572131.75,241.04,8.477016666666666,575466.625,241.03,,,,,,,8.47725,496172.00679531787,241.04,,,,8.477083333333333,435763.7034448431,241.06,,,,,,,8.476966666666666,385579.3140606668,241.05,,,,,,,8.477033333333333,581254.5,241.04,8.47695,1107571.875,241.05,8.471,1221494.0,241.04,8.477016666666666,930628.5,241.04,8.477066666666667,942234.2565445304,241.04,8.477,947307.0625,241.04,8.477,977372.3210401104,241.04,8.477083333333333,595412.5279234502,241.05,,,,8.477133333333333,854867.6875,241.02,8.4771,645807.6361481394,241.03,8.4708,742248.761797511,241.04,8.47705,848379.659775765,241.04,8.4771,611464.4595246085,241.05,8.477,750487.9646529063,241.03,,,,8.47715,468905.4238635243,241.04,8.470916666666666,809209.7432184726,241.05,8.477216666666667,923716.8919994872,241.05,8.477016666666666,979965.8101763068,241.04,8.476966666666666,729725.3670122214,241.04,,,,,,,8.4771,690526.9375,241.05,8.477133333333333,2080948.531623908,241.04,8.477233333333334,2235439.947863334,241.04,8.47715,2750648.0,241.04,8.477183333333333,2790112.755603285,241.05,8.4771,2511013.878963723,241.04,8.477216666666667,2699715.75,241.04,8.477233333333334,2303431.772752339,241.04,8.464733333333333,840053.725142831,241.04,8.477166666666667,2457195.1920388923,241.04,8.47695,2737411.75,241.04,8.476983333333333,1494713.7285656922,241.04,8.4771,2788272.66872763,241.04,8.476916666666666,1543293.4342010622,241.05,8.477033333333333,2467851.5,241.04,8.477083333333333,2526152.7174000973,241.05,8.476983333333333,2998858.5,241.04,8.47715,2621162.0,241.04,8.477066666666667,3125582.75,241.03,8.477183333333333,2854832.4992085146,241.03,8.477016666666666,2931373.75,241.04,8.477066666666667,2619521.872768516,241.04,8.477183333333333,1109516.805712109,241.04,8.477133333333333,938196.5109837478,241.03,8.477183333333333,1268070.0,241.04,8.48335,1239058.1593481377,241.03,8.477066666666667,1556534.875,241.03,8.477016666666666,1276692.375,241.03,8.477183333333333,1354076.9282379304,241.03,8.477033333333333,1279465.8883259806,241.04,,,,8.477116666666667,656239.9950717287,241.03,8.4833,580361.5,241.02,8.48345,659360.1520124362,241.05,,,,8.476983333333333,723366.4860490349,241.03,8.477066666666667,895812.875,241.04,,,,8.477133333333333,1556265.125,241.04,,,,,,,8.47705,664650.0158863913,241.04,8.47715,851436.375,241.03,8.458483333333334,3801265.75,241.04,,,,8.464583333333334,857127.0728741367,241.04,8.458233333333334,4523214.5,241.04,8.458216666666667,4607505.5,241.04,8.458283333333334,4230798.5,241.04,8.4583,2353442.0,241.04,8.458366666666667,3068451.25,241.05,8.458433333333334,2437157.25,241.04,8.458400000000001,2030666.1223337203,241.04,8.458416666666666,4111029.0,241.04,8.458366666666667,2767779.75,241.04,8.458366666666667,1512561.625,241.04,8.45835,4123783.25,241.03,8.458400000000001,3620075.0,241.04,8.4583,3703025.75,241.04,8.4582,3832429.5,241.04,8.458216666666667,4201541.860134855,241.04,8.458400000000001,3557692.75,241.03,8.458333333333334,3101960.070432399,241.04,,,,8.458366666666667,3817274.75,241.04,1.7573404351154627
75,#76 156.0500@14.1444 MS1+,1,+,14.144383333333334,806284.9425532222,12152.178718906272,156.05,,,1.7763568394002505e-15,156.065,14.144516666666668,158685.28125,156.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.150716666666666,220274.359375,156.07,,,,,,,,,,,,,,,,,,,,,,,,,14.138383333333334,1684880.375,156.07,14.13815,262701.96875,156.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.144483333333334,499359.4375,156.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.163283333333334,163232.671875,156.08,,,,,,,,,,,,,14.144633333333331,234436.015625,156.06,14.144366666666668,814328.4858188566,156.07,14.150733333333331,910412.0,156.07,14.144383333333334,806284.9425532222,156.05,14.150616666666668,475293.18487950106,156.06,14.14445,1074002.4169789243,156.06,14.163216666666669,89828.70315247399,156.06,14.150783333333331,774925.5625,156.07,14.1446,419516.15625,156.06,14.14455,519522.8125,156.06,14.144583333333332,1060301.5,156.06,14.144533333333332,868408.75,156.07,14.144516666666668,889080.875,156.07,,,,14.14455,760552.625,156.06,14.14445,792196.0810718702,156.07,14.1381,483898.3860818951,156.06,14.131866666666667,978737.6257897916,156.07,,,,14.150733333333331,775722.3125,156.06,,,,14.144516666666668,724697.2983943331,156.07,1.7816208843013135
114,#115 147.0500@15.7460 MS1+,1,+,15.745966666666668,189127.953125,4164.288265915511,147.05,,,1.1102230246251563e-16,147.05470588235295,15.739633333333334,55694.5573161993,147.05,,,,,,,15.739633333333334,54244.13562021367,147.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.746016666666666,90074.94071594167,147.06,15.733333333333333,84181.07886792433,73.06,,,,,,,,,,,,,15.745766666666666,59050.140284653535,147.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.739616666666668,106230.1640625,147.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.746016666666666,101068.3076031548,147.01,15.733233333333336,112406.63886413316,73.05,15.7396,171257.234375,147.05,15.745766666666666,115163.86220223412,147.05,,,,,,,,,,15.7459,184344.484375,147.05,15.745966666666668,189127.953125,147.05,15.745933333333332,281935.3125,147.04,15.74595,210800.123226998,147.05,,,,15.7459,219270.43982914445,147.04,15.745883333333332,221384.16104341496,73.05,15.745933333333332,221159.84628635985,147.05,,,,15.745733333333334,220808.3071401978,147.05,15.74575,277643.6072947985,147.05,,,,15.7396,203701.96984220436,147.06,,,,15.739633333333334,207253.9375,147.05,1.8108801434150639
45,#46 248.1100@11.9928 MS1+,1,+,11.992766666666666,582225.0957609663,13979.403969569648,248.11,,,0.0,248.1268055555556,,,,,,,11.992583333333332,261099.2989259766,248.14,,,,11.992783333333334,196783.90625,248.13,,,,11.992516666666669,298478.8103518696,248.12,11.992783333333334,239323.4109406396,174.12,,,,11.992583333333332,350066.90625,248.13,11.99255,452378.8440443501,248.13,,,,11.992733333333332,292916.5,248.12,,,,11.98635,198877.33140078644,248.12,,,,11.992583333333332,133466.78125,174.11,11.9865,94949.58905176984,248.1,,,,11.992533333333334,168939.96875,174.12,11.992716666666666,107130.7727783508,248.13,11.99255,153709.41674626042,147.04,,,,,,,,,,,,,,,,11.986266666666667,129979.0663093955,248.13,,,,11.986366666666669,317024.34375,248.13,,,,11.986383333333333,129228.14092590376,248.12,11.992583333333332,195267.671875,248.12,11.992583333333332,98972.0186354601,248.12,11.986366666666669,118994.60118948194,248.12,11.986283333333336,168770.03891443968,248.12,,,,,,,,,,11.9865,277539.0625,248.13,11.99255,332458.5625,248.13,,,,11.99265,133912.26585819485,174.07,,,,,,,11.992666666666668,229046.4504858227,248.14,,,,,,,11.992716666666666,339464.96875,248.14,,,,11.99275,575471.5,248.13,11.992766666666666,331719.95818666124,248.13,11.992766666666666,707431.125,248.13,11.9927,996037.8125,248.12,11.992483333333332,364191.125,174.1,11.992516666666669,277026.64894120774,248.14,11.992616666666668,277017.4162142064,248.14,11.99245,612749.4375,248.13,11.986316666666664,269984.14922096574,248.12,11.9926,424230.17959794815,248.12,11.992516666666669,376260.24087606266,248.12,11.992683333333334,463279.8402332617,174.1,11.9926,946339.0625,248.13,11.992716666666666,668471.5625,248.12,11.99255,589647.125,248.13,11.9926,755771.25,248.13,11.9927,447913.40625,248.13,11.992666666666668,676194.0,174.1,,,,11.992616666666668,575929.75,248.13,11.98635,388869.0,248.13,11.99255,384880.1989404593,248.12,,,,11.992566666666669,439086.5784559416,248.14,,,,11.99265,552662.75,248.13,11.992566666666669,299528.90625,248.13,11.992716666666666,527135.3125,174.11,11.992666666666668,487280.6392796818,174.11,11.992516666666669,304757.9375,248.13,11.9926,735866.1057591144,248.14,11.98635,72464.75964130819,248.12,11.992666666666668,859833.1676951593,248.13,11.986483333333332,311139.0,248.14,,,,11.992583333333332,524371.1875,248.13,11.992683333333334,414954.6875,248.13,11.992766666666666,582225.0957609663,248.11,11.992516666666669,1390848.75,174.1,11.992616666666668,1910177.125,174.1,11.992516666666669,1225272.875,174.1,11.992516666666669,899220.375,174.09,11.992583333333332,1419985.0,174.09,11.992583333333332,745123.5,248.12,11.992666666666668,1429098.375,174.1,11.992733333333332,1474305.375,248.12,11.9927,1842694.375,174.1,11.992716666666666,1705908.5,174.1,11.992666666666668,524104.34375,248.11,11.99265,2299216.5,248.12,11.99265,1952760.375,174.1,11.9927,2069572.75,248.12,11.992583333333332,3486470.648665555,248.12,11.9925,1803034.0,248.13,11.992516666666669,4401827.0,174.1,11.9927,3141699.5,248.12,11.992633333333334,1366580.25,174.1,,,,11.992666666666668,3893796.5,174.1,1.9385639223350752
