position,name,ms_level,polarity,retention_time,height,area,mz,neutral_mass,adducts,p_value,quantitation_mass,I-1.mzXML retention_time,I-1.mzXML height,I-1.mzXML mz,I-10.mzXML retention_time,I-10.mzXML height,I-10.mzXML mz,I-11.mzXML retention_time,I-11.mzXML height,I-11.mzXML mz,I-12.mzXML retention_time,I-12.mzXML height,I-12.mzXML mz,I-13.mzXML retention_time,I-13.mzXML height,I-13.mzXML mz,I-14.mzXML retention_time,I-14.mzXML height,I-14.mzXML mz,I-15.mzXML retention_time,I-15.mzXML height,I-15.mzXML mz,I-16.mzXML retention_time,I-16.mzXML height,I-16.mzXML mz,I-17.mzXML retention_time,I-17.mzXML height,I-17.mzXML mz,I-18.mzXML retention_time,I-18.mzXML height,I-18.mzXML mz,I-19.mzXML retention_time,I-19.mzXML height,I-19.mzXML mz,I-2.mzXML retention_time,I-2.mzXML height,I-2.mzXML mz,I-20.mzXML retention_time,I-20.mzXML height,I-20.mzXML mz,I-21.mzXML retention_time,I-21.mzXML height,I-21.mzXML mz,I-22.mzXML retention_time,I-22.mzXML height,I-22.mzXML mz,I-3.mzXML retention_time,I-3.mzXML height,I-3.mzXML mz,I-4.mzXML retention_time,I-4.mzXML height,I-4.mzXML mz,I-5.mzXML retention_time,I-5.mzXML height,I-5.mzXML mz,I-6.mzXML retention_time,I-6.mzXML height,I-6.mzXML mz,I-7.mzXML retention_time,I-7.mzXML height,I-7.mzXML mz,I-8.mzXML retention_time,I-8.mzXML height,I-8.mzXML mz,I-9.mzXML retention_time,I-9.mzXML height,I-9.mzXML mz,J-67.mzXML retention_time,J-67.mzXML height,J-67.mzXML mz,J-68.mzXML retention_time,J-68.mzXML height,J-68.mzXML mz,J-69.mzXML retention_time,J-69.mzXML height,J-69.mzXML mz,J-70.mzXML retention_time,J-70.mzXML height,J-70.mzXML mz,J-71.mzXML retention_time,J-71.mzXML height,J-71.mzXML mz,J-72.mzXML retention_time,J-72.mzXML height,J-72.mzXML mz,J-73.mzXML retention_time,J-73.mzXML height,J-73.mzXML mz,J-74.mzXML retention_time,J-74.mzXML height,J-74.mzXML mz,J-75.mzXML retention_time,J-75.mzXML height,J-75.mzXML mz,J-76.mzXML retention_time,J-76.mzXML height,J-76.mzXML mz,J-77.mzXML retention_time,J-77.mzXML height,J-77.mzXML mz,J-78.mzXML retention_time,J-78.mzXML height,J-78.mzXML mz,J-79.mzXML retention_time,J-79.mzXML height,J-79.mzXML mz,J-80.mzXML retention_time,J-80.mzXML height,J-80.mzXML mz,J-81.mzXML retention_time,J-81.mzXML height,J-81.mzXML mz,J-82.mzXML retention_time,J-82.mzXML height,J-82.mzXML mz,J-83.mzXML retention_time,J-83.mzXML height,J-83.mzXML mz,J-84.mzXML retention_time,J-84.mzXML height,J-84.mzXML mz,J-85.mzXML retention_time,J-85.mzXML height,J-85.mzXML mz,J-86.mzXML retention_time,J-86.mzXML height,J-86.mzXML mz,J-87.mzXML retention_time,J-87.mzXML height,J-87.mzXML mz,J-88.mzXML retention_time,J-88.mzXML height,J-88.mzXML mz,Li-23.mzXML retention_time,Li-23.mzXML height,Li-23.mzXML mz,Li-24.mzXML retention_time,Li-24.mzXML height,Li-24.mzXML mz,Li-25.mzXML retention_time,Li-25.mzXML height,Li-25.mzXML mz,Li-26.mzXML retention_time,Li-26.mzXML height,Li-26.mzXML mz,Li-27.mzXML retention_time,Li-27.mzXML height,Li-27.mzXML mz,Li-28.mzXML retention_time,Li-28.mzXML height,Li-28.mzXML mz,Li-29.mzXML retention_time,Li-29.mzXML height,Li-29.mzXML mz,Li-30.mzXML retention_time,Li-30.mzXML height,Li-30.mzXML mz,Li-31.mzXML retention_time,Li-31.mzXML height,Li-31.mzXML mz,Li-32.mzXML retention_time,Li-32.mzXML height,Li-32.mzXML mz,Li-33.mzXML retention_time,Li-33.mzXML height,Li-33.mzXML mz,Li-34.mzXML retention_time,Li-34.mzXML height,Li-34.mzXML mz,Li-35.mzXML retention_time,Li-35.mzXML height,Li-35.mzXML mz,Li-36.mzXML retention_time,Li-36.mzXML height,Li-36.mzXML mz,Li-37.mzXML retention_time,Li-37.mzXML height,Li-37.mzXML mz,Li-38.mzXML retention_time,Li-38.mzXML height,Li-38.mzXML mz,Li-39.mzXML retention_time,Li-39.mzXML height,Li-39.mzXML mz,Li-40.mzXML retention_time,Li-40.mzXML height,Li-40.mzXML mz,Li-41.mzXML retention_time,Li-41.mzXML height,Li-41.mzXML mz,Li-42.mzXML retention_time,Li-42.mzXML height,Li-42.mzXML mz,Li-43.mzXML retention_time,Li-43.mzXML height,Li-43.mzXML mz,Li-44.mzXML retention_time,Li-44.mzXML height,Li-44.mzXML mz,Lu-101.mzXML retention_time,Lu-101.mzXML height,Lu-101.mzXML mz,Lu-102.mzXML retention_time,Lu-102.mzXML height,Lu-102.mzXML mz,Lu-103.mzXML retention_time,Lu-103.mzXML height,Lu-103.mzXML mz,Lu-104.mzXML retention_time,Lu-104.mzXML height,Lu-104.mzXML mz,Lu-105.mzXML retention_time,Lu-105.mzXML height,Lu-105.mzXML mz,Lu-106.mzXML retention_time,Lu-106.mzXML height,Lu-106.mzXML mz,Lu-107.mzXML retention_time,Lu-107.mzXML height,Lu-107.mzXML mz,Lu-108.mzXML retention_time,Lu-108.mzXML height,Lu-108.mzXML mz,Lu-109.mzXML retention_time,Lu-109.mzXML height,Lu-109.mzXML mz,Lu-110.mzXML retention_time,Lu-110.mzXML height,Lu-110.mzXML mz,Lu-89.mzXML retention_time,Lu-89.mzXML height,Lu-89.mzXML mz,Lu-90.mzXML retention_time,Lu-90.mzXML height,Lu-90.mzXML mz,Lu-91.mzXML retention_time,Lu-91.mzXML height,Lu-91.mzXML mz,Lu-92.mzXML retention_time,Lu-92.mzXML height,Lu-92.mzXML mz,Lu-93.mzXML retention_time,Lu-93.mzXML height,Lu-93.mzXML mz,Lu-94.mzXML retention_time,Lu-94.mzXML height,Lu-94.mzXML mz,Lu-95-rerun2.mzXML retention_time,Lu-95-rerun2.mzXML height,Lu-95-rerun2.mzXML mz,Lu-96.mzXML retention_time,Lu-96.mzXML height,Lu-96.mzXML mz,Lu-97.mzXML retention_time,Lu-97.mzXML height,Lu-97.mzXML mz,Lu-98.mzXML retention_time,Lu-98.mzXML height,Lu-98.mzXML mz,Lu-99.mzXML retention_time,Lu-99.mzXML height,Lu-99.mzXML mz,M-45.mzXML retention_time,M-45.mzXML height,M-45.mzXML mz,M-46.mzXML retention_time,M-46.mzXML height,M-46.mzXML mz,M-47.mzXML retention_time,M-47.mzXML height,M-47.mzXML mz,M-48.mzXML retention_time,M-48.mzXML height,M-48.mzXML mz,M-49.mzXML retention_time,M-49.mzXML height,M-49.mzXML mz,M-50.mzXML retention_time,M-50.mzXML height,M-50.mzXML mz,M-51.mzXML retention_time,M-51.mzXML height,M-51.mzXML mz,M-52.mzXML retention_time,M-52.mzXML height,M-52.mzXML mz,M-53.mzXML retention_time,M-53.mzXML height,M-53.mzXML mz,M-54.mzXML retention_time,M-54.mzXML height,M-54.mzXML mz,M-55.mzXML retention_time,M-55.mzXML height,M-55.mzXML mz,M-56.mzXML retention_time,M-56.mzXML height,M-56.mzXML mz,M-57.mzXML retention_time,M-57.mzXML height,M-57.mzXML mz,M-58.mzXML retention_time,M-58.mzXML height,M-58.mzXML mz,M-59.mzXML retention_time,M-59.mzXML height,M-59.mzXML mz,M-60.mzXML retention_time,M-60.mzXML height,M-60.mzXML mz,M-61.mzXML retention_time,M-61.mzXML height,M-61.mzXML mz,M-62.mzXML retention_time,M-62.mzXML height,M-62.mzXML mz,M-63.mzXML retention_time,M-63.mzXML height,M-63.mzXML mz,M-64.mzXML retention_time,M-64.mzXML height,M-64.mzXML mz,M-65.mzXML retention_time,M-65.mzXML height,M-65.mzXML mz,M-66.mzXML retention_time,M-66.mzXML height,M-66.mzXML mz
1,#1 73.0500@9.8219 MS1+,1,+,9.8219,8388096.0,205880.30030848802,73.05,,,0.22818671718555705,207.02959595959595,9.822033333333334,8388096.0,300.09,9.822000000000001,8388096.0,300.1,9.821966666666667,8388096.0,73.06,9.822016666666666,8388096.0,314.09,9.822166666666668,8388096.0,73.06,9.828383333333333,7217149.04017077,300.08,9.8219,8388096.0,73.06,9.822166666666668,8388096.0,73.06,9.822149999999999,8388096.0,73.06,9.82195,8388096.0,73.06,9.821933333333334,8388096.0,73.06,9.821883333333334,8388096.0,300.1,9.822116666666666,7737115.093159037,314.11,,,,9.821983333333332,8388096.0,300.11,9.822000000000001,7503543.5,73.06,9.82195,8388096.0,73.06,9.822133333333333,8388096.0,314.11,9.821883333333334,7217274.4988017585,300.08,9.821916666666668,8388096.0,73.06,9.8221,8388096.0,73.06,9.821933333333334,8388096.0,73.06,9.821866666666667,8388096.0,314.1,9.822166666666668,8388096.0,73.06,9.821916666666668,8388096.0,300.09,9.815716666666667,8388096.0,73.05,9.81565,8388096.0,73.06,9.8219,8388096.0,73.05,9.82825,7078959.732808257,314.1,,,,9.815783333333334,8388096.0,73.06,9.822016666666666,8388096.0,300.09,9.8157,8388096.0,301.08,9.821966666666667,8388096.0,300.1,9.815750000000001,8388096.0,300.1,9.821916666666668,7616659.668694788,73.06,9.8157,8388096.0,300.1,,,,9.815833333333334,8388096.0,300.11,9.815883333333334,8388096.0,73.05,9.821916666666668,8388096.0,73.06,9.815616666666667,8388096.0,73.05,9.822033333333334,8388096.0,73.06,9.815883333333334,8388096.0,73.06,9.822016666666666,8388096.0,299.11,9.822033333333334,8388096.0,73.06,9.822133333333333,8388096.0,73.06,9.822066666666666,8069401.4256099565,73.06,9.8221,8072081.999250713,73.06,9.822016666666666,8388096.0,73.07,9.822116666666666,8388096.0,73.06,9.822149999999999,8388096.0,73.06,9.822149999999999,8388096.0,73.06,9.822066666666666,8388096.0,73.06,9.821866666666667,8388096.0,73.07,9.8219,8388096.0,73.07,9.822000000000001,8388096.0,73.06,9.821833333333332,8388096.0,301.11,9.82195,8388096.0,73.06,9.821983333333332,8388096.0,73.07,9.821883333333334,8388096.0,73.07,9.822066666666666,8388096.0,73.06,9.821983333333332,8388096.0,73.06,9.822083333333333,8388096.0,73.06,9.821933333333334,8388096.0,314.12,9.821983333333332,8388096.0,73.07,9.822083333333333,7591310.0,73.06,,,,9.8221,8388096.0,300.09,9.822000000000001,8388096.0,314.11,9.821983333333332,8388096.0,314.11,9.821933333333334,8388096.0,300.09,9.822083333333333,8388096.0,300.09,9.82195,8388096.0,73.05,9.822133333333333,8388096.0,314.1,9.822016666666666,8388096.0,300.1,9.82195,8388096.0,300.1,9.8221,8388096.0,300.09,9.822049999999999,7735141.0,300.08,9.821883333333334,8388096.0,300.1,,,,,,,9.822049999999999,8388096.0,300.1,9.822116666666666,8388096.0,300.1,,,,9.821966666666667,8388096.0,300.09,9.822049999999999,8388096.0,300.09,9.822149999999999,8388096.0,73.05,9.821883333333334,8388096.0,73.05,9.822000000000001,8388096.0,73.05,9.8219,8388096.0,73.05,9.821883333333334,8388096.0,73.05,9.821966666666667,8388096.0,73.05,9.821966666666667,8388096.0,314.1,9.822049999999999,8388096.0,301.09,9.822116666666666,8388096.0,73.06,9.822083333333333,8388096.0,73.06,9.8221,8388096.0,73.06,9.822049999999999,8388096.0,73.06,9.822033333333334,8388096.0,73.07,9.822033333333334,8369807.153781821,73.05,9.822083333333333,8388096.0,73.05,9.821966666666667,8388096.0,73.05,,,,9.8219,8388096.0,73.06,9.822083333333333,8388096.0,73.06,9.828266666666668,8388096.0,73.05,,,,9.822033333333334,8388096.0,73.06
2,#2 174.1200@10.3475 MS1+,1,+,10.347516666666667,8388096.0,204088.81295470952,174.12,,,0.6940970851129815,248.12715789473683,10.3475,8388096.0,174.11,,,,10.347416666666668,8388096.0,73.06,10.347483333333335,8388096.0,174.11,10.347616666666665,5935172.0,147.06,10.347566666666667,8388096.0,174.12,10.34735,6913783.0,248.12,10.347616666666665,8388096.0,174.12,10.3476,8388096.0,73.06,10.347416666666668,8388096.0,73.06,10.347383333333333,6512466.0,248.13,10.3536,8388096.0,174.12,10.347566666666667,6776954.671303322,174.15,10.347616666666665,8388096.0,174.12,10.347433333333333,8388096.0,174.12,10.34745,8388096.0,174.11,10.347416666666668,6850896.832597575,174.15,10.347583333333334,7359669.0,248.13,10.347333333333333,8388096.0,174.11,10.347366666666666,8388096.0,147.07,10.34755,6783555.5,147.07,10.359900000000001,3752317.7183163287,174.12,10.347316666666668,8388096.0,174.11,10.347616666666665,8388096.0,174.11,10.341116666666666,8388096.0,174.11,10.341166666666668,8388096.0,174.12,10.347366666666666,8388096.0,174.1,10.347366666666666,6112213.866274515,174.15,10.34745,8388096.0,174.11,10.34745,6507658.0,248.13,10.347483333333335,6273432.0,248.13,10.347466666666666,8388096.0,174.11,10.347416666666668,5263705.487867756,248.12,10.347416666666668,3304580.0,248.12,10.347466666666666,3973925.25,248.12,10.347366666666666,8388096.0,174.12,10.347416666666668,8388096.0,174.11,10.3475,8388096.0,174.11,10.347533333333333,5235091.5,248.13,10.3601,7273769.851203458,174.12,10.353633333333333,7351808.58035683,174.11,10.347333333333333,8388096.0,174.11,10.347483333333335,5085579.0,248.13,10.341333333333333,8388096.0,174.11,10.347466666666666,7102913.5,175.11,10.347483333333335,8388096.0,174.12,10.347583333333334,8388096.0,174.12,10.347516666666667,8388096.0,174.12,10.34755,8388096.0,174.11,10.347466666666666,8388096.0,174.13,10.347566666666667,6711946.5,248.13,10.3476,8388096.0,174.12,10.3476,6698372.5,248.13,10.341266666666666,2459573.4569696877,174.13,10.347316666666668,8388096.0,174.14,,,,10.34745,6444185.0,248.14,10.347283333333333,8388096.0,174.12,10.3474,8388096.0,174.11,10.347433333333333,6297921.0,175.11,10.34735,8388096.0,174.12,10.335,8210550.370270053,174.1,10.347433333333333,6643803.5,248.13,10.335033333333334,5585281.989326995,174.1,10.347383333333333,6173585.948493374,147.07,10.347433333333333,6521110.365151726,248.13,10.347533333333333,7521956.0,175.12,10.347483333333335,8388096.0,175.11,10.34755,8388096.0,73.05,10.34745,8388096.0,73.06,10.347433333333333,7822297.5,175.11,10.347383333333333,8047008.0,248.12,10.34755,8388096.0,147.05,10.3474,8388096.0,147.06,10.3476,8388096.0,175.12,10.347483333333335,8388096.0,248.13,10.3474,8388096.0,174.11,10.34755,8388096.0,175.11,10.3475,8388096.0,174.16,10.34735,7954736.5,248.13,10.347416666666668,8388096.0,147.07,10.34745,8388096.0,174.11,,,,10.360066666666667,6734557.88287846,174.11,10.347383333333333,5647564.0,174.1,10.347416666666668,8198242.5,175.11,10.347516666666667,8388096.0,73.06,10.3476,4890264.0,174.1,10.347333333333333,5917341.5,174.1,10.34745,5754566.5,174.1,10.34735,6737610.5,174.1,10.34735,5901509.5,174.09,10.347416666666668,6338423.5,174.09,10.347416666666668,5634597.5,174.09,10.3475,8202082.0,174.1,10.347566666666667,7734362.5,174.1,10.347533333333333,6579629.0,174.1,10.34755,8388096.0,174.1,10.3475,8388096.0,174.1,10.347483333333335,8388096.0,174.11,10.347483333333335,7670905.5,174.1,10.347533333333333,6386907.5,174.1,10.347416666666668,8388096.0,174.11,10.347333333333333,8388096.0,174.1,10.34735,8388096.0,174.1,10.347533333333333,7460025.0,174.11,10.34745,7703344.5,174.1,,,,10.347483333333335,8388096.0,174.1
3,#3 399.3600@24.9725 MS1+,1,+,24.9725,7883114.582886345,177231.66456735105,399.36,,,0.4140316101675615,55.067702702702704,24.978833333333334,8388096.0,399.34,24.978833333333334,3826601.240280688,400.33,24.978833333333334,4274636.340185771,400.34,,,,24.979,6205778.12856187,399.33,24.979,4768411.411606449,400.33,24.9725,8388096.0,399.35,24.979,8388096.0,399.36,,,,24.978833333333334,8388096.0,399.36,24.978833333333334,5052764.0914592305,400.34,24.978666666666665,5177865.816438726,400.33,24.979,8388096.0,399.34,24.979,3949759.334805069,400.34,24.9725,7793734.891620988,399.35,24.978833333333334,7730686.786792101,399.33,24.978833333333334,4450681.923151699,400.34,24.979,8388096.0,399.34,24.978666666666665,8388096.0,399.33,24.978666666666665,5179143.0,400.34,24.979,5269804.5,400.34,24.978833333333334,8059930.009349611,399.34,,,,24.972666666666665,5465063.5,400.33,24.9725,8388096.0,399.35,24.9725,5043153.0,400.32,24.9725,8388096.0,399.36,,,,,,,24.9725,8388096.0,399.34,24.985166666666665,6832739.696357321,399.34,24.978833333333334,4498483.0,400.32,24.9725,8388096.0,399.34,24.9725,8388096.0,399.34,,,,24.9725,4729525.260958817,400.34,,,,24.972666666666665,8263279.305350745,399.34,24.972666666666665,5893052.337641202,400.35,24.972666666666665,8388096.0,399.35,24.9725,5077278.0,400.34,,,,24.972666666666665,5434509.0,400.34,24.972666666666665,5069873.5,400.34,,,,24.972666666666665,8388096.0,399.35,24.972666666666665,8388096.0,399.35,,,,24.972666666666665,6485759.470409483,399.33,24.966333333333335,8388096.0,399.32,24.972666666666665,4951478.612570791,400.34,24.979,7193677.238306183,399.34,24.972666666666665,5315105.891263364,400.33,24.972666666666665,8388096.0,399.34,24.9725,5860201.049806774,400.33,24.9725,7883114.582886345,399.36,,,,,,,24.966166666666666,5648675.168434975,399.34,24.9725,4455658.054513854,400.33,24.966166666666666,7642291.403634772,399.33,24.972666666666665,8388096.0,399.34,,,,24.972666666666665,8388096.0,399.36,24.9725,6851962.25002023,399.35,24.9725,8388096.0,399.35,,,,24.978833333333334,8388096.0,399.33,24.979,8388096.0,399.33,24.985,8388096.0,399.33,24.9725,8388096.0,399.35,24.978833333333334,5060474.311149055,400.34,24.978833333333334,5383800.5,400.33,,,,24.972666666666665,4340265.5,400.33,24.9725,8388096.0,399.34,24.978833333333334,4005114.562771245,400.33,24.979,8388096.0,399.34,,,,24.978666666666665,4406880.925591491,400.34,,,,,,,24.972666666666665,7270047.084873297,400.33,,,,,,,24.978833333333334,7257758.098983832,399.32,,,,24.979,4782301.366594605,400.35,24.978666666666665,6215553.0,400.34,24.978833333333334,5803524.0,400.35,24.978666666666665,7583031.808238441,399.33,24.978666666666665,6147022.0,400.35,24.9725,5590587.6958102165,399.34,24.978833333333334,5725115.0,400.34,24.978833333333334,8388096.0,399.34,,,,24.978833333333334,3925031.999982064,400.35,24.979,8388096.0,399.34,,,,24.978833333333334,8388096.0,399.35,,,,24.991333333333333,5601565.82837416,399.33,,,,24.978666666666665,5680346.0,400.33,24.978666666666665,6277899.066084356,400.33,,,,24.978833333333334,8388096.0,399.35,,,,24.978833333333334,5526921.866209601,400.34
4,#4 232.1100@13.1374 MS1+,1,+,13.137433333333332,6619965.789403299,137719.68507378275,232.11,,,0.0,232.11767676767678,13.137400000000001,6237481.5,232.12,13.13735,8388096.0,232.11,13.137316666666667,8388096.0,232.13,13.137383333333334,5375915.5,232.11,13.137533333333332,8388096.0,232.12,13.137483333333334,1574439.75,232.11,13.13725,7589186.026080806,232.12,13.137516666666667,8388096.0,232.11,13.1375,8388096.0,232.13,13.137316666666667,8388096.0,232.13,13.137300000000002,8388096.0,232.13,13.13725,8388096.0,232.11,13.137466666666667,8388096.0,232.14,13.137516666666667,7381962.0,232.11,13.13735,4066842.5,232.12,13.13735,6761928.5,232.12,13.137316666666667,8388096.0,232.12,13.137483333333334,8388096.0,232.12,13.137233333333334,2871747.75,232.11,13.137266666666667,8388096.0,232.13,13.13745,4828359.5,232.11,13.137300000000002,8388096.0,232.12,13.137216666666665,8388096.0,232.11,13.131266666666667,8388096.0,232.12,13.131033333333333,8388096.0,232.11,13.131083333333333,8388096.0,232.13,13.131016666666666,3303905.5,232.11,13.131016666666666,8388096.0,232.13,13.13735,5941915.688230127,232.12,13.1311,6463799.0,232.12,13.131133333333334,8388096.0,232.12,,,,13.131066666666667,7586381.0,232.12,13.131066666666667,4539426.0,232.12,13.131116666666665,6113945.0,232.12,13.131016666666666,7041185.0,232.12,13.137316666666667,3065173.6799972355,232.11,13.13115,6023503.5,232.11,13.13745,4734012.556917615,232.12,13.131233333333334,8062703.895015074,232.13,13.131016666666666,8388096.0,232.12,13.137233333333334,4173207.8922002716,232.11,13.137400000000001,7629916.0,232.11,13.131233333333334,7186109.0,232.12,13.137366666666667,8388096.0,232.12,13.137400000000001,8388096.0,232.14,13.1375,8388096.0,232.12,13.131166666666667,6224715.5,232.12,13.13745,8388096.0,232.12,13.137366666666667,8388096.0,232.11,13.137483333333334,8388096.0,232.12,13.1375,5932776.214852727,232.11,13.143766666666666,6457627.642708873,232.12,13.137433333333332,6619965.789403299,232.11,13.137216666666665,8388096.0,232.11,13.13725,8388096.0,232.12,13.137366666666667,8388096.0,232.12,13.137183333333333,8388096.0,232.12,13.137300000000002,6590938.0,232.12,13.13735,8388096.0,232.12,13.13725,8388096.0,232.12,13.137416666666667,8388096.0,232.12,13.137333333333334,8388096.0,232.13,13.13745,8388096.0,232.12,13.137300000000002,8388096.0,232.12,13.137333333333334,7157116.0,232.12,13.13745,8388096.0,232.11,13.137400000000001,8388096.0,232.12,13.13745,8388096.0,232.12,13.137366666666667,4821006.500555877,232.11,13.137333333333334,8388096.0,232.13,13.137283333333333,8388096.0,232.12,13.13745,8388096.0,232.12,13.137316666666667,8117842.5,232.11,13.1375,8388096.0,232.13,13.137383333333334,8110888.5,232.12,13.137316666666667,7247828.5,232.11,13.143716666666668,6139649.462601469,232.13,13.137400000000001,8388096.0,232.12,13.13725,8388096.0,232.13,13.137333333333334,8388096.0,232.11,13.13735,3219147.25,232.11,13.137400000000001,8388096.0,232.12,13.137466666666667,5255480.0,232.12,13.137283333333333,413705.0,232.11,13.137333333333334,2100505.8354911045,232.12,13.137416666666667,8388096.0,232.12,13.137516666666667,1422131.75,232.11,13.13725,965672.6551700862,232.11,13.13735,1086952.0,232.1,13.137266666666667,1670860.75,232.1,13.13725,826678.0265983696,232.11,13.137316666666667,1162460.799380359,232.11,13.137333333333334,627891.517075395,232.12,13.137400000000001,1051152.802835366,232.11,13.137466666666667,975760.25,232.11,,,,13.13745,919754.6326761101,232.12,13.137400000000001,528939.0895186531,232.12,13.137400000000001,1221244.027153154,232.1,,,,13.137433333333332,659722.0864735809,232.12,13.137333333333334,1096086.693511723,232.11,13.137233333333334,1825743.25,232.12,13.13725,2588306.5,232.11,13.137433333333332,2151546.0,232.11,13.149866666666666,355387.24394655554,73.05,,,,13.137400000000001,1435643.875,232.1
5,#5 246.1500@14.3508 MS1+,1,+,14.3508,8388096.0,179987.0562425319,246.15,,,5.722651228445841E-7,100.04483870967742,,,,14.3509,8388096.0,247.16,14.350866666666667,8388096.0,73.06,14.350933333333334,6616207.5,73.06,14.351066666666666,8388096.0,246.15,14.351033333333334,2661625.527124658,247.13,14.34455,8011597.697135501,247.14,14.351066666666666,8388096.0,73.06,14.351049999999999,8388096.0,73.06,14.350866666666667,8388096.0,73.06,14.350833333333332,8388096.0,73.06,14.3508,8388096.0,246.15,14.351016666666668,8388096.0,73.06,14.351066666666666,8388096.0,73.06,14.350883333333334,5613593.713507804,247.15,14.3509,7508360.0,247.14,14.350866666666667,8388096.0,73.06,14.351033333333334,8388096.0,247.15,14.350783333333334,5093477.0,73.06,14.350816666666667,8388096.0,73.06,14.350999999999999,8388096.0,246.16,14.350833333333332,8388096.0,73.06,14.344516666666667,7270037.5,247.14,14.351066666666666,8388096.0,246.15,14.344566666666667,8388096.0,73.06,14.344633333333332,8388096.0,246.17,14.34455,8388096.0,246.14,14.34455,7007650.47930567,247.15,14.344633333333332,7461410.0,247.15,14.34465,8388096.0,246.17,14.344683333333334,7445422.5,247.14,14.344666666666665,3214035.25,246.13,14.344616666666667,5775796.0,73.06,14.344616666666667,4277995.5,247.14,14.34465,5028131.0,247.13,14.344566666666667,6664606.0,247.14,14.344616666666667,4346723.1172583,73.06,14.3447,5338320.391569032,247.15,14.344733333333332,8388096.0,246.18,14.344783333333334,7431786.5,247.15,14.344566666666667,7297812.750679412,247.15,14.344533333333334,4197119.3655018,73.05,14.344683333333334,6984829.0,73.06,14.344783333333334,8388096.0,246.15,14.350916666666667,7111025.5,73.06,14.350950000000001,8388096.0,73.06,14.351033333333334,8388096.0,73.06,14.344716666666667,6233052.5,247.14,14.34475,8388096.0,247.15,14.344666666666665,6762779.2722730655,246.15,14.351016666666668,8388096.0,73.06,14.3448,5494461.5,247.14,14.351049999999999,8388096.0,73.06,14.344716666666667,5423843.5,73.06,14.344516666666667,7386944.397849408,246.15,14.34455,7660010.7001374345,246.15,14.34465,6514020.5,247.13,14.344483333333333,8388096.0,73.06,14.344600000000002,8388096.0,246.15,14.350883333333334,8388096.0,246.16,14.344533333333334,5949167.0,73.07,14.344716666666667,8360185.856089032,246.18,14.350883333333334,8388096.0,73.06,14.350999999999999,8388096.0,247.16,14.350833333333332,6453938.0,247.14,14.350883333333334,7783410.5,247.15,14.344733333333332,8388096.0,246.15,14.344683333333334,6048459.0,73.05,14.34475,4718387.0,247.14,14.3509,832173.7297782116,246.11,14.344633333333332,6144840.5,247.14,14.344583333333333,5242770.5,247.14,14.344733333333332,6259624.0,247.14,14.344600000000002,5401667.5,247.14,14.344783333333334,3664663.6306855767,73.06,14.344666666666665,5169964.0,247.13,14.350850000000001,5218243.5,247.14,14.338483333333333,7552708.900106976,246.14,14.3447,5144545.0,247.15,14.3508,8388096.0,246.15,14.350883333333334,6043624.5,247.14,14.3509,6461859.0,246.14,14.3447,8388096.0,246.14,14.344766666666667,8388096.0,246.14,,,,14.350866666666667,8388096.0,246.13,14.350966666666666,8388096.0,246.15,14.351049999999999,4526422.0,246.13,14.344533333333334,911247.2271467252,246.13,14.3509,7032053.5,246.13,14.3508,7286350.0962813115,246.13,14.344533333333334,1504738.6869213101,246.12,14.350866666666667,6453953.5,246.13,14.350866666666667,2709941.75,246.13,,,,14.351016666666668,3323433.2467452697,246.12,,,,14.350999999999999,6619891.0,246.13,,,,14.350933333333334,7894660.5,246.12,14.344683333333334,704733.9493862591,246.13,14.350983333333334,6641034.0,246.13,14.350866666666667,5322134.0,246.13,14.350783333333334,6097519.5,246.13,14.3508,2381646.2389939358,247.13,14.350983333333334,8208279.5,246.14,14.350916666666667,2121160.25,246.13,,,,14.350950000000001,6718105.5,246.13
