	m/z	retention_time	p-value	f-score	FDR_BH	custom_id
407	899.6467	6.8395	7.931367787222465e-109	1433.7417933459803	2.910467135832939e-107	1725.0
408	239.0604	6.2529	2.314418807191299e-10	25.27234492297533	6.4044900762933e-10	1727.0
409	293.1763	0.6989	3.8279823203751733e-28	92.74529426321523	1.6827172283315868e-27	1731.0
410	421.215	0.7731	0.3699836229372699	0.9999999999999998	0.3959474265159181	1732.0
411	855.6753	7.0736	2.8961556434394814e-56	291.34597302941006	2.125526402663411e-55	1747.0
412	161.0469	0.4334	1.0134568750562052e-39	157.19028818610494	5.448137595843549e-39	1756.0
413	671.6103	8.0868	0.06958677526196291	2.706423734243722	0.1050750349118697	1757.0
414	664.5871	7.1814	9.48027467495397e-20	56.93833788958161	3.4048305641111275e-19	1768.0
415	817.559	5.6696	0.0003298757597363652	8.397767948440391	0.0006474770725988191	1776.0
416	858.6125	6.3318	0.010784983221842154	4.64958927716313	0.018314941326428125	1777.0
417	259.0385	0.4259	0.14631123014054795	1.9434072172474095	0.19981663145408168	1787.0
418	325.1845	4.8766	6.812448345114733e-07	15.423785926761688	1.6665815661671985e-06	1788.0
419	750.5747	4.7859	8.452647735019618e-20	57.12828561010992	3.0618174628139733e-19	1789.0
420	806.5906	6.1851	0.1941175735761914	1.6548328282142548	0.25841519258407813	1794.0
421	896.5629	5.1664	1.7583005871498578e-86	754.7978989091553	2.4733428259241334e-85	1796.0
422	774.5446	5.9286	1.9769729571778103e-10	25.4758992686808	5.495807339348673e-10	1799.0
423	817.5785	5.4131	2.7708467337418256e-87	772.8679318889032	4.176061862996608e-86	1805.0
424	165.042	3.6895	0.16211009178445515	1.8386388216235805	0.21961623991345128	1806.0
425	871.6832	7.0327	0.03631766320641471	3.3794349114808644	0.05838496713564575	1808.0
426	842.6684	7.4373	0.3699836229372699	0.9999999999999999	0.3959474265159181	1810.0
427	236.7585	12.818	1.2124744687262018e-06	14.747328662440472	2.8989474549714285e-06	1814.0
428	626.5264	6.4681	0.22547825166797644	1.5023558274653528	0.29828157430685287	1824.0
429	841.6357	5.8872	2.2022750797745423e-22	67.33050005522809	8.565530725021721e-22	1827.0
430	520.9098	10.5302	2.035289305502979e-31	109.01696685265611	9.335783553502796e-31	1842.0
431	787.5674	5.374	7.716047167379135e-38	145.32766133601154	3.970941347114628e-37	1844.0
432	668.6195	8.0093	3.3077102752754367e-25	79.30449753578137	1.361808523089009e-24	1845.0
433	818.6276	6.5106	5.6066097098099015e-12	30.1775831587053	1.6261094828452085e-11	1847.0
434	919.5502	4.8275	3.378298577033048e-87	770.9110542200424	5.002252629852443e-86	1849.0
435	672.6077	8.0868	0.34951626444430756	1.057581598428049	0.3959474265159181	1851.0
