,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
1261,17167,5.906,776.56165,PE P-40:6|PE P-18:0_22:6,[M+H]+,True,10.18,776.5589,410,True,True,True,100.0,99.9,70.4,93.9,100.0,2054784,471109,721077,496322,359783,2139561,443308,636625,449207,28894,2004059,421958,823240,482989,366662,1.9005488372120944
2016,20280,9.698,868.74219,TG 52:6|TG 16:1_18:2_18:3,[M+NH4]+,True,13.86,868.73889,410,True,True,True,100.0,99.9,71.7,94.4,100.0,0,0,115266,3508504,135322,0,0,122003,3632166,143433,0,0,101349,3558529,213180,1.9008913360498483
26555,22790,11.196,960.89917,w/o MS2:TG 8:0_12:0_38:2,[M+H]+,True,16.04,960.89539,530,True,True,False,98.7,99.9,,,,992596,13430241,0,0,0,0,0,0,0,0,0,12850455,0,0,0,1.9011044767671952
1491,26098,6.242,1504.11572,RIKEN P-VS1 ID-20223 from Mouse_Testis_WT_N_Ctr,[M+H]+,True,10.19,1504.11072,430,True,True,True,72.7,99.9,50.3,64.6,80.0,0,170648,0,66309,0,0,179293,0,65828,0,0,147892,0,0,0,1.9011783092185985
18925,22998,9.168,972.85938,w/o MS2:ASG 28:1;O;Hex;FA 27:0,[M+H]+,False,14.52,972.85901,530,True,True,False,99.9,99.8,,,,0,19378,0,56707,0,0,0,0,0,14391,0,0,0,69231,0,1.901258411004941
760,6566,2.636,376.32242,NAE 22:4,[M+H]+,True,6.67,376.32101,410,True,True,True,100.0,99.9,68.2,75.0,100.0,135753,0,197356,0,58642,130744,9810,209919,0,57983,120946,0,205089,8586,55810,1.901277622642285
1952,20231,11.716,866.81696,TG 51:0|TG 16:0_17:0_18:0,[M+NH4]+,True,15.2,866.81708,410,True,True,True,100.0,99.9,70.2,92.4,100.0,45097,19785924,256316,0,0,44033,36359240,217568,0,0,44872,28989008,241482,0,0,1.9014209632574508
13507,14979,6.63,700.73376,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,206738,234854,170293,183633,169556,222155,254064,215575,198114,162351,233189,247769,173415,215435,162818,1.9026413751158917
22165,16870,1.67,766.53412,w/o MS2:PC 33:2,[M+H]+,True,8.92,766.53571,530,True,True,False,99.5,99.7,,,,20367,0,17265,992662,24898,21208,0,21344,1038583,24227,23059,0,19971,1024568,28488,1.9027554368819446
1554,11976,7.257,577.52124,RIKEN P-VS1 ID-5423 from Mouse_Plasma_ApoEKO_N_F1DHA,[M+H]+,True,13.05,577.51569,430,True,True,True,74.7,99.8,59.7,75.5,50.0,0,261344,734517,0,338026,394045,262780,781551,0,330060,450458,254361,743196,0,304265,1.9034635243174163
11752,11521,3.078,559.13129,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,3113,3476,19319,0,5822,4918,11368,6612,0,0,7925,0,21853,0,0,1.9034928482632627
22338,15543,1.68,722.5072,w/o MS2:PC O-33:6,[M+H]+,True,8.36,722.5119,530,True,True,False,94.8,99.8,,,,29682,16774,29578,1487746,39238,24764,17869,33289,1549327,39778,28257,18247,27847,1486781,41494,1.9038329153616895
1801,6360,5.057,369.35266,ST 27:1;O,[M+H-H2O]+,True,9.0,369.35159,410,True,True,True,100.0,99.9,78.5,88.8,100.0,21602458,2975290,2403909,3038073,3172493,19610426,3004868,2280270,3027000,3350995,20316912,3031088,2380478,3115458,3208740,1.9043439069664656
26475,24176,11.121,1100.94104,w/o MS2:TG 21:0_22:0_22:5;3O,[M+H]+,False,14.28,1100.94275,530,True,True,False,98.6,99.9,,,,23180,0,0,0,0,33972,0,0,0,0,20396,0,0,0,0,1.9052042443202009
219,13748,8.862,652.6626,Cer 42:0;2O|Cer 18:0;2O/24:0,[M+H]+,True,13.42,652.66022,410,True,True,True,100.0,99.9,51.3,60.6,100.0,251362,48493,624032,0,122491,289256,54130,636064,0,123031,261970,45684,715097,22108,120671,1.9056530163293204
24955,15651,3.309,726.61365,w/o MS2:SE 28:2/22:6,[M+H]+,True,14.12,726.61841,530,True,True,False,94.8,99.4,,,,41196,0,0,32374,8497,39712,0,38009,38821,30995,32414,0,39055,0,32675,1.9057676501601057
859,18099,5.074,804.55292,PC 36:4,[M+Na]+,True,8.97,804.55139,420,True,True,True,100.0,99.9,90.9,95.0,100.0,6763618,8252986,1676041,8647429,475847,7195808,8211274,1842990,8677213,24208770,6987444,8113272,1841726,8919829,23812102,1.9059170452503456
22304,13305,4.703,634.48059,w/o MS2:PC O-26:1,[M+H]+,False,7.85,634.48059,530,True,True,False,100.0,100.0,,,,38063,0,196051,0,0,32188,0,244617,6554,0,34691,0,213454,0,0,1.9063546210062627
1944,19621,9.611,847.67816,TG 50:5|TG 16:1_16:1_18:3,[M+Na]+,True,13.8,847.67859,410,True,True,True,100.0,99.9,74.4,73.6,100.0,0,74833,126772,4421268,231164,0,78352,112300,4348996,211211,0,66864,119068,4589033,210638,1.9067281294195322
24678,14435,5.035,680.51782,w/o MS2:RIKEN P-VS1 ID-7495 from Mouse_Lung_WT_N_F1,[M+H]+,False,8.76,680.52039,530,True,True,False,96.8,99.9,,,,539345,176571,233316,198263,176778,556842,191372,200257,179008,190842,529029,173317,220683,179978,161363,1.906859025287114
12186,12256,1.711,590.4281,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,39849,34118,41642,2233832,57149,46772,32206,46939,2310306,64100,42185,28604,40949,2284998,56256,1.9072943423660682
25435,13304,1.701,634.45453,w/o MS2:SL 13:1;O/24:5,[M+H]+,True,8.18,634.45001,530,True,True,False,93.9,99.8,,,,43110,30453,40872,2208984,62345,43350,32552,39928,2213162,58284,43434,29816,39472,2215976,58331,1.9076031910828741
25450,14378,1.691,678.48096,w/o MS2:SL 13:1;O/26:5;O,[M+H]+,True,8.28,678.4762,530,True,True,False,94.0,99.8,,,,40383,21369,36094,1947242,47441,36617,20667,33997,1983968,54431,39958,24768,36519,1905758,47904,1.9079970017953163
1194,20608,8.206,878.70947,PE O-47:5,[M+H]+,True,13.19,878.69971,420,True,True,True,70.8,99.9,45.2,14.6,90.0,179004,0,42358,0,0,0,0,0,0,0,0,0,0,0,0,1.9083009474847414
17746,25855,5.39,1471.09167,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90841692251413
1860,18192,10.031,806.66766,TG 46:3;1O|TG 14:0_15:0_17:3;1O,[M+NH4]+,True,13.35,806.68683,410,True,True,True,97.3,99.9,40.4,63.3,100.0,815948,933013,841514,0,906770,843976,864021,791271,0,909554,806412,904653,910504,0,870711,1.9085982289094174
18514,26989,6.508,1606.18213,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,411431,0,564471,0,0,386530,0,626369,0,0,362318,0,649132,0,0,1.9086304573719979
83,8810,3.246,456.40628,CAR 20:0,[M+H]+,True,7.18,456.40469,410,True,True,True,100.0,99.9,82.8,88.0,100.0,62056,24739454,421756,26417,11663,65219,24473526,455967,36710,11190,68553,23558840,23352,33502,10264,1.9101387932094949
371,13926,6.58,660.55884,DG 38:5|DG 16:0_22:5,[M+NH4]+,True,10.82,660.55621,410,True,True,True,100.0,99.9,35.1,92.3,100.0,375553,58922,577173,38696,112550,356080,62426,570101,0,117481,397333,65487,601484,36829,128087,1.9102111244046802
2210,22930,9.608,968.77319,TG 60:12|TG 20:4_20:4_20:4,[M+NH4]+,True,13.81,968.7702,410,True,True,True,100.0,99.9,23.1,71.8,100.0,0,0,10320,0,42339,0,0,13494,0,47916,0,0,16156,0,38220,1.9111342245713725
256,13888,8.307,658.61334,Cer 43:3;3O|Cer 19:1;2O/24:2;O,[M+H-H2O]+,True,12.61,658.61328,410,True,True,True,100.0,99.9,49.0,89.2,100.0,277586,401342,10994502,0,242692,305242,418424,10631442,0,223094,286236,402467,11128627,0,237789,1.911344766506278
383,14728,7.661,690.60614,DG 40:4|DG 18:0_22:4,[M+NH4]+,True,13.05,690.60309,410,True,True,True,100.0,99.9,41.6,93.7,100.0,225325,53705,1107745,231574,16538,251981,51518,1134750,212326,12263,251222,56841,1134784,226675,0,1.9114187818381407
26854,25364,7.935,1300.20862,w/o MS2:TG 8:0_36:0_38:3,[M+H]+,False,17.46,1300.21069,530,True,True,False,97.9,99.5,,,,279835,140685,229723,0,0,321304,145102,183802,0,0,294963,122232,216570,0,0,1.9115777716322262
27007,18273,9.305,808.73846,w/o MS2:TG 8:0_8:0_31:1,[M+NH4]+,False,14.15,808.73889,530,True,True,False,99.9,99.9,,,,0,258746,0,1278171,26398,0,282437,0,1288865,21187,0,293190,0,1249438,20628,1.9117331097129253
1949,19386,9.366,840.71124,TG 50:6|TG 14:1_18:2_18:3,[M+NH4]+,True,13.64,840.70758,410,True,True,True,100.0,99.9,41.6,90.8,100.0,0,0,0,336734,0,0,0,0,348403,0,0,0,0,322187,0,1.9126500687748822
93,9550,3.67,484.43777,CAR 22:0,[M+H]+,True,7.82,484.436,410,True,True,True,100.0,99.9,80.6,87.8,100.0,44431,5999238,94928,0,0,35224,6126802,103927,0,0,33449,6385470,94177,0,0,1.9127587385726699
1455,24028,4.964,1076.84338,RIKEN P-VS1 ID-18203 from Mouse_Macrophage_WT_N_F1,[M+2H]2+,True,8.9,1076.83447,430,True,True,True,90.0,99.9,82.4,87.6,100.0,0,0,101916,0,143298,0,0,109101,21351,126131,0,0,107320,28554,120464,1.9129085862810848
734,5188,1.707,328.32227,NAE 18:0,[M+H]+,True,7.58,328.32101,410,True,True,True,100.0,99.8,42.5,75.0,100.0,109970,28729,45962,289696,41973,115391,0,48272,264595,31824,113820,25814,41190,296059,41667,1.91291851935191
1895,18749,9.493,821.66583,TG 48:4|TG 12:0_18:2_18:2,[M+Na]+,True,13.71,821.66302,410,True,True,True,100.0,99.9,75.0,72.9,100.0,0,0,107259,5323709,212371,0,0,114366,5320722,202787,0,132324,0,5344935,191397,1.9130439228316138
21187,22932,11.446,968.81061,w/o MS2:HexCer 16:1;3O/35:1;(2OH),[M+Na]+,True,13.33,968.81238,530,True,True,False,99.6,100.0,,,,472397,0,207730,0,377860,472695,0,211407,0,339941,510450,0,238869,106536,372863,1.913368346982054
19036,12127,2.161,584.36121,w/o MS2:BMP 8:0_13:1,[M+H]+,False,6.0,584.35577,530,True,True,False,86.3,99.9,,,,28068,24438,28044,22997,16052,25215,27572,31489,25428,13225,26106,28869,25961,20132,13907,1.9134086493528306
7349,5367,1.935,336.3111,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,6982,0,0,0,0,10725,0,0,0,0,6495,0,0,0,1.9135396331754604
1561,12526,10.832,601.51837,RIKEN P-VS1 ID-5826 from Mouse_Feces_WT_N_Ctr,[M+H]+,True,12.88,601.51538,430,True,True,True,81.9,100.0,60.5,88.0,100.0,41554,3677558,816697,24528992,2021465,49361,3953963,787284,24055156,1936051,46096,3938416,746922,24693556,2200817,1.9135942635398666
1774,19007,8.031,829.71545,SM 43:1;2O|SM 18:1;2O/25:0,[M+H]+,True,13.18,829.7157,410,True,True,True,100.0,99.9,48.9,77.8,100.0,390082,178875,2477238,28567,51526,422197,170196,2394888,25816,53354,415320,174446,2460790,34468,49322,1.9138813337298162
1198,14286,5.665,674.51422,PE P-32:1|PE P-14:0_18:1,[M+H]+,True,9.61,674.5119,410,True,True,True,100.0,99.9,58.1,93.7,100.0,1334182,129339,1007768,127446,0,1315601,135495,1093270,136904,0,1383872,122970,1125096,122892,0,1.9144341533918727
10855,10050,1.74,502.3754,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,29460,0,38564,1510771,0,33885,0,33326,1565849,0,38477,6442,39991,1521618,0,1.9146614098266954
14234,16847,5.724,765.67487,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,100991,96279,77639,44148,140085,89499,126609,70894,42939,0,78315,121702,77453,37633,1.9149567530974188
11595,11226,1.678,548.29877,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,731201,855835,670470,804178,540712,774993,875460,715183,779999,522414,745873,804328,709150,781787,517123,1.9161229165234395
2088,21103,9.714,894.75848,TG 54:7|TG 18:2_18:2_18:3,[M+NH4]+,True,13.89,894.75452,410,True,True,True,100.0,99.9,67.6,90.2,100.0,0,0,0,3816591,219460,0,0,28219,3726170,221274,0,0,0,3811132,211579,1.9161996173228066
18131,26459,5.164,1544.20862,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,47132,0,0,0,23184,0,0,0,0,0,1.9166453125943956
536,15648,5.661,726.58728,HexCer 36:1;3O|HexCer 18:1;2O/18:0;O,[M+H-H2O]+,True,9.43,726.58783,410,True,True,True,100.0,99.9,49.6,92.5,100.0,2600026,0,0,0,0,2971653,0,0,0,0,2998184,0,0,0,0,1.9176093898247812
24589,13205,7.597,629.55304,w/o MS2:RIKEN P-VS1 ID-6396 from Cell_C2C12_WT_N_12hCtr,[M+H]+,False,13.01,629.54718,530,True,True,False,84.2,99.9,,,,53630,62591,16581,0,0,58789,66871,18455,0,0,54684,66616,165512,0,0,1.9183115157757449
13725,15531,7.721,721.72137,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,52707,0,121557,0,0,65017,0,114084,0,0,49868,0,123227,0,0,1.9195697972756158
23388,20116,9.049,862.75287,w/o MS2:RIKEN P-VS1 ID-13862 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+NH4]+,False,13.44,862.7536,530,True,True,False,99.7,99.9,,,,0,0,109269,183564,0,0,0,86595,180130,0,0,0,96700,191958,0,1.9199019280846625
24165,26803,6.312,1584.19873,w/o MS2:RIKEN P-VS1 ID-20917 from Mouse_SmallIntestine_fads2KO_N_Ctr,[M+H]+,False,9.97,1584.20459,530,True,True,False,84.2,99.9,,,,0,0,1659727,0,0,0,0,1831118,0,0,0,0,1788478,0,0,1.920078169900285
6574,4462,1.301,301.14133,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,143562,144893,182855,190453,300024,146994,101585,184672,190563,304192,158637,142978,183638,192502,314392,1.92041649175682
612,19248,11.239,836.70593,HexCer 44:2;3O|HexCer 18:1;2O/26:1;O,[M+H-H2O]+,True,12.86,836.69739,410,True,True,True,100.0,100.0,33.1,88.8,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.921751097435303
24068,26395,6.444,1538.15222,w/o MS2:RIKEN P-VS1 ID-20523 from Mouse_Brain_fads2KO_N_Ctr,[M+Na]+,True,10.48,1538.16101,530,True,True,False,96.0,99.9,,,,0,235010,0,0,0,0,230930,0,0,0,400962,204191,0,0,0,1.9234002869051676
17249,25126,7.557,1241.2738,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,57881,0,0,0,0,0,0,0,1.9241088601512746
23419,20368,9.444,871.73981,w/o MS2:RIKEN P-VS1 ID-14160 from Mouse_Adipose_WT_N_F1DHA,[M+H]+,False,13.47,871.73572,530,True,True,False,92.0,99.9,,,,0,560603,0,0,0,4139,565042,117044,0,0,0,531590,0,0,0,1.9245560387273415
12753,13278,3.518,633.14917,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,42171,0,230541,0,0,0,0,9535,0,0,1.9246282215670931
1111,18640,3.853,818.59369,PC O-40:7,[M+H]+,True,9.9,818.60577,420,True,True,True,93.7,99.8,62.0,82.7,100.0,0,22340,186120,0,0,0,32128,184715,0,0,0,27298,173584,0,0,1.924929364850769
24552,12980,5.407,619.56891,w/o MS2:RIKEN P-VS1 ID-6197 from Cell_HEK293_WT_N_Ctr,[M+NH4]+,True,13.17,619.56622,530,True,True,False,97.7,99.7,,,,0,32359,0,0,29677,28092,34098,0,30487,22939,28730,21908,0,0,0,1.9254183011753807
27239,20765,9.922,882.74951,w/o MS2:TG 8:0_9:0_36:6,[M+H]+,False,13.93,882.75452,530,True,True,False,88.2,100.0,,,,0,0,47051,395195,0,0,0,52643,362554,0,0,0,42094,366289,0,1.926559895751078
19840,13931,8.554,660.62891,w/o MS2:Cer 13:0;2O/30:2;O,[M+Na]+,False,12.82,660.62891,530,True,True,False,100.0,99.9,,,,0,24298,368397,0,24884,0,29455,400024,0,23339,0,30458,411515,0,30043,1.9265930751912965
946,19101,4.854,832.58862,PC 40:7,[M+H]+,True,9.06,832.58508,420,True,True,True,88.8,99.9,70.1,61.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9265960304703804
8841,7211,5.779,399.76855,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,26622,0,0,0,0,0,0,1.9277289373384794
2096,22017,11.994,925.81927,TG 55:1|TG 18:0_19:0_18:1,[M+Na]+,True,15.67,925.81952,410,True,True,True,100.0,99.9,70.9,74.3,100.0,0,1761435,0,0,7858,0,2048192,13670,0,0,10071,1961005,97636,0,13997,1.9280124692042597
14889,18750,7.052,821.73846,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,272674,117371,103860,103529,98029,294254,111368,108165,105260,107654,275955,130488,100604,97944,94160,1.928139611718664
1086,17896,5.666,798.54022,PC O-39:10,[M+H]+,True,8.5,798.54321,420,True,True,True,100.0,100.0,51.3,87.6,100.0,382155,416077,432450,736117,632822,422667,433650,384488,601639,617090,288232,418344,449876,621871,592325,1.9281429844169984
27114,20357,9.513,871.6817,w/o MS2:TG 8:0_8:0_36:7,[M+Na]+,False,13.59,871.67859,530,True,True,False,95.3,99.9,,,,0,0,0,331567,61127,0,0,0,347272,58862,0,0,0,350174,79639,1.9284535511790648
1221,15645,4.952,726.54596,PE P-36:3|PE P-18:1_18:2,[M+H]+,True,9.97,726.54321,410,True,True,True,100.0,99.9,68.6,90.2,100.0,0,492354,448681,0,0,0,488088,486049,29900,0,0,475131,489193,0,0,1.9284691264639453
22369,17789,9.432,794.60626,w/o MS2:PC O-38:5,[M+H]+,False,10.16,794.60577,530,True,True,False,99.9,100.0,,,,0,22377,0,0,0,0,0,0,0,0,25651,34316,0,0,19326,1.928563376153022
24524,12626,5.799,605.54956,w/o MS2:RIKEN P-VS1 ID-5903 from Cell_C2C12_WT_N_4hCtr,[M+H]+,False,13.2,605.55212,530,True,True,False,96.8,99.7,,,,6609874,1988405,5962550,99801,126909,6401458,380390,6344768,93635,131090,5717962,340577,6669214,98863,141161,1.9286069932515957
18039,26296,5.281,1527.61804,Unknown,[M+2H]2+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,135250,0,0,0,0,221591,0,0,1.928621976160143
160,12414,7.569,596.56818,Cer 37:1;3O|Cer 16:0;2O/21:1;O,[M+H]+,True,10.6,596.56122,410,True,True,True,100.0,100.0,12.9,84.5,100.0,798954,636746,607550,714997,926171,813059,679790,605581,683096,928093,818777,610961,657320,727468,886409,1.929283023398596
19323,10000,10.032,500.47208,w/o MS2:Cer 12:0;2O/18:0;O,[M+H]+,False,8.48,500.46729,530,True,True,False,89.2,100.0,,,,224951,254960,248340,349320,219564,266013,259030,207651,284898,233130,209779,268121,216603,293729,230648,1.929416734869994
4065,1788,0.51,200.16524,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,0,20319,0,0,0,0,0,0,0,0,0,0,0,0,1.9294914394300344
18389,26815,5.183,1586.11792,Unknown,[M+2H]2+,True,,,999,False,False,False,,,,,,27214,116343,114659,107501,1240240,0,124512,32559,87775,1256223,0,101347,102902,92258,1205092,1.929803612348844
839,16940,6.629,768.55469,PC 35:4|PC 18:1_17:3,[M+H]+,True,8.88,768.55377,410,True,True,True,100.0,100.0,55.8,75.2,100.0,2716655,289780,4549139,126004,41268,2756497,278006,4654413,128390,39851,2749947,281277,979500,159260,30346,1.9307127864282299
10236,9148,2.462,469.34882,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,46980,0,0,0,0,0,0,0,0,0,1.9308793748866344
4070,1793,1.052,200.20088,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,44659,0,42589,85032,70250,42599,0,47859,93357,67919,0,0,0,86338,71613,1.931144048998603
13644,15305,4.986,712.6358,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,11272,0,1.9316057252014969
4581,2313,6.759,211.1935,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,70570,49913,0,41427,0,0,0,0,0,0,0,0,0,0,1.932382011601804
3063,763,0.456,158.11798,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,193023,0,0,0,0,190854,0,0,0,0,0,0,0,0,1.9333545185584586
13452,14835,4.74,694.51624,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,19810,0,188780,0,0,20790,0,162051,3869,0,18634,0,6810,0,0,1.9333943690876483
103,11054,5.162,540.50458,CAR 26:0,[M+H]+,True,8.8,540.4986,410,True,True,True,100.0,99.9,71.3,87.6,100.0,951835,337667,371515,350722,316929,860874,358396,309180,354648,294518,948839,319769,353884,379545,348163,1.9334971734264197
971,19983,5.114,858.60431,PC 42:8|PC 20:4_22:4,[M+H]+,True,9.3,858.60071,410,True,True,True,100.0,99.9,85.8,75.3,100.0,1520188,190569,3576462,117063,121751,1787728,197391,3466371,111444,140278,1889671,203486,3528062,111807,137852,1.933667160180575
4224,1955,0.429,204.12308,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,1334455,0,6959347,8475014,0,1335559,0,7121557,9187663,0,1383930,0,6876494,8892224,1.9367642199737987
12463,12725,8.611,608.63544,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,67864,12738,130431,0,41084,70283,12921,141122,0,46887,70532,0,120321,0,42595,1.9383164006141536
18197,26549,6.063,1555.18408,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,504580,0,0,0,0,509458,39315,0,0,0,428724,43378,0,0,0,1.93840072556948
17822,25963,6.299,1487.18848,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,476516,0,0,0,0,598048,0,0,0,0,538979,0,0,0,0,1.938497299450215
2013,20339,10.082,870.75427,TG 52:5|TG 16:1_18:2_18:2,[M+NH4]+,True,14.01,870.75452,410,True,True,True,100.0,99.9,63.6,91.4,100.0,45146,948818,1039122,70203296,2881210,43728,957811,1033338,67579840,2755266,0,983022,1052829,67709072,2795792,1.9386668122153843
77,8035,2.453,428.37512,CAR 18:0,[M+H]+,True,6.69,428.37341,410,True,True,True,100.0,99.9,78.5,87.7,100.0,387297,17501624,1402308,1289440,203127,420734,17573040,1272611,1318885,201161,452415,17122552,1218162,1344882,247463,1.9396791719432718
13612,15228,4.442,709.61194,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,295290,223299,210821,224463,185666,342736,226916,234841,219213,182288,304071,248253,229692,210299,199980,1.9402137690070371
20691,24797,6.888,1194.07117,w/o MS2:DG 76:7,[M+Na]+,True,15.76,1194.07495,530,True,True,False,96.1,99.6,,,,555895,119722,135291,94314,102666,533033,135581,127336,97290,94128,542897,114639,125091,102047,81035,1.9406383870306194
23677,22504,11.21,946.8833,w/o MS2:RIKEN P-VS1 ID-16550 from Mouse_Heart_WT_N_F1EPA,[M+H]+,True,15.2,946.88202,530,True,True,False,99.9,99.9,,,,2035710,31861224,8745302,34028296,10331843,44930,28393592,8222920,31978448,9916886,1940824,31506290,8209470,34404604,10570341,1.9408881792091934
15891,22186,8.316,933.27283,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,22551,5687,0,4185,0,56443,145206,0,0,0,24384,0,0,0,1.9410238878424009
21819,6926,3.473,389.30338,w/o MS2:NAGly 8:0;O(FA 10:0),[M+H]2+,True,5.76,389.30099,530,True,True,False,98.1,100.0,,,,126734,107578,105670,103609,98952,118912,116238,101784,112602,95204,98880,97698,107482,129372,101259,1.9411064212831948
21618,4923,0.574,318.2623,w/o MS2:MG 14:1,[M+H]+,True,5.42,318.26389,530,True,True,False,98.9,99.9,,,,1205582,851988,829848,784424,388465,976383,934162,917723,689384,435423,1011887,962437,908762,863335,453080,1.9414319738683659
1583,13155,5.828,627.53418,RIKEN P-VS1 ID-6350 from Mouse_Macrophage_WT_N_F1AA,[M+Na]+,True,8.62,627.54132,430,True,True,True,79.6,100.0,55.9,93.5,100.0,98887,6423138,7020701,661765,41778,1989982,6724650,1197358,703484,44567,1888841,6446138,1164611,702631,33747,1.9416497899439173
17596,25644,9.342,1423.96826,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,62638,0,0,0,0,45200,11716,15699,0,0,65590,0,0,0,1.9423036930760302
873,18024,5.773,802.62842,PC 37:1,[M+H]+,True,11.4,802.63202,420,True,True,True,88.6,99.8,68.9,63.5,100.0,1235910,1441680,1212416,1309570,1047782,1357532,1504357,1385697,1203557,959865,1187487,1411207,1366370,1199819,945651,1.9427718004684775
17724,25822,5.262,1466.05603,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,91217,0,0,0,0,0,0,0,1.943642076699298
1909,19352,10.577,839.71326,TG 49:2|TG 15:0_17:1_17:1,[M+Na]+,True,14.23,839.7099,410,True,True,True,100.0,99.9,75.0,72.5,100.0,20590,3548976,1991779,3694748,377510,0,3657156,1969271,3895473,398636,20460,3821275,2111978,3668358,395027,1.9443324533842061
9946,8713,4.59,452.51883,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,2137370,813178,3255578,4127950,2822271,2088495,820028,3379898,4221053,2735204,2136496,815097,3465889,4326130,2770933,1.9448784063179245
631,9496,2.177,482.3252,LPC 15:0/0:0,[M+H]+,True,5.98,482.3241,410,True,True,True,100.0,99.9,71.4,92.8,100.0,59711,183660,476567,274976,47341,64139,189203,491121,269825,420968,62043,199908,500304,276500,451036,1.9450792834030644
822,16540,5.792,756.55048,PC 34:3|PC 16:1_18:2,[M+H]+,True,8.76,756.55377,410,True,True,True,100.0,100.0,84.7,75.7,100.0,11526302,68189,1144709,4652695,914272,198157,78691,881485,4204540,901147,12046788,45658,1074757,4322908,896235,1.946122663008608
4718,2452,0.44,217.10544,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,52280,78420,75327,248150,1987248,95625,97994,262910,244080,1845628,62822,72764,311382,246501,1779195,1.94628305108094
78,7971,1.86,426.3577,CAR 18:1,[M+H]+,True,6.25,426.35779,410,True,True,True,100.0,99.9,84.6,87.6,100.0,167748,1135575,32792,2844958,508922,168756,1060442,38588,2760400,476370,182500,1088594,34766,2830494,476111,1.9469121255637227
1956,20174,10.806,864.80072,TG 51:1|TG 16:0_17:0_18:1,[M+NH4]+,True,14.74,864.80151,410,True,True,True,100.0,99.9,52.6,95.5,100.0,0,0,0,0,421438,0,0,0,0,486202,0,12083200,0,0,398035,1.9482421981389824
1063,17235,5.114,778.57745,PC O-37:6,[M+H]+,True,9.55,778.57452,420,True,True,True,100.0,99.9,86.8,86.2,100.0,0,937966,24875904,186331,0,0,1046434,25668300,180855,0,0,700607,26440146,171534,0,1.9488415509965782
22519,17840,6.839,796.52747,w/o MS2:PE P-16:3_26:7,[M+H]+,False,9.4,796.52759,530,True,True,False,100.0,99.9,,,,0,0,10608,17078,29032,0,21474,7687,14002,29775,0,14560,12268,23328,24224,1.9490263344522172
2141,22111,10.674,929.75604,TG 56:6|TG 18:1_18:1_20:4,[M+Na]+,True,14.45,929.7569,410,True,True,True,100.0,99.9,73.9,74.1,100.0,116053,528390,1419993,7077988,2794558,118706,556169,1320072,7626148,2644627,123357,535523,1548199,7745352,2784336,1.9491993985517777
