,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
6425,4301,1.176,295.22748,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,8147,28374,53149,0,0,0,26065,54547,0,0,0,24660,50293,0,0,2.690865781434494
15928,22294,6.123,937.59363,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,94687,0,240351,264362,32491,117177,0,262998,261848,36062,73366,0,269558,244536,2.694029823596124
16057,22753,7.416,959.64478,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,178089,288245,9321,54208,0,181229,261733,11086,52902,0,169400,272546,14010,52716,2.696837604532711
2379,63,2.653,123.08086,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.697747133778263
21808,20296,5.976,869.67371,w/o MS2:NAGly 26:6;O(FA 28:6),[M+Na]+,False,12.39,869.67657,530,True,True,False,96.0,99.8,,,,193577,533632,393334,91288,0,205356,518361,451448,106918,0,167442,514176,426322,102102,0,2.70139466306003
10018,8817,0.674,457.18527,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7018949847916813
15586,21065,5.821,893.60382,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,194362,0,545128,522296,0,171517,0,454109,499772,0,166029,27059,464212,507848,2.7020385183342435
22672,20776,4.758,883.534,w/o MS2:PI 36:3,[M+Na]+,False,8.35,883.5307,530,True,True,False,94.7,99.9,,,,0,0,253107,0,10929,8367,0,289666,0,11447,0,73196,241249,0,10116,2.706073528815324
25160,13247,6.695,631.4696,w/o MS2:SL 12:1;O/22:2;O,[M+H]+,True,7.89,631.47137,530,True,True,False,99.0,100.0,,,,0,649351,1140872,159419,273468,0,717616,1134111,136554,231487,0,615702,1117821,180716,242239,2.706200557168826
10431,9418,2.86,479.16901,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,82159,57675,140840,0,7789,88446,59327,145126,0,10960,88265,55668,137198,0,13425,2.708499236403597
25013,14414,7.787,679.56714,w/o MS2:SL 12:0;O/25:0;O,[M+H]+,False,10.1,679.56531,530,True,True,False,98.3,100.0,,,,88246,47400,48429,0,0,76577,45796,48916,0,0,78859,48279,53267,0,0,2.708582398894207
9115,7561,0.526,413.15662,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.709270651737735
506,6976,10.714,391.28503,Dioctyl phthalate (also known as the production of plastic),[M+H]+,True,6.76,391.28427,430,True,True,True,81.6,99.9,74.4,69.4,75.0,0,0,0,5325010,12766505,0,0,0,4985342,13696020,0,0,0,5126173,13512674,2.7096643694874842
11847,11683,2.378,566.27631,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,37967,0,0,0,0,63570,0,0,0,10051,49437,0,0,2.7097085788780477
834,17053,5.597,772.58478,PC 35:2|PC 17:0_18:2,[M+H]+,True,9.64,772.58508,410,True,True,True,100.0,99.9,86.9,76.4,100.0,1896549,13436996,59803260,5562242,1320206,1898685,12496110,66115516,5488644,1324573,1894287,12274356,23990248,5453549,1325216,2.709734596349719
21581,9987,1.178,500.27634,w/o MS2:LPE 20:5,[M+Na]+,False,5.44,500.27719,530,True,True,False,99.6,99.9,,,,0,77396,153689,6779,8605,0,76979,142248,0,0,0,86614,135393,0,10824,2.71107275582018
13307,14512,6.679,683.48572,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,78807,77903,0,39934,0,71953,96964,0,48112,0,76290,90217,0,45198,2.713045692376119
23868,24963,7.859,1216.06885,w/o MS2:RIKEN P-VS1 ID-19012 from Mouse_Macrophage_WT_N_F1AA,[M+H]+,False,12.89,1216.06641,530,True,True,False,97.1,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.719581816588902
25138,12568,9.727,603.44263,w/o MS2:SL 12:1;O/20:2;O,[M+H]+,True,7.54,603.44012,530,True,True,False,97.9,100.0,,,,8529,143770,77361,42212,0,9294,143771,75453,38213,0,8402,133872,77212,40777,0,2.725479711479507
698,9387,1.192,478.29443,LPE 18:2,[M+H]+,True,6.13,478.29279,410,True,True,True,100.0,99.9,25.9,69.5,100.0,0,390040,698565,28457,38407,6579,384452,688726,28059,47290,0,358807,658808,36325,46029,2.7263685847017514
335,13137,7.42,626.57489,DG 35:1|DG 17:0_18:1,[M+NH4]+,True,12.72,626.57178,410,True,True,True,100.0,99.9,65.0,89.2,100.0,49813,66102,54905,0,0,53174,55008,71413,0,8750,18073,57665,63428,0,0,2.726589034135535
8864,7240,0.476,401.15845,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7281853617559544
801,16314,5.924,748.58765,PC 33:0|PC 16:0_17:0,[M+H]+,True,9.94,748.58508,410,True,True,True,100.0,99.9,85.9,74.1,100.0,1649638,3142064,5579572,392386,378883,1574625,3425177,6027608,363224,340666,0,3078282,5572270,354335,354304,2.7296125661774164
1021,16068,5.134,740.56128,PC O-34:4,[M+H]+,True,9.31,740.5589,420,True,True,True,100.0,99.9,73.5,85.7,100.0,40001,48937044,33208394,1986922,0,1135790,50498904,33954044,1997358,0,1135654,49806840,33733500,1915732,12674,2.7308163050913743
25240,15323,9.729,713.55145,w/o MS2:SL 12:1;O/28:3;O,[M+H]+,False,9.22,713.54968,530,True,True,False,98.4,100.0,,,,7734,100345,77087,37341,0,0,101290,64290,32886,0,0,123262,72821,29874,0,2.7310265980934254
21185,22582,9.722,950.80017,w/o MS2:HexCer 16:1;3O/35:1;(2OH),[M+H]+,True,13.33,950.80188,530,True,True,False,99.3,99.9,,,,183945,1266475,1085290,449976,0,170945,1265398,784534,424292,0,179700,1321050,1041113,416313,0,2.7310361339249383
24589,13205,7.597,629.55304,w/o MS2:RIKEN P-VS1 ID-6396 from Cell_C2C12_WT_N_12hCtr,[M+H]+,False,13.01,629.54718,530,True,True,False,84.2,99.9,,,,53630,62591,16581,0,0,58789,66871,18455,0,0,54684,66616,165512,0,0,2.7351441179140656
15738,21610,10.762,911.68665,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,186353,211126,0,100927,0,153238,178470,0,83792,0,207618,186399,85961,107872,2.736122018393771
322,12973,7.863,619.52972,DG 34:0,[M+Na]+,True,12.61,619.52722,420,True,True,True,100.0,99.9,74.1,75.0,100.0,288905,698693,696094,159326,224017,307103,670381,758584,137659,222336,293517,691339,754893,149550,220287,2.737014162841082
6394,4270,0.622,294.93863,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,0,0,194793,0,0,49573,23354,180795,0,19453,0,0,175108,0,2.7436529608167053
9559,8152,6.674,430.91513,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,131122,180004,227460,223439,0,249752,177901,234854,207556,0,141902,135263,156910,232588,2.7457167189579494
7737,5830,0.433,352.89792,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,0,112850,0,0,0,0,118664,0,0,0,0,116537,2.7458833255639097
21452,10627,1.437,524.27661,w/o MS2:LPC 17:4,[M+H]+,False,4.9,524.27478,530,True,True,False,98.3,99.9,,,,65211,46466,80268,0,0,60124,49316,85840,0,0,61418,0,77079,0,0,2.7499936086359633
339,13559,7.901,645.54584,DG 36:1,[M+Na]+,True,12.8,645.54279,420,True,True,True,100.0,99.9,75.0,75.0,100.0,3249186,2680939,4170687,194911,282388,3379061,2669504,3849602,165150,277773,3188322,2660141,4273525,196257,258102,2.752205035437103
300,20141,9.73,863.69489,CoQ10,[M+H]+,True,14.15,863.69122,410,True,True,True,100.0,99.9,62.1,85.0,100.0,387095,4742934,2638038,1215221,95534,392331,4456506,2451609,1305457,96030,387783,4494065,2612790,1167433,93489,2.754587354282984
1172,16873,5.864,766.5401,PE 38:5|PE 16:0_22:5,[M+H]+,True,9.39,766.53809,410,True,True,True,100.0,99.9,51.9,74.6,100.0,3877531,4902144,6983264,810874,185980,4067373,4883186,7775832,433772,176719,3865485,3841724,6979508,909114,175589,2.7602651704260968
11196,10569,1.187,522.25665,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,56955,94188,0,0,0,62612,103457,0,7356,0,58861,90949,0,8228,2.760809761868642
9280,7801,0.432,420.88516,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,89340,0,77733,139270,0,81930,0,0,147530,0,0,0,0,137533,2.7620792303508113
26854,25364,7.935,1300.20862,w/o MS2:TG 8:0_36:0_38:3,[M+H]+,False,17.46,1300.21069,530,True,True,False,97.9,99.5,,,,279835,140685,229723,0,0,321304,145102,183802,0,0,294963,122232,216570,0,0,2.762918948676444
701,10030,1.199,502.29428,LPE 20:4,[M+H]+,True,5.83,502.29279,410,True,True,True,100.0,99.9,43.2,73.4,100.0,287486,591083,532993,100998,48634,290006,570324,558074,94067,49848,285291,580784,566386,98390,46263,2.7634264826468233
5735,3531,0.485,265.11148,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,271952,371030,312889,23840,34476,269903,359107,352862,29385,35873,280439,401724,340957,23301,3840,2.7639250286732397
19146,9019,3.932,464.37347,w/o MS2:CAR 21:3,[M+H]+,False,6.3,464.37341,530,True,True,False,100.0,100.0,,,,1521180,1480794,1581769,49567192,1602024,1489177,1496215,1550910,50646372,1586692,1560458,1526201,1573758,48493776,1530663,2.766581801555836
1206,14970,5.725,700.52991,PE P-34:2|PE P-16:0_18:2,[M+H]+,True,9.8,700.52759,410,True,True,True,100.0,99.9,77.0,89.1,100.0,3292494,34401908,714533,8509470,292793,3306110,34739544,777438,7479498,294206,3196507,32946264,30446972,7446220,250019,2.7680431091938225
