,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
24588,13204,5.421,629.55261,w/o MS2:RIKEN P-VS1 ID-6396 from Cell_C2C12_WT_N_12hCtr,[M+H]+,True,13.01,629.54718,530,True,True,False,91.1,99.7,,,,150397,1813392,14339959,1161497,159054,251410,1847297,15509050,1099381,153469,238802,1819328,14688470,1123340,141120,1.501553416324184
8692,7029,10.378,393.2973,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,1000575,914914,917422,478308,860071,982535,891193,710137,462283,0,991703,842900,784339,430078,843322,1.5018300539513114
26607,23161,10.584,982.8786,w/o MS2:TG 8:0_14:0_38:5,[M+H]+,True,15.36,982.8797,530,True,True,False,99.8,99.9,,,,31384,226594,153793,6295540,686897,26384,201395,144982,6209033,728087,35435,195042,162294,6733800,636352,1.501965454005258
1545,11555,5.882,560.50134,RIKEN P-VS1 ID-5175 from Cell_C2C12_WT_N_4h10AA,[M+H]+,True,10.39,560.49353,430,True,True,True,79.1,99.9,88.0,83.3,50.0,143425,280331,1748619,233526,83264,182929,303726,1546843,216522,77019,147385,299079,1729758,239359,102453,1.5020565465849545
20526,20021,11.336,859.71417,w/o MS2:DG 52:6,[M+H]+,False,13.93,859.71503,530,True,True,False,99.6,100.0,,,,0,82588,0,0,11300,7806,118203,56017,0,7866,0,110310,0,0,13032,1.5021560801288807
2134,22041,10.423,926.81641,TG 56:5|TG 16:0_18:1_22:4,[M+NH4]+,True,14.58,926.81708,410,True,True,True,100.0,99.9,57.6,95.7,100.0,335304,0,2015006,45148376,4563624,341235,0,1945259,42216316,4893720,336663,0,1961744,48805556,4728558,1.5023282529044852
19680,14146,5.944,668.6181,w/o MS2:Cer 12:1;3O/29:0;(2OH),[M+NH4]+,True,12.2,668.61877,530,True,True,False,99.9,99.8,,,,0,0,0,62142,7340,0,0,0,54265,0,0,0,0,55470,7759,1.5023657110812896
482,19418,6.906,841.68158,DG 51:8,[M+Na]+,True,13.55,841.66803,420,True,True,True,97.2,99.8,20.5,75.0,100.0,0,22481,259881,0,0,0,20173,289859,0,0,0,29312,265506,0,0,1.5030659842775353
18254,26630,5.792,1564.67468,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,72307,0,0,0,26819,87764,0,0,0,0,59804,1.5032111002369068
22670,20949,5.424,889.5835,w/o MS2:PI 36:0,[M+H]+,True,9.51,889.5777,530,True,True,False,94.8,99.9,,,,0,443906,3589926,319868,0,0,472283,4069710,315931,39175,0,499818,3843432,300513,0,1.5033166429646643
17193,25040,1.469,1227.66199,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,11362,11478,10523,8511,0,12011,11072,9849,9116,0,12274,14531,12496,12933,0,1.5033224058985128
5708,3504,0.512,263.14975,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,14285,0,0,0,0,8628,0,0,0,0,13175,0,0,0,12799,1.5033773714794323
187,13410,7.022,638.60773,Cer 40:1;3O|Cer 18:1;2O/22:0;O,[M+H]+,True,12.61,638.60822,410,True,True,True,100.0,99.8,42.0,78.2,100.0,860907,0,0,0,0,743050,0,0,0,0,94736,0,0,0,0,1.5034978112199593
6030,3859,1.308,279.15939,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,119656,102206,198199,105942,0,106103,96997,194907,0,91278,0,95023,203532,1.5041344548080415
24901,12510,6.641,600.57098,w/o MS2:SE 28:1/12:0,[M+H]+,False,14.1,600.57141,530,True,True,False,99.9,99.7,,,,59002,0,65313,0,0,68119,0,67834,0,0,63465,0,68500,0,0,1.504287530299027
494,19887,7.191,855.69666,DG 52:8,[M+Na]+,True,13.59,855.68372,420,True,True,True,99.6,99.8,42.8,75.0,100.0,0,23497,256387,0,0,0,21679,227130,0,0,0,20741,255801,0,0,1.50442695356526
13303,14508,2.818,683.31427,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,9712,6264,0,0,10236,12688,5240,0,3540,10367,5967,11905,8199,0,1.5046092871868493
13426,14793,12.698,692.83508,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,360531,354246,330924,324620,345877,349550,343996,361782,326058,336209,352445,342828,351533,317525,340611,1.5047368617377432
2139,21990,10.757,924.80096,TG 56:6|TG 16:0_18:1_22:5,[M+NH4]+,True,14.46,924.80151,410,True,True,True,100.0,99.9,46.7,86.0,100.0,3561016,1434916,3120441,42040848,5459557,69625,1087466,553022,42590004,5117363,3524902,1118905,2804928,44597972,5535598,1.5048074090498071
1247,17001,6.712,770.6084,PE P-39:2|PE P-18:1_21:1,[M+H]+,True,12.81,770.60577,410,True,True,True,100.0,99.9,60.4,90.2,100.0,565618,62781,0,0,0,545324,569330,0,51821,0,469433,66936,0,0,0,1.5049997246015256
20976,17384,9.304,782.68982,w/o MS2:HexCer 16:0;2O/25:0,[M+H]+,False,13.05,782.68683,530,True,True,False,95.6,99.9,,,,0,5018,15821,0,0,0,0,9846,0,0,0,0,13238,0,0,1.505602303699238
19214,11554,6.094,560.47064,w/o MS2:CAR 28:4,[M+H]+,False,8.24,560.46729,530,True,True,False,94.5,100.0,,,,312307,187149,0,2772247,383272,373388,226757,0,2766275,349820,290103,206446,0,2742660,348757,1.5057653727838582
1159,16263,6.646,746.57227,PE 36:1|PE 18:0_18:1,[M+H]+,True,10.8,746.5694,410,True,True,True,100.0,99.9,68.1,72.4,100.0,21734656,1059892,25841208,430126,123894,22952626,1045853,26516036,426014,117772,21949750,1006039,26109524,466526,114516,1.5065742989932194
1206,14970,5.725,700.52991,PE P-34:2|PE P-16:0_18:2,[M+H]+,True,9.8,700.52759,410,True,True,True,100.0,99.9,77.0,89.1,100.0,3292494,34401908,714533,8509470,292793,3306110,34739544,777438,7479498,294206,3196507,32946264,30446972,7446220,250019,1.5067549955930868
832,17118,6.099,774.60364,PC 35:1|PC 17:0_18:1,[M+H]+,True,10.29,774.60071,410,True,True,True,100.0,99.9,87.0,75.0,100.0,2076983,5867882,49773408,940258,1058467,2152698,5392662,49892808,1007806,1089400,2046277,5411188,51876020,1024754,1075886,1.5068083637881133
15086,19402,4.655,841.47345,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,13919,0,14464,21653,6867,0,0,0,28746,8506,10153,0,18135,19580,1.506866528091665
18917,20058,9.157,860.73865,w/o MS2:ASG 28:1;O;Hex;FA 19:0,[M+Na]+,False,13.91,860.73383,530,True,True,False,89.0,99.9,,,,17949,0,19585,85937,24856,20479,0,19650,93681,19079,19713,18916,20698,99234,23037,1.5070027418280068
22253,17957,4.434,800.52368,w/o MS2:PC 6:0_32:9,[M+H]+,False,8.07,800.52252,530,True,True,False,99.3,99.9,,,,23137,0,0,0,21527,30301,0,0,0,23848,21241,0,0,0,32737,1.5071231189437646
26609,23132,10.155,980.86292,w/o MS2:TG 8:0_14:0_38:6,[M+H]+,True,15.09,980.86407,530,True,True,False,99.8,99.9,,,,0,15016,123037,1879370,220266,0,15922,101437,1646456,217754,0,20341,128475,1649491,185006,1.5071431283763008
17960,26165,5.66,1513.14392,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,94229,0,0,0,314748,222099,0,0,0,318241,0,0,0,1.5072793030751481
12690,13131,1.596,626.24036,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,9751,12866,9580,12374,10639,12824,17325,16457,8433,7530,11338,16574,13970,12865,10223,1.5073622156565367
12218,12302,7.318,591.62067,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,247367,166213,135021,189787,124720,220824,178096,142732,184290,134988,232952,152481,151293,170006,131779,1.5074629388772514
5341,3105,3.184,244.19174,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,56924,37349,32781,47861,150660,52496,39456,33462,43524,148794,59222,38714,29462,49010,149177,1.5076298360846574
20531,20138,9.608,863.65204,w/o MS2:DG 53:11,[M+H]+,True,13.33,863.6524,530,True,True,False,100.0,99.9,,,,0,0,0,663968,60425,0,0,0,609994,51494,0,0,0,642079,55442,1.5076397467014004
991,15135,5.752,706.57556,PC O-31:0,[M+H]+,True,9.98,706.57452,420,True,True,True,100.0,99.9,72.0,85.6,100.0,0,328569,0,0,15548,249451,300581,266996,0,0,202053,332071,0,0,0,1.508126482938232
18215,26572,6.015,1558.08765,Unknown,[M+2H]2+,False,,,999,False,False,False,,,,,,0,0,967370,170282,0,0,1637037,1218629,206432,0,0,0,1080220,189814,0,1.5081619297590698
16514,23887,11.138,1059.70837,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,54910,128426,0,19626,0,0,93379,0,0,0,0,120078,0,0,1.5082170959456305
25781,14459,3.563,681.4964,w/o MS2:SM 12:1;2O/21:4,[M+2H]2+,True,7.92,681.49658,530,True,True,False,100.0,99.9,,,,0,0,0,25537,181151,0,0,0,0,144566,0,0,0,25088,174268,1.5083478467971954
21370,23634,7.562,1026.83972,w/o MS2:HexCer 19:1;3O/38:5;(2OH),[M+H]+,True,13.48,1026.83325,530,True,True,False,96.3,99.8,,,,86416,134516,100240,112418,125161,89331,95199,104135,118544,123287,88193,119986,100668,126246,119469,1.508420895517768
3648,1370,6.923,186.05809,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,6464509,0,6119334,0,0,5953381,0,0,0,0,6472482,0,5180504,0,0,1.5091576762235985
21562,10463,2.211,518.36853,w/o MS2:LPC O-19:3,[M+H]+,False,6.19,518.36047,530,True,True,False,72.3,99.9,,,,0,0,0,97156,12694,0,0,0,92683,0,0,0,0,94271,12943,1.509206829006032
4976,2726,4.583,226.95123,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,692207,0,739527,711016,646137,728924,0,733800,704770,606397,0,0,736512,717938,1.5095600824622892
109,3461,0.475,260.18658,CAR 6:0,[M+H]+,True,0.81,260.18561,410,True,True,True,100.0,100.0,62.8,86.5,100.0,0,93716,0,311665,75368,0,105782,0,309432,75889,0,102760,0,325548,78350,1.5099563728179812
22555,24186,11.561,1102.74902,w/o MS2:PG 22:5_38:10,[M+H]+,False,12.36,1102.74707,530,True,True,False,98.1,100.0,,,,13727,0,0,0,14189,11890,0,0,0,0,12702,0,0,0,0,1.5101427432964685
2787,481,10.002,143.01344,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,34183,0,0,34281,0,30506,0,0,0,0,32802,0,0,0,0,1.510229782183418
19692,13737,7.574,652.53223,w/o MS2:Cer 12:1;3O/30:6;(2OH),[M+Na]+,True,9.77,652.52991,530,True,True,False,98.4,100.0,,,,412716,786239,591589,648520,765987,453578,581442,613747,601570,757886,456503,754920,610371,700900,731482,1.5103153543554102
4928,2678,10.626,225.19666,Unknown,[M+NH4]+,False,,,999,False,False,False,,,,,,0,161501,164336,0,175823,0,169248,165161,0,167984,0,162706,170498,157198,0,1.5104663434686116
26958,16083,8.335,740.67493,w/o MS2:TG 8:0_8:0_26:0,[M+H]+,True,13.61,740.67627,530,True,True,False,99.6,99.9,,,,0,0,20824,112068,86549,0,0,29680,89927,0,0,0,0,97212,0,1.5104936880375912
5000,2750,1.005,227.20122,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,63111,0,0,0,0,63916,19671,0,0,0,67236,0,1.5106157107153648
4501,2233,3.525,209.08087,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,353718,376816,500355,303124,386072,322689,353206,479429,358336,382230,347014,406199,515790,329721,374700,1.5108999268875574
3279,990,9.674,169.08641,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,57996,0,0,0,0,73152,0,0,0,0,68810,42196,24258,0,1.5111383261355955
774,1853,0.441,202.18016,NAE 9:0,[M+H]+,True,3.5,202.18021,410,True,True,True,100.0,100.0,64.2,75.0,100.0,46251,15256,26091,105779,885908,41849,20171,22585,127925,943606,42949,22487,27793,91994,908089,1.5111783150344724
17797,25928,5.767,1482.08618,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,324677,260684,135256,0,0,472875,0,0,0,0,439129,0,0,0,1.5114460020982563
7940,6065,0.954,360.18042,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,8952,9197,14208,177340,21548,7667,10411,0,172869,24251,9432,9907,12397,193336,29184,1.511474632300731
12229,12320,9.622,592.63898,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,77345,0,86503,332824,81043,75269,0,84682,332101,79439,81723,0,73218,339622,72977,1.5118829473769455
10461,9463,3.207,481.18494,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,9106,91690,0,0,0,6533,87466,0,0,0,9191,89469,0,0,1.5121027655279962
19268,7683,3.229,416.3732,w/o MS2:Cer 12:0;2O/12:0;O,[M+H]+,False,7.27,416.37341,530,True,True,False,100.0,99.9,,,,6571877,7032031,8168852,0,6518985,6320846,7101814,7661193,0,6647624,6568396,6881886,8077002,0,6845625,1.5123833571240914
12374,12562,2.884,603.29681,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,81772,88926,78365,76506,59648,78252,82547,83387,81339,59149,79017,77434,78346,76788,60757,1.51244880116182
1475,25221,7.389,1264.06909,RIKEN P-VS1 ID-19264 from Mouse_Feces_WT_ABX_Ctr,[M+H]+,True,12.23,1264.06116,430,True,True,True,83.6,99.9,65.3,78.5,100.0,0,54967,409004,0,0,0,15141,452615,0,0,0,51481,419076,0,0,1.5127881699715493
22724,21976,5.016,924.56244,w/o MS2:PI 40:8,[M+H]+,False,8.02,924.55969,530,True,True,False,96.3,100.0,,,,7099,223067,13310,230249,248219,47166,222927,14288,222514,245402,71538,227467,16010,235785,217735,1.5129551187800878
19267,7682,5.174,416.37296,w/o MS2:Cer 12:0;2O/12:0;O,[M+NH4]+,False,7.27,416.37341,530,True,True,False,99.9,100.0,,,,1107292,0,0,1228887,1221918,0,1266119,0,1339346,1240061,0,1236066,0,1312689,1161105,1.5130104226756353
605,19461,8.848,842.74445,HexCer 44:0;2O,[M+H]+,True,13.34,842.74432,420,True,True,True,87.0,99.9,35.2,30.1,100.0,109950,0,0,0,0,109279,0,120321,0,0,113543,0,0,0,0,1.5132238351092333
12934,13653,2.98,649.10345,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,13428,13924,0,9767,0,11581,11242,0,10716,0,9894,6919,0,10771,1.5132710958565179
12353,12518,1.714,601.33685,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,107014,81268,758514,0,0,113797,70988,758795,0,0,108160,81622,684130,0,0,1.513434523192186
1746,18534,6.519,815.66302,SM 41:2;3O,[M+H]+,True,10.26,815.6637,420,True,True,True,100.0,99.9,24.4,58.4,100.0,386376,0,0,0,0,399019,346861,0,0,0,398396,336191,0,0,0,1.5135040280771117
14846,18618,6.142,818.10797,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,17429,0,39538,302753,0,0,0,26982,273176,0,0,60935,58426,298294,1.5139726391669754
24841,16781,4.022,763.60638,w/o MS2:RIKEN P-VS1 ID-9891 from Mouse_Brain_WT_N_F1AA,[M+NH4]+,False,7.53,763.60358,530,True,True,False,96.1,100.0,,,,0,0,0,88874,99720,0,0,0,64844,89729,59731,0,0,0,0,1.5140456112263332
19282,7972,4.29,426.39395,w/o MS2:Cer 12:0;2O/14:0;O,[M+H]+,False,7.73,426.3942,530,True,True,False,100.0,99.9,,,,0,0,0,12708,0,0,0,0,10880,4068,0,0,0,13422,0,1.5143603621002388
22893,18763,5.114,822.52399,w/o MS2:PS 37:3,[M+NH4]+,False,8.42,822.52557,530,True,True,False,98.7,99.9,,,,102754,168962,0,0,0,335491,0,0,0,0,291629,0,0,0,0,1.5144002855216252
12101,12110,1.736,583.32629,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,235858,180425,1605876,0,9164,243524,167071,1647253,0,9435,235922,166847,1512087,0,0,1.5144574151419128
11566,11194,10.957,546.83307,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,38962,47192,39105,60267,0,38974,0,29633,54607,0,0,0,45008,41485,1.5145114447651034
14310,17036,9.536,771.72632,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,245856,279146,239014,209965,220095,250361,245517,236287,252834,205385,269961,291221,242259,215611,229447,1.514611604731058
1333,17112,3.862,774.56512,RIKEN P-VS1 ID-10248 from Mouse_Ear_fads2KO_N_Ctr,[M+H]+,True,8.48,774.57098,430,True,True,True,72.5,99.9,46.8,84.2,66.7,0,97818,0,21594,0,0,132937,59287,0,0,6677,84967,0,0,0,1.5147226758949017
24549,12977,5.172,619.55927,w/o MS2:RIKEN P-VS1 ID-6197 from Cell_HEK293_WT_N_Ctr,[M+Na]+,False,13.17,619.56622,530,True,True,False,78.5,99.7,,,,58541,122798,97192,101963,130266,64297,119989,110709,80662,114282,37463,86757,123227,112155,118343,1.5147702682166906
26221,5287,7.573,332.32196,w/o MS2:SPB 19:0;3O,[M+H]+,True,6.52,332.31589,530,True,True,False,85.1,100.0,,,,437143,369778,347194,379123,244518,480197,375308,362588,349359,267869,459120,363513,372106,381809,241206,1.5149716921917193
7633,5705,0.734,347.42432,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,329076,286491,240924,260802,174424,324744,292491,286722,266536,155935,309774,264177,280064,274293,162377,1.51519984539188
27202,18060,8.932,803.61877,w/o MS2:TG 8:0_9:0_30:6,[M+Na]+,False,13.35,803.61603,530,True,True,False,96.3,99.9,,,,0,6330,0,126653,26341,0,4830,0,134323,19111,0,0,0,152315,0,1.515307907404389
24665,14222,8.018,671.56244,w/o MS2:RIKEN P-VS1 ID-7277 from Mouse_AdrenalGlands_WT_N_Ctr,[M+Na]+,False,13.06,671.56018,530,True,True,False,97.5,99.9,,,,43516,0,455747,0,0,46734,62088,454988,0,0,50659,81725,425863,0,0,1.5155870445137147
4079,1802,0.778,200.23737,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,194026,284211,344351,309578,117397,205752,262418,376710,261881,124527,208377,260292,342829,275179,130886,1.5161466850756737
1287,21463,5.363,906.60565,PI 38:3,[M+NH4]+,True,8.68,906.60663,410,True,True,True,100.0,99.9,66.6,70.0,100.0,106552,998447,8284562,610482,0,0,1078782,8169637,607465,85656,0,1070540,7755894,659946,97656,1.5162686660863964
16289,23396,7.89,1002.6347,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,27335,0,0,0,0,19435,4211,0,0,0,16748,0,21443,0,0,1.5163477047539733
2279,20192,9.986,865.66736,TG O-53:10|TG O-15:0_19:5_19:5,[M+Na]+,True,14.06,865.66803,410,True,True,True,100.0,99.9,47.2,74.8,100.0,0,125726,153071,1518296,259544,0,153608,157580,1347073,241322,0,143201,152863,1461179,241830,1.516494568512076
2080,21156,10.297,896.77277,TG 54:6|TG 18:1_18:2_18:3,[M+NH4]+,True,14.06,896.7702,410,True,True,True,100.0,99.9,58.1,91.4,100.0,57727,0,0,4080338,285463,0,0,1598265,4067104,2958010,54740,0,311099,3007402,0,1.516623766626913
14637,18005,9.502,801.77325,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,552622,773467,677204,664929,671171,613541,763384,668784,739129,545881,555592,744812,698867,654170,545442,1.5167298591980385
14587,17834,5.82,796.08185,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,129619,158096,80753,0,82485,0,143535,89975,0,74833,0,132940,66132,1.5167388798227424
14737,18324,4.646,810.4837,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,46089,0,0,0,0,37829,13928,0,0,0,41138,0,1.5168715275106464
21262,23062,9.77,976.88934,w/o MS2:HexCer 17:0;2O/38:1,[M+H]+,False,14.07,976.89032,530,True,True,False,99.5,99.9,,,,0,203000,31177,0,0,0,196368,23635,0,0,0,219061,0,0,0,1.5170587218670741
773,1102,0.519,174.14949,NAE 7:0,[M+H]+,True,2.78,174.1489,410,True,True,True,100.0,100.0,42.7,75.0,100.0,93291,61785,0,123510,182293,95515,67146,74754,128524,163670,96601,59513,0,0,188386,1.5170974781060065
6032,3861,11.318,279.15985,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,0,589612,0,0,0,309141,631181,701875,0,0,280291,623060,1.5173424881679367
15995,22553,7.958,949.60687,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,30626,0,34217,24746,0,37544,0,33652,25497,0,26090,0,47658,37018,1.5174788878411705
2576,263,2.435,132.13869,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,13213,28145,0,0,0,0,18202,0,0,0,0,16747,26003,0,0,1.5180939689071578
2085,21246,9.749,899.70978,TG 54:7|TG 16:0_18:2_20:5,[M+Na]+,True,13.9,899.7099,410,True,True,True,100.0,99.9,73.3,74.7,100.0,0,34166,273650,3373132,396961,8799,37705,241321,3267793,411971,0,31369,0,3243004,374226,1.5190723181055232
25469,15600,3.347,724.59637,w/o MS2:SL 13:1;O/30:2,[M+H]+,False,12.61,724.59082,530,True,True,False,85.7,99.6,,,,6209,0,13737,0,0,0,8395,13675,0,0,0,0,18210,0,0,1.5193260793434133
4795,2531,0.62,220.93439,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,129146,143068,162240,134885,99388,134158,144525,136082,129586,98922,124462,152823,127254,141793,108145,1.519528370192917
24749,3633,0.434,269.22244,w/o MS2:RIKEN P-VS1 ID-865 from Mouse_Spleen_WT_N_F1AA,[M+H]+,False,13.27,269.22849,530,True,True,False,83.3,99.2,,,,93473,65316,87999,244002,99763,94069,78878,91065,216168,82063,89563,81761,89200,263810,122972,1.5196437142705612
7128,5100,2.88,325.21133,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,46369,348467,0,34788,0,49972,343465,0,30895,0,45180,346260,0,28194,1.5197418354714478
13446,14825,9.624,693.75964,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,5710,0,10282,50134,10812,0,0,0,63845,10142,13305,0,10489,65368,10390,1.5197442761264233
2143,21938,10.336,922.78473,TG 56:7|TG 18:1_18:2_20:4,[M+NH4]+,True,14.17,922.78583,410,True,True,True,100.0,99.9,33.6,85.5,100.0,0,0,727237,19693150,2276077,34661,0,676010,21067186,2304440,0,0,701215,21256872,2147615,1.5198016236578116
11862,11706,10.903,566.8891,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,104298,0,89200,143282,0,111083,0,77771,126038,0,106107,0,120142,124168,1.5199371116041744
13536,15040,1.575,703.20447,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,12041,13361,13357,0,0,14140,15294,0,0,3632,15778,12866,0,5192,0,1.521071924196174
10513,9540,3.009,484.27725,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,17476,21697,16087,0,14706,18977,17817,14836,0,13082,15823,18514,15756,16445,8681,1.5215428198294827
14989,19123,5.429,833.54224,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,40198,34455,0,0,0,20999,0,0,0,0,0,57057,1.5215885672157785
1715,17141,5.699,775.54901,SM 39:8;3O,[M+H]+,True,8.17,775.53851,420,True,True,True,98.8,100.0,37.6,61.8,100.0,0,0,326386,0,0,0,335658,348868,0,83900,26381,0,420091,0,77555,1.5216694553301628
19457,13891,8.507,658.64929,w/o MS2:Cer 12:0;2O/32:2,[M+H]+,False,13.29,658.64972,530,True,True,False,99.9,99.9,,,,241951,0,0,0,0,241925,0,0,0,0,269855,0,262830,0,0,1.5218290505513243
26581,22898,10.165,966.84747,w/o MS2:TG 8:0_13:0_38:6,[M+H]+,False,14.94,966.84839,530,True,True,False,99.6,99.9,,,,8070,0,78772,3263157,355232,3945,48970,68432,3082059,396719,0,45766,245064,3361703,380269,1.5220217894517418
2917,612,6.478,149.02391,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,4160785,3636732,0,0,0,4154583,0,0,0,0,4349200,3576474,0,0,0,1.5220780323967282
25606,16125,2.986,742.50073,w/o MS2:SL 16:3;O/28:6;O,[M+H]+,False,8.85,742.50751,530,True,True,False,79.5,99.9,,,,0,0,7832,11085,7018,0,0,0,14371,4124,0,0,0,11181,0,1.5222026618891589
19021,22890,9.529,966.62683,w/o MS2:BMP 22:6_28:7,[M+H]+,False,10.1,966.62189,530,True,True,False,88.5,100.0,,,,20285,17279,26870,29673,0,25402,20102,17757,0,0,23289,20705,25145,12770,0,1.5222270137828158
8475,6738,3.905,382.44058,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,1457181,760560,2216074,2895951,2197024,1463027,745196,2379168,2936329,2274191,1439265,775617,2252919,2943588,2065004,1.5226300615567678
16263,23346,10.706,997.74347,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,140165,23201,0,0,9185,175753,19323,0,0,24967,208258,31662,1.5231264875928259
10,6571,5.016,376.39661,1_chol-d7_[M-H2O+H]+_ISTD,[M+H]+,True,5.0,376.39548,annotated by user-defined text library,True,True,False,99.9,99.9,,,,0,141622,61415,137668,122199,29607,151664,61202,120858,100825,0,148109,72740,125821,111656,1.5233689039096172
