,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
1934,20115,10.859,862.73053,TG 50:3;1O|TG 16:0_18:1_16:2;1O,[M+NH4]+,True,13.73,862.74939,410,True,True,True,97.7,100.0,33.3,64.8,100.0,958680,129637,460694,0,779954,1040582,0,440090,0,801411,940893,0,432021,42975,674217,1.9098675603110145
22804,24718,5.751,1183.88708,w/o MS2:PI 57:0,[M+2H]2+,True,14.08,1183.90625,530,True,True,False,72.1,99.6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9110478402840216
14234,16847,5.724,765.67487,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,100991,96279,77639,44148,140085,89499,126609,70894,42939,0,78315,121702,77453,37633,1.9110944872007984
1152,15445,5.957,718.54071,PE 34:1|PE 16:0_18:1,[M+H]+,True,9.91,718.53809,410,True,True,True,100.0,99.9,59.1,73.6,100.0,14548703,545590,17334788,569423,263344,14854105,572116,17863804,559448,252590,14126011,576725,18004204,0,225735,1.9113443256890894
736,5119,2.452,326.30612,NAE 18:1,[M+H]+,True,7.38,326.30539,410,True,True,True,100.0,99.9,45.4,75.0,100.0,742161,135433,1444635,21535,12038,761059,129004,1507367,21267,21360,764523,122245,1485688,19977,20511,1.9120124017349471
7,12486,6.631,599.61279,1_Cer d18:1-d7/20:1_ISTD_[M+H]+,[M+H]+,True,6.68,599.61029,annotated by user-defined text library,True,True,False,96.2,92.5,,,,7539446,5985772,6930690,5379294,4427442,7638094,5931230,7343482,5500773,4478565,7670832,5887234,6956704,5602675,4369552,1.9120703250668458
25017,14813,0.732,693.59149,w/o MS2:SL 12:0;O/26:0;O,[M+H]+,True,10.8,693.58099,530,True,True,False,77.8,99.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9130574567284782
10799,9956,0.433,498.90097,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,96701,0,156947,0,0,84120,0,115198,0,0,77806,0,147408,57026,1.9132701099515608
1056,17596,5.691,788.66296,PC O-37:1,[M+H]+,True,12.6,788.65277,420,True,True,True,92.0,99.8,29.6,81.4,100.0,0,804603,703618,1125544,22402,249367,741836,698309,1026921,610437,88302,796447,687240,1100680,587822,1.9135153892574701
152,11248,5.98,548.53979,Cer 36:1;2O|Cer 18:1;2O/18:0,[M+H-H2O]+,True,10.71,548.5401,410,True,True,True,100.0,99.9,66.6,79.8,100.0,1238117,0,0,0,0,1279968,0,0,0,0,1334033,0,0,0,0,1.9135585976773917
23790,23700,7.373,1033.81018,w/o MS2:RIKEN P-VS1 ID-17911 from Mouse_Adipose_WT_N_F1AA,[M+H]+,False,14.88,1033.8092,530,True,True,False,99.5,99.7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9139195526165602
8510,6773,4.549,383.33212,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,50460,0,72374,0,0,55812,26977,82595,0,0,0,22688,76902,0,0,1.914221357300065
21698,14862,7.409,695.63702,w/o MS2:NAGly 12:0;O(FA 28:1),[M+H]+,True,12.86,695.6297,530,True,True,False,86.9,99.9,,,,129803,52629,75640,51275,37714,92236,50686,0,54664,40353,113568,54369,0,47682,41164,1.914982539123614
8268,6487,3.44,373.14798,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9151629531935668
371,13926,6.58,660.55884,DG 38:5|DG 16:0_22:5,[M+NH4]+,True,10.82,660.55621,410,True,True,True,100.0,99.9,35.1,92.3,100.0,375553,58922,577173,38696,112550,356080,62426,570101,0,117481,397333,65487,601484,36829,128087,1.9153315113061795
6496,4379,1.44,298.34787,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,22921,115179,1262575,63251,29816,24869,118196,1287916,55270,28617,8839,118758,1231767,53883,29706,1.9156136940524264
18999,21532,7.752,908.63641,w/o MS2:BMP 17:0_28:7,[M+H]+,False,10.63,908.63751,530,True,True,False,99.4,100.0,,,,210530,0,0,0,0,194843,0,0,0,0,203849,0,0,0,0,1.9157790447928447
10106,8942,4.534,461.36215,Unknown,[M+2H]2+,True,,,999,False,False,False,,,,,,0,0,0,29952,0,0,0,0,0,16812,0,0,0,24447,0,1.916250205548082
27,10089,1.716,504.33624,1_LPG 17:0-d5_ISTD_[M+H]+,[M+H]+,True,1.6,504.33447,annotated by user-defined text library,True,True,False,99.3,99.9,,,,0,51240,0,23593,0,10992,48914,0,24695,55374,12275,50839,0,26404,0,1.9167332064161346
20067,14337,5.98,676.53253,w/o MS2:Cer 16:3;3O/28:6;(2OH),[M+H]+,False,9.43,676.52991,530,True,True,False,96.6,100.0,,,,0,29629,773863,0,0,482011,36141,159237,0,0,0,35865,164352,0,0,1.9167637160914046
12647,13066,2.821,623.36169,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,69886,97029,85378,78534,51297,76457,86246,85090,89747,53901,74196,73836,84170,81467,58122,1.9171281990492037
3925,1648,6.489,197.28098,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,143671,0,247576,0,0,179754,0,226136,0,0,0,0,263518,0,0,1.917189247486843
10865,10066,3.177,503.21118,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9172085682387727
1181,17783,6.117,794.5719,PE 40:5|PE 18:0_22:5,[M+H]+,True,10.11,794.5694,410,True,True,True,100.0,99.9,64.6,72.5,100.0,23092442,0,3559056,403485,0,21263220,0,3929718,0,0,20526738,86865,3580475,383830,0,1.9173342818997428
7843,5942,2.379,355.28159,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,19868,74072,0,0,0,18344,59244,0,0,12277,0,73239,0,0,1.9176508558689882
5712,3508,6.927,263.23822,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,24769,39978,0,0,0,0,39880,9531,0,4131,19916,61521,0,0,1.91776012960236
520,7580,11.111,413.26758,Dioctyl phthalate (also known as the production of plastic),[M+Na]+,True,6.76,413.26624,430,True,True,True,91.1,99.9,84.3,84.8,100.0,6482724,2166197,4296424,1913323,5131347,6343440,1949575,4055408,2013079,5189420,6457390,2020391,4503926,1901102,5375513,1.9182357869159217
9821,8538,3.292,445.20554,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9185997624376618
2117,22229,11.481,934.87885,TG 56:1|TG 16:0_22:0_18:1,[M+NH4]+,True,15.97,934.8797,410,True,True,True,100.0,100.0,26.4,81.0,100.0,0,7413958,1453303,0,0,0,8885093,1317303,0,0,0,8515699,1334772,0,239653,1.918957562628213
458,18533,10.322,815.6521,DG 49:7,[M+Na]+,True,13.46,815.6524,420,True,True,True,100.0,100.0,67.7,75.0,100.0,25089,810179,465236,554534,171540,25761,791560,453448,504858,147500,16448,790162,471818,535683,139498,1.9191192117144924
9282,7803,9.958,420.88623,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,179857,171965,200920,167650,220009,0,190475,0,88039,0,0,189660,0,145156,0,1.9193567324428502
4240,1971,5.918,205.08675,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9194252878391582
46,18781,7.053,822.74463,1_SM d18:1/24:1-d9_ISTD_[M+H]+,[M+H]+,True,7.09,822.74127,annotated by user-defined text library,True,True,False,96.6,93.2,,,,14507233,6197904,5587656,5575848,5535694,15393600,6075002,6021339,5592634,5393903,14452645,6158541,6184688,5664246,5158281,1.9194847743329786
2184,22629,11.373,952.83936,TG 58:6|TG 18:1_18:1_22:4,[M+NH4]+,True,14.71,952.83282,410,True,True,True,100.0,99.9,53.6,87.3,100.0,2405049,484376,1496248,1037734,2570534,2455527,443518,1502252,969146,2508598,2419450,449014,1623395,0,2714952,1.9202402859561745
1597,13988,7.46,663.45416,RIKEN P-VS1 ID-7082 from Mouse_Macrophage_WT_N_F1AA,[M+H]+,True,9.9,663.45538,430,True,True,True,93.0,100.0,90.6,94.6,77.8,394891,0,113134,124756,114767,0,244108,107396,157879,130286,0,0,173931,142233,126468,1.9205599376745683
19099,7848,6.025,422.32764,w/o MS2:CAR 18:3,[M+H]+,False,5.58,422.32651,530,True,True,False,99.4,100.0,,,,115975,274279,95405,0,0,0,0,94227,0,0,0,0,75885,0,0,1.9208127771718082
22460,11502,3.204,558.31403,w/o MS2:PE 21:1,[M+NH4]+,False,6.37,558.31659,530,True,True,False,96.8,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9215439617518733
7335,5343,0.859,335.21945,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,12099,8134,0,0,0,7538,0,0,0,0,12305,11806,0,0,1.9218267614129345
1900,19323,11.362,838.78552,TG 49:0|TG 15:0_16:0_18:0,[M+NH4]+,True,14.79,838.78583,410,True,True,True,100.0,99.9,57.3,90.4,100.0,0,25858262,1337042,1554476,117300,0,38953572,1367688,1714663,105487,39360,33523976,1335706,1668356,116242,1.9218629455748617
8264,6483,0.882,373.09827,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9228958556135323
234,13229,8.0,630.61798,Cer 42:2;2O|Cer 18:1;2O/24:1,[M+H-H2O]+,True,13.03,630.61841,410,True,True,True,100.0,99.9,89.1,95.1,100.0,5288351,140796,2523157,84745,202453,5454250,128012,2561076,328687,92807,4910736,116555,2531070,317945,204657,1.9243287088788983
170,12265,6.93,590.55042,Cer 38:2;3O|Cer 21:1;2O/17:1;O,[M+H-H2O]+,True,10.55,590.55072,410,True,True,True,100.0,99.9,91.6,60.0,100.0,697790,37135,405155,0,0,686755,41276,414912,0,0,648057,40619,410632,0,0,1.9244256369337853
1524,6906,3.682,388.34338,RIKEN P-VS1 ID-2399 from Mouse_Brain_WT_N_F1,[M+H]+,True,7.5,388.34189,430,True,True,True,78.2,99.9,66.3,70.6,66.7,268838,282851,196944,386998,265478,289141,279742,287091,413671,285501,279340,267356,264766,372936,288802,1.9251164843539972
6299,4162,3.752,290.16083,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9251943220750487
22317,14533,4.945,684.49811,w/o MS2:PC O-30:4,[M+H]+,False,8.11,684.49628,530,True,True,False,98.3,99.9,,,,0,20609,228993,0,0,0,0,225052,0,0,0,21761,221940,0,0,1.925212559713463
8007,6149,7.286,362.92596,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,69993,157314,150124,0,93667,69453,0,160349,0,0,67385,0,164444,0,157586,1.9253946375213624
7173,5154,11.499,327.14291,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9260598019562176
9198,7701,2.86,417.19839,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,84321,52449,316262,0,7106,100895,62778,310847,0,6411,103820,41829,306656,0,3684,1.9263908684121203
9143,7602,7.414,414.27075,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,1199878,0,0,0,0,0,0,0,1422524,0,0,1158234,1.9266936861397725
19027,23315,10.033,994.66003,w/o MS2:BMP 24:6_28:7,[M+H]+,False,10.77,994.6532,530,True,True,False,79.2,100.0,,,,30038,30792,0,0,29005,0,38162,29032,0,29505,17481,37199,34624,0,24590,1.9267976278428913
9281,7802,7.494,420.88577,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,69110,162711,0,0,89356,46375,0,152304,0,0,0,0,155193,0,0,1.9269536145857153
1774,19007,8.031,829.71545,SM 43:1;2O|SM 18:1;2O/25:0,[M+H]+,True,13.18,829.7157,410,True,True,True,100.0,99.9,48.9,77.8,100.0,390082,178875,2477238,28567,51526,422197,170196,2394888,25816,53354,415320,174446,2460790,34468,49322,1.9271540606225073
1406,19646,5.814,848.5556,RIKEN P-VS1 ID-13291 from Mouse_Kidney_WT_N_F1EPA,[M+H]+,True,10.17,848.55011,430,True,True,True,77.0,99.9,70.8,64.9,75.0,0,0,0,162705,494946,0,0,0,174832,446435,0,0,0,171464,458751,1.9272803706952988
8457,6716,3.277,382.2449,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9277985209784156
10795,9946,1.013,498.28555,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,498043,586373,469853,528800,308665,521622,555973,521378,488741,297350,517773,526086,522742,529067,298627,1.927899731525717
237,13644,8.011,648.6319,Cer 42:2;2O|Cer 18:1;2O/24:1,[M+H]+,True,13.03,648.62891,410,True,True,True,100.0,99.9,82.4,91.4,100.0,7551979,199868,3520299,136109,129690,7551515,97362,2009680,454938,140154,7059206,168763,3733127,147077,304365,1.9286854887680054
20944,15442,7.181,718.5188,w/o MS2:HexCer 16:0;2O/20:5;O,[M+H]+,False,8.36,718.52521,530,True,True,False,81.4,100.0,,,,15285,92776,82314,85293,73821,11183,92850,72193,86251,73624,26375,87784,63213,87903,75700,1.9288997157642243
6332,4203,3.399,292.17651,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9299771966017436
839,16940,6.629,768.55469,PC 35:4|PC 18:1_17:3,[M+H]+,True,8.88,768.55377,410,True,True,True,100.0,100.0,55.8,75.2,100.0,2716655,289780,4549139,126004,41268,2756497,278006,4654413,128390,39851,2749947,281277,979500,159260,30346,1.930089307460006
22738,22826,6.239,963.5899,w/o MS2:PI 42:5,[M+H]+,False,8.87,963.59332,530,True,True,False,94.3,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.930336785198365
24986,11646,4.771,564.42841,w/o MS2:SL 12:0;O/18:0;O,[M+NH4]+,False,7.74,564.4292,530,True,True,False,99.7,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93068544020821
292,25827,9.368,1467.00562,CL 72:8|CL 36:4_36:4,[M+NH4]+,True,13.34,1467.0061,410,True,True,True,100.0,99.9,45.0,68.8,100.0,0,17380266,1334334,930664,0,0,17858518,1196907,778915,0,0,18140912,1340499,935645,0,1.9309178943820426
10887,10105,0.432,504.84824,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,52740,22771,0,0,0,41343,18660,0,0,0,42095,27975,0,0,1.9315991119145153
8543,6829,1.042,385.27106,Unknown,[M+NH4]+,False,,,999,False,False,False,,,,,,24590,0,0,152352,0,20509,0,0,169140,0,19014,0,0,164795,0,1.9318783870534668
25712,21641,7.064,912.71332,w/o MS2:SL 20:2;O/36:6;O,[M+H]+,True,13.42,912.71088,530,True,True,False,100.0,99.8,,,,59552,279733,203822,280965,237581,47372,287273,244843,280124,246722,0,291485,224825,279553,241931,1.9327611565065566
32,17270,6.11,779.63507,1_PC 17:0-18:1-d5_ISTD_[M+H]+,[M+H]+,True,6.16,779.62726,annotated by user-defined text library,True,True,False,91.8,93.8,,,,81703488,75253008,58736668,43694488,34665480,78421344,70650024,60321172,44366780,34350076,76259768,69166824,65030428,45669744,32726206,1.9328797157597637
9142,7601,3.739,414.27008,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,2469382,0,0,0,0,1897818,0,0,2792266,0,2652524,2750283,0,0,0,1.9334932611063371
1349,17653,6.669,790.5365,RIKEN P-VS1 ID-10863 from Mouse_Brain_WT_N_F1AA,[M+H]+,True,11.17,790.53137,430,True,True,True,89.7,99.9,83.7,84.7,88.9,875142,194854,1686619,98732,32929,902816,193568,1625589,115462,23046,822653,191155,1629730,110630,28569,1.933619387711969
2542,226,0.472,130.15935,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9339554008899593
14309,17028,7.781,771.61444,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,43238,0,425671,16556,0,40191,0,408344,17616,0,43668,0,435691,19763,1.9364334180324982
6227,4074,3.228,286.25739,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,82700,165821,0,0,0,74411,155281,0,0,0,74721,159040,0,0,1.9374586126161468
993,15082,6.275,704.56128,PC O-31:1,[M+H]+,True,9.27,704.5589,420,True,True,True,97.3,99.9,73.5,75.0,100.0,0,126490,339357,0,0,0,132753,302896,0,0,0,119650,349273,0,0,1.9374983934886463
8027,6169,3.332,363.25266,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,55852,7114,0,0,0,58981,3725,0,0,0,49282,0,1.9379266109804523
23935,25734,9.369,1449.98547,w/o MS2:RIKEN P-VS1 ID-19934 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,True,13.4,1449.97998,530,True,True,False,98.2,99.9,,,,0,0,0,326764,0,0,5726311,0,0,0,0,0,0,0,0,1.9386925563711097
15176,19640,6.675,848.49219,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,49272,0,113981,0,0,48665,23644,122698,0,0,59419,26825,116549,0,0,1.9400448573803863
11744,11500,1.174,558.29547,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,8287,44340,0,0,0,12954,49516,0,0,0,12469,40688,0,0,1.9401232431388646
19504,12509,7.423,600.55847,w/o MS2:Cer 12:0;3O/24:0;(2OH),[M+NH4]+,False,10.39,600.55621,530,True,True,False,97.5,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9401903863540697
24474,11386,1.913,553.34497,w/o MS2:RIKEN P-VS1 ID-5038 from Mouse_Feces_WT_N_Ctr,[M+H]+,True,2.91,553.33801,530,True,True,False,88.9,100.0,,,,144075,162107,114936,178088,78680,163641,180128,177690,138759,75724,138770,176509,160468,162111,60089,1.9403216930250555
23830,24608,5.246,1171.32983,w/o MS2:RIKEN P-VS1 ID-18657 from Mouse_Lung_WT_N_F1,[M+2H]2+,False,9.33,1171.32947,530,True,True,False,99.9,99.9,,,,0,0,0,0,60778,0,0,0,74209,127041,0,13036,0,0,145308,1.940435206468523
6319,4190,0.496,291.23697,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,203092,168006,163202,145471,61550,191941,170281,163991,151994,63167,197250,165884,178900,145940,62604,1.940443750112681
782,12494,1.845,600.36786,PC 23:4,[M+H]+,True,5.68,600.36603,420,True,True,True,84.3,99.9,66.4,64.0,83.3,0,7034,42830,0,0,0,10717,56925,0,0,0,11413,77523,0,0,1.9406355549618133
8061,6205,2.806,364.34262,Unknown,[M+NH4]+,False,,,999,False,False,False,,,,,,0,9604,0,7083,14801,2606,8088,5130,8951,14871,3663,5598,5545,5829,17348,1.9408034108031331
1648,15276,4.634,711.54358,SM 33:1;2O,[M+Na]+,True,8.73,711.54108,420,True,True,True,100.0,99.9,86.8,89.8,100.0,0,144822,628292,64393,257680,7542,152929,699789,65123,207488,0,141781,688396,66192,223338,1.9408289804777523
6000,3826,4.767,278.16101,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9409840669899017
11114,10443,1.848,517.30536,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,57123,62762,37584,88581,124675,60800,62988,49748,83683,108543,54109,49240,48520,87872,114976,1.9412611941874307
25715,22428,10.526,942.85156,w/o MS2:SL 21:0;O/36:0;O,[M+H]+,True,15.1,942.85181,530,True,True,False,100.0,99.9,,,,0,452469,0,0,271391,0,430274,0,1648202,258090,0,406683,0,0,0,1.9415625693032057
