,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
21168,21935,9.728,922.76678,w/o MS2:HexCer 16:1;3O/33:1;(2OH),[M+Na]+,True,13.21,922.77063,530,True,True,False,97.9,99.9,,,,40306,286331,186882,0,0,38686,272555,158128,0,0,45509,270706,197891,0,0,2.180068609350009
24819,16545,5.03,756.56812,w/o MS2:RIKEN P-VS1 ID-9553 from Mouse_Feces_WT_N_Ctr,[M+H]+,False,10.3,756.56952,530,True,True,False,99.0,99.9,,,,0,0,0,53264,35214,0,0,0,55371,48076,0,0,0,52592,56496,2.1807217340291816
15903,22209,5.944,934.52905,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,84060,87432,0,0,0,91109,123807,0,0,0,95436,107489,2.1817649288651317
2254,13197,6.944,629.51434,TG O-35:2|TG O-15:2_10:0_10:0,[M+Na]+,True,11.54,629.51147,410,True,True,True,100.0,99.9,58.7,74.8,100.0,0,242388,311878,0,28007,0,265907,310510,0,0,0,254081,367659,0,0,2.1820316525424137
25237,14903,4.729,697.55579,w/o MS2:SL 12:1;O/28:3,[M+H]+,False,10.38,697.55481,530,True,True,False,99.5,99.8,,,,21810,0,0,25278,16336,20422,0,0,27256,18467,21341,0,0,22552,26146,2.1828189584101274
19263,6724,3.579,382.36945,w/o MS2:Cer 12:0;2O/12:0,[M+H]+,False,7.6,382.36801,530,True,True,False,99.0,99.9,,,,37165,0,0,31377,29769,36304,0,0,32707,32067,39280,0,0,34387,33401,2.1828816443931682
21591,7889,1.532,424.2822,w/o MS2:LPE O-15:1,[M+H]+,False,6.22,424.28229,530,True,True,False,100.0,99.9,,,,0,23346,28274,0,0,0,17530,27639,0,0,0,26249,29341,0,0,2.1840973194085533
21828,8553,5.384,445.36945,w/o MS2:NAGly 8:0;O(FA 14:0),[M+H]+,False,6.78,445.36359,530,True,True,False,84.2,100.0,,,,0,46170,0,416262,414983,0,0,0,378777,458029,0,46595,0,340504,424031,2.184649085711197
1211,15342,6.02,714.54523,PE P-35:2|PE P-17:0_18:2,[M+H]+,True,10.19,714.54321,410,True,True,True,100.0,99.9,67.2,93.5,100.0,1283893,2503516,1830917,184355,0,1102022,3256606,2094213,245990,4526,1145154,2211176,1839740,260956,9416,2.1851862108877746
110,4114,0.507,288.21774,CAR 8:0,[M+H]+,True,1.37,288.21689,410,True,True,True,100.0,100.0,68.6,86.4,100.0,0,20125,0,515774,399310,0,21441,0,491189,372330,0,20769,0,463803,413325,2.185772096093904
