,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
23135,17989,9.293,801.57397,w/o MS2:RIKEN P-VS1 ID-11330 from Mouse_Plasma_ApoEKO_N_F1DHA,[M+H]+,False,14.29,801.5708,530,True,True,False,95.1,99.9,,,,0,0,0,41961,0,0,0,0,52658,0,0,0,0,39402,0,1.8303452765745247
2243,24324,11.921,1129.01111,TG 68:4;O2|TG 16:0_18:1_16:2;O(FA 18:0),[M+NH4]+,True,16.18,1129.01038,410,True,True,True,100.0,99.9,17.7,89.6,100.0,0,24421,0,23563,0,0,0,0,18233,0,0,0,0,21606,0,1.8303242316288142
11379,10862,3.796,533.35022,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,23218,0,0,0,0,14101,0,0,0,0,22543,0,1.8302713094691443
10323,9272,3.809,473.40881,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8302705330979137
26737,23709,10.769,1034.90967,w/o MS2:TG 8:0_18:0_38:7,[M+H]+,False,15.58,1034.91101,530,True,True,False,99.1,99.9,,,,0,0,0,212026,25330,0,0,38412,195566,28217,0,0,0,215187,30540,1.8302557883808366
9813,8516,1.431,444.332,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,65265,0,0,0,81295,58163,0,0,0,49452,62761,0,1.8302400779514272
27002,17698,8.675,791.61865,w/o MS2:TG 8:0_8:0_30:5,[M+Na]+,False,13.32,791.61603,530,True,True,False,96.6,99.9,,,,0,0,0,120665,0,0,0,0,145720,0,0,0,0,128345,0,1.8302131031095428
27319,9932,3.165,497.43289,w/o MS2:VAE 14:0,[M+H]+,False,11.75,497.4353,530,True,True,False,97.1,99.6,,,,0,0,0,79363,0,0,0,0,87276,0,0,0,0,85732,0,1.8301777601362466
14285,16963,1.108,769.43683,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,0,0,35330,0,0,0,0,39047,0,0,0,0,40443,0,1.8301370354099245
8027,6169,3.332,363.25266,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,55852,7114,0,0,0,58981,3725,0,0,0,49282,0,1.8301148356307095
13382,14667,0.407,688.10785,Unknown,[M+NH4]+,False,,,999,False,False,False,,,,,,0,0,0,187723,0,0,0,0,187679,0,0,0,0,180742,0,1.8300896960334319
13280,14455,2.341,681.33282,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8300514070233675
12010,11960,0.517,577.36505,Unknown,[M+2H]2+,False,,,999,False,False,False,,,,,,0,0,10864,0,0,0,0,0,0,0,0,0,0,67498,0,1.830045864646089
22909,19569,5.412,846.52179,w/o MS2:PS 39:5,[M+H]+,False,8.24,846.52557,530,True,True,False,93.1,99.9,,,,0,70990,0,161705,0,0,99843,0,192922,0,0,83040,0,166924,0,1.8300009634903074
11588,11219,4.762,547.52063,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,97868,0,0,0,0,83902,4845,0,0,0,98575,3880,1.8299949563590385
11923,11822,3.974,571.48114,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,36287,0,0,0,0,33071,0,0,0,0,58268,0,1.8299845565856665
26374,23671,1.579,1030.69312,w/o MS2:TG 15:3_22:6_22:5;4O,[M+H]+,False,11.12,1030.69775,530,True,True,False,89.8,99.5,,,,0,0,0,12860,0,0,0,0,12881,0,0,0,0,16902,0,1.8299331155426832
7575,5636,0.635,345.15317,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,108110,0,0,0,0,112505,0,0,0,0,118426,0,1.8298839087944136
18402,26830,9.546,1587.35229,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,92717,0,0,0,0,98310,0,0,0,0,109671,0,1.8298759325775165
7526,5578,0.499,343.17303,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,72216,0,0,0,0,72494,0,0,0,0,66088,0,1.8298569393423976
10319,9259,0.944,473.28775,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,21778,0,0,0,0,0,0,0,0,0,18841,0,1.829773474060515
13245,14371,1.658,678.25696,Unknown,[M+NH4]+,False,,,999,False,False,False,,,,,,38098,41544,34863,41827,25373,6658,44240,39025,39281,27525,35754,5032,31346,36762,25607,1.829767853798408
16249,23323,3.243,995.5946,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,0,0,10897,0,0,0,0,9249,0,0,0,0,11538,0,1.8297177011507497
7364,5382,0.481,337.16345,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8297131132572104
26606,23249,11.907,989.84875,w/o MS2:TG 8:0_14:0_38:4,[M+Na]+,False,15.62,989.85083,530,True,True,False,97.9,99.9,,,,0,0,16331,146408,0,0,0,15531,153719,0,0,0,21005,143692,0,1.829704836982962
14602,17916,0.413,798.84192,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,309928,0,0,0,0,293316,0,0,0,0,200071,0,1.829703250642067
11517,11107,0.448,543.29578,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,80502,0,0,0,0,62083,0,0,0,0,55096,0,1.8296954071686424
16622,24101,3.318,1088.74512,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,55363,0,0,0,0,49848,0,0,0,0,50714,0,1.8296937663910544
21825,8176,4.519,431.35321,w/o MS2:NAGly 8:0;O(FA 13:0),[M+H]+,False,6.53,431.3479,530,True,True,False,86.9,100.0,,,,0,111879,39232,229415,66140,0,133467,28486,213056,51878,0,118277,0,219372,44996,1.8296413218428738
21262,23062,9.77,976.88934,w/o MS2:HexCer 17:0;2O/38:1,[M+H]+,False,14.07,976.89032,530,True,True,False,99.5,99.9,,,,0,203000,31177,0,0,0,196368,23635,0,0,0,219061,0,0,0,1.8296357801164218
8770,7129,0.523,397.18369,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,0,52276,0,0,0,0,64190,0,0,0,0,44626,0,1.8296232340358987
13759,15611,0.406,725.13031,Unknown,[M+NH4]+,False,,,999,False,False,False,,,,,,0,0,0,217776,0,0,0,0,238726,0,0,0,0,169881,0,1.829608598948877
13471,14872,0.459,696.43854,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,9979,5939,27535,6256,7100,0,9432,0,5804,5924,5082,0,0,0,1.8295956316233863
27404,13607,4.581,647.48773,w/o MS2:VAE 24:6,[M+H]+,False,13.17,647.47992,530,True,True,False,73.7,99.6,,,,0,0,0,43688,0,0,0,0,39439,0,0,0,0,0,0,1.829559416447645
24818,16539,6.013,756.5282,w/o MS2:RIKEN P-VS1 ID-9543 from Mouse_Heart_WT_N_F1,[M+H]+,False,8.81,756.52338,530,True,True,False,89.0,100.0,,,,0,0,0,50383,0,0,0,0,56660,0,0,0,0,66133,0,1.8295409848409807
24768,15853,8.481,732.61566,w/o MS2:RIKEN P-VS1 ID-8869 from Mouse_WAT_fads2KO_N_Ctr,[M+H]+,False,13.06,732.61572,530,True,True,False,100.0,99.9,,,,0,0,0,73432,0,0,0,0,82216,0,0,0,0,0,0,1.8295362437329188
13098,14009,0.423,663.89624,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,76780,0,0,0,0,64212,0,0,0,0,28939,0,1.829526773752689
19962,18199,11.181,806.75934,w/o MS2:Cer 13:1;3O/38:1;(2OH),[M+H]+,False,13.52,806.75958,530,True,True,False,100.0,100.0,,,,0,0,0,225634,0,0,0,0,291399,0,0,0,0,289646,0,1.829462790164026
10362,9318,0.434,475.31113,Unknown,[M+2H]2+,True,,,999,False,False,False,,,,,,0,0,0,351657,0,0,0,0,316298,0,0,0,0,364294,0,1.8294569871943307
21080,14284,3.601,674.48663,w/o MS2:HexCer 16:1;3O/14:1;(2OH),[M+NH4]+,False,7.74,674.48383,530,True,True,False,96.1,99.9,,,,0,0,0,52548,0,0,0,0,46094,0,0,0,0,54765,0,1.8294050320836086
26115,22389,6.057,941.70825,w/o MS2:SM 51:9;3O,[M+H]+,False,11.39,941.71057,530,True,True,False,97.3,99.9,,,,0,0,0,183224,0,0,0,0,221943,0,0,0,0,197734,0,1.8293724525751922
15405,20454,2.272,874.51965,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,0,0,109628,0,0,0,0,103938,0,0,0,0,103755,0,1.829318162610201
26928,14143,7.964,668.5849,w/o MS2:TG 8:0_8:0_21:1,[M+NH4]+,False,12.17,668.5824,530,True,True,False,96.9,99.9,,,,0,0,0,155518,0,0,0,0,143468,0,0,0,0,155826,0,1.8292641096854039
25141,12155,3.855,585.43726,w/o MS2:SL 12:1;O/20:3,[M+H]+,False,7.56,585.42963,530,True,True,False,74.7,99.9,,,,0,0,0,432083,0,0,0,0,437744,3487,0,0,15834,450672,0,1.8292413161143695
