	m/z	retention_time	p-value	t-stat
65	350.0863	3.397	0.09391736032061365	-1.690858936119755
66	403.1582	3.131	0.2284394743804372	1.2116667762317896
67	243.077	3.121	0.04827835189570499	1.9989119296604196
68	439.158	5.22	0.5409492358932658	-0.6134426903669685
69	797.0378	5.671	0.8590196886449912	-0.1780719015495309
70	232.0281	2.215	0.0835155100977444	-1.7477562878140451
71	283.0507	2.633	0.8414696805942113	0.2005245034979359
72	614.1965	3.397	0.19709393128879596	-1.2983531846802765
73	96.9625	6.638	0.29432679779255017	-1.0541019560375364
74	128.0365	4.627	0.21276816025889772	-1.2538347598179744
75	213.9988	0.431	0.7280916619969889	0.34862201265488946
76	323.0537	2.693	0.0019454360296612678	3.1808896641795856
77	344.0871	1.516	0.5146459170280802	0.653902887486384
78	181.072	4.686	0.07256772655160493	1.814321876009178
79	389.179	3.103	0.007067055862283732	2.7492201487583436
80	187.0978	5.304	0.9782225628527923	-0.02736439601637479
81	204.9811	0.361	0.20764837292565855	-1.2681020842728774
82	447.0551	2.709	0.07271770343079517	1.8133554268035192
83	179.0543	3.075	0.722724626844877	0.3558006981692959
84	243.1342	3.316	0.9729840458038314	-0.03394915077730976
85	446.2883	3.001	0.45084241225618127	-0.7569204491820071
86	167.0217	5.066	0.0011255617277088656	3.3522210331978615
87	243.9914	0.906	2.2956078110155953e-06	-5.009719337727095
88	204.0664	2.908	0.7742919911641697	0.2875272505817575
89	261.0066	3.637	0.12385656602982653	1.5515947686313478
90	303.0168	4.039	0.5461365427208313	-0.6055834341526035
91	283.0812	3.429	0.0615094187512043	1.8906479023876486
92	377.0683	0.594	0.37809710147602815	0.8852627874171926
93	552.0319	5.668	0.19182114030831798	1.3139182472319006
94	218.9965	0.707	0.23965544006720468	1.1827560998993998
95	189.0407	3.73	0.04868237461854696	-1.9952525142019617
96	539.2466	4.104	0.19006361287247628	-1.3191772550843348
97	216.9811	3.517	0.7734523678796353	0.28862726622981305
98	879.0417	5.672	0.4770208614283211	-0.7137353001646615
99	372.1105	0.484	0.9047160403808725	-0.12000399277781088
100	267.109	5.072	0.09525903443447349	-1.683899908031091
101	223.9944	0.752	0.0011419761111390895	-3.347764842294983
102	441.2046	3.096	0.23985899195061722	1.18224047825028
103	341.1225	2.888	0.4304057196562975	-0.7916434634209344
104	182.0461	0.675	0.02484642818991618	-2.277446490182916
105	343.084	1.727	0.09027502444218037	1.710167975502119
106	381.0263	0.423	0.0699638059658418	1.8313720422913609
107	458.1537	3.376	0.04821453352541674	1.99949234649435
108	465.2465	3.139	0.5055004348052351	-0.6682232158492029
109	194.9277	6.634	0.049985406435657895	1.983624025971461
110	230.0487	2.36	0.006426855341497057	2.7825538499356464
111	274.0018	3.954	0.3500773474757962	0.9387488765320231
112	300.0383	3.117	0.17367986626032006	-1.3700487203206118
113	326.1439	4.706	0.10829190470478203	1.620130666529667
114	188.0354	3.026	0.9213410404087946	-0.09898930930904537
115	195.0514	5.911	0.07642797228552926	1.789957344424709
116	465.2464	3.237	0.9560448565767401	-0.0552531657264237
117	135.0311	4.884	0.1355735378084302	-1.504380967123777
118	173.01	6.842	0.01711050619709657	-2.4240086595505015
119	245.0924	2.981	0.48540462262037154	0.700186833186246
120	255.1342	3.172	0.16439948121004927	1.4004962424777474
121	177.0106	3.871	0.00011126184852186313	4.02095349876667
122	124.9927	3.147	0.3025301473690955	1.036262571339245
123	203.0018	0.398	0.17222956066317957	1.3747240392217772
124	293.0325	1.196	0.026811181643525826	2.246743493355259
125	511.2512	3.021	0.032913448612588304	2.1625427742014285
126	322.0597	2.342	0.000959948374991183	3.4009482302077263
127	124.9927	2.799	0.02646261490443948	-2.2520432312814807
128	632.2009	6.751	0.000635014729220131	-3.5253328720519725
129	339.1068	3.173	0.13066792311075465	1.5237410920061307
130	231.0362	0.353	0.8073598411362071	0.24446753678610142
131	293.0327	1.275	0.17591531356457743	1.362899984839481
132	232.9756	3.607	0.003706803065694172	2.970565138925315
133	224.9887	0.742	0.013080649946040888	-2.5258365370076348
134	320.061	7.485	0.9172201637753588	0.10419379084019367
135	289.0375	1.122	0.1406782160206882	1.4848096532736932
136	315.04	0.797	0.17282469445849247	-1.3728019191250276
137	151.0619	3.842	0.4440927302309522	-0.7682854483843717
138	443.1531	4.312	0.08416218521311086	1.744054497637091
139	174.0414	6.092	0.011030524698949227	-2.58901898666857
140	295.165	2.888	0.0003710726360732302	3.682818290806791
141	166.0187	3.148	0.7780419173469828	0.28261862149030537
142	307.0506	2.919	0.3407353871060256	-0.9571884659265817
143	439.1584	3.057	0.15971282964853037	-1.4163737583603835
144	399.1637	3.68	0.2965663215500023	1.0491986711475885
145	281.1133	3.126	0.4074532003956566	0.8318209411834367
146	395.0742	2.921	0.8849244511787957	-0.14509213230371742
147	470.0296	5.666	0.5465481365924953	0.6049614458748969
148	254.9808	0.691	1.5663427389193764e-05	-4.5363314020385435
149	229.0169	0.383	0.8193082874085134	0.2290247142403612
150	315.0401	0.205	0.14653123601248863	-1.4630395999390367
151	246.0434	2.967	0.03091618552095312	2.18848225616625
152	274.0377	0.628	0.5070641847853012	0.6657649353843342
153	643.1201	2.347	0.1406862262119946	1.484779381598286
154	215.1036	4.489	0.001976259487685479	3.1758754313268738
155	315.0401	0.278	0.9813713413759343	-0.023407013070918227
156	315.0401	0.052	0.200216576558202	-1.28928069381499
157	388.0273	5.664	0.5289898946640472	0.6317096334569383
158	479.2254	3.425	0.3577553970354179	0.9238295279775114
159	425.009	0.436	0.6513540940932699	-0.4532184895727067
160	331.1382	2.866	0.02064796247358299	2.3509601026232434
161	250.0713	3.207	0.28186257539125986	1.0818673421442484
162	323.0536	2.34	0.0015711925197096398	3.2485138913375438
163	165.0423	1.813	0.4143015757420673	0.8196944748603936
164	192.9813	0.609	0.7821660015675873	0.2772281391470817
165	194.046	2.234	0.002026854172325315	3.1678006789442033
166	206.9965	0.436	0.023717587895446517	2.296065524533327
167	303.0709	4.308	0.3516120048014133	0.9357501883976239
168	634.0354	5.67	0.38987089876299896	-0.8635322852957791
169	149.0464	5.195	0.1624101255324641	-1.4071929161714551
170	416.1355	0.729	0.03904990922964836	2.0905965989894324
171	385.1667	0.691	1.339384535981693e-06	-5.138128866733431
172	248.0952	0.912	0.663601781579856	-0.4362161890534409
173	413.179	3.098	0.012239635485806958	2.550596384337725
174	247.0272	0.412	0.00023423110011406694	3.814252343303886
175	226.978	0.494	0.04354530861027289	-2.0438522098078953
176	154.0631	5.847	0.6708336512893904	-0.42623654480865053
177	300.0382	1.3	0.4971615174294466	-0.6814017065748091
178	282.0465	2.888	0.02468118633050616	2.2801249040417466
179	367.1376	2.764	0.35267313807468625	0.9336816733777692
180	310.1143	2.948	0.9397323972490013	-0.0757928079832148
181	474.1463	3.063	0.8039279010047286	0.24891389827198132
182	246.9912	0.497	0.6881619520639319	0.40249512624110395
183	173.9944	0.396	0.6453798475603214	-0.4615598166991121
184	315.0402	11.933	0.1283195603264216	-1.533211976133262
185	157.0373	2.848	0.022367124207958767	2.3193938345275136
186	291.9578	0.435	0.9929760571911533	-0.008824925094385642
187	253.0921	5.094	0.34848101006329724	-0.9418770801048016
188	276.0537	3.155	0.34537418203883485	0.9479918701949781
189	253.0921	4.914	0.3103194707355735	1.0196233277004119
190	191.0204	8.527	0.8913073409815494	0.13699176918624764
191	315.04	1.57	0.05615281962354585	1.931849409788079
192	195.0513	5.435	0.21858948675606038	-1.2379148272085796
193	345.0831	1.517	0.42458987243982105	0.8017006933503036
194	385.148	3.117	0.41448138819348224	0.8193777108273542
195	223.0197	5.668	0.6758800383484256	0.4192980853837066
196	390.0922	1.954	0.7888018481774577	-0.26857155700138713
197	287.0219	0.395	0.053482222393240846	1.953645178667195
198	315.0405	1.993	0.5716835228628819	-0.5674083277021988
199	716.0385	5.669	0.23321374486033927	-1.1992383719631956
200	342.1539	2.892	0.23262037161370927	1.2007730058310615
201	265.1184	3.04	0.06237265940038817	1.8842930869097005
202	179.0566	5.373	0.10778360291552179	-1.6224984738324828
203	320.0641	2.543	0.36048406822951795	-0.9185767758694778
204	365.0164	4.587	0.0011823186836461825	3.337062812495587
205	383.1174	3.89	0.5404202888406819	-0.6142462325626521
206	229.0208	0.354	0.7262399666680927	-0.35109668467592287
207	284.043	3.014	0.09320397310636008	1.6945921466494094
208	151.0407	1.882	0.0034455664976915405	2.994914758544535
209	315.0401	11.495	0.9730402269857489	0.033878524317269655
210	191.0204	8.745	0.48451205243268114	0.7016230879247759
211	448.3047	3.071	0.14382189578135246	-1.4730311015661701
212	156.9917	5.088	0.0003581844836963178	3.6930244753006938
213	738.9961	5.667	0.07924012070324857	-1.7728416819773096
214	342.154	3.257	0.052100837494297315	1.9652833356006243
215	820.9996	5.659	0.05289499286006011	-1.958561062140214
216	274.0097	3.227	0.0602496802441455	1.9000573868043664
217	249.0065	0.616	0.003291842320387374	-3.0100526699315453
218	301.0011	2.718	0.18572763583317395	1.3323090698732474
219	405.174	5.209	0.07428568598240629	-1.8033492041818804
220	539.2466	3.859	0.6147557540651398	-0.5048463501370101
221	666.0555	0.336	0.161398976659692	1.4106207933291772
222	903.0021	5.668	0.2727563763519125	-1.1026908658304915
223	355.0336	3.557	0.1468617379064875	1.4618306208120238
224	700.1941	6.677	0.2347156130514665	1.195366622226963
225	566.0397	5.644	0.1922720166057866	-1.312574902228253
226	615.2002	3.399	0.9939061043079213	-0.007656383340368531
227	144.0673	4.707	0.10992332725367741	1.6125908485811504
228	144.0463	3.067	0.046263075602098976	2.017565004158434
229	321.1288	4.691	0.04011424256401619	2.0791266473247796
230	390.1002	3.362	0.10622968424978202	1.6297931361094338
231	387.1636	3.121	0.3605311199890483	-0.9184864228568727
232	275.0221	1.529	0.012267754825868652	2.5497441746653133
233	267.134	3.162	0.180742756818738	1.3476935574587134
234	369.0262	0.537	0.5957455838019274	-0.5321989442082505
235	985.0056	5.666	0.39429646118179573	-0.8554692652619673
236	352.0841	0.399	0.4793595954674692	-0.7099426681663251
237	203.0825	3.936	0.08463477236058858	-1.74136399355825
238	321.0389	1.662	0.01040879655436055	2.610278906442733
239	308.0973	5.792	0.2333724557172646	-1.1988283764552177
240	180.0338	1.861	0.13775519709781944	1.4959471589446844
241	174.9883	0.395	0.4985794331177398	-0.6791525418491446
242	301.0012	1.069	0.034036443456243376	2.148553099915228
243	322.0609	2.545	0.7729150594787069	-0.2893313949495938
244	168.0307	3.126	0.0018008790860293698	3.2054403751412197
245	194.9968	1.064	0.04162846774705827	-2.063251648201872
246	129.0564	1.01	0.1924694696879656	-1.3119873486074798
247	302.0507	7.486	0.8227599343445299	0.22457402419712041
248	345.1537	2.524	0.011108818224318605	2.586418834881788
249	402.0507	3.163	0.12916903859246162	1.5297704040486158
250	429.1742	3.037	0.32905762723527077	0.9807071054103649
251	567.3147	5.342	0.50595981349801	0.6675006327120434
252	230.9964	3.512	0.1920555728831424	1.313219482968873
253	730.0457	5.645	0.057445341774740484	-1.9216138446559463
254	249.0623	2.04	3.2434501481715544e-05	-4.3493364673918915
255	242.0484	1.135	0.7682145653862047	-0.29549748877768744
256	129.0207	6.844	0.013957468891381754	-2.501499669251619
257	181.0512	3.159	0.15694719908899518	1.4259115917793221
258	403.0651	3.982	0.14199482572272454	1.47985194462769
259	243.0324	0.394	0.3196643364513562	1.0000261841600278
260	402.0344	5.643	0.22489991075607615	-1.221002662870639
261	298.0413	3.516	0.00983605488098632	2.6309038641909224
262	447.0541	2.48	0.43390386836904604	0.7856327285439165
263	282.0566	2.635	0.5941167812959629	0.5345609927582043
264	231.9915	3.409	0.07951032975722584	-1.771223649861324
265	433.2049	4.985	0.2996616222516476	-1.0424629165399786
266	134.0619	3.074	0.8969970707612749	0.129778736808036
267	495.2565	2.79	0.8479379616050771	-0.19223803715531337
268	343.138	2.741	0.20161629555435737	1.285247987579982
269	453.174	3.054	0.32900198365395394	0.9808204686658034
270	484.0367	5.644	0.7270970519507743	-0.349950976519435
271	1043.0451	5.674	0.7098854899787437	-0.3730498235936657
272	265.1081	3.399	0.32385870705295794	0.9913539388418957
273	407.0628	3.749	0.30115820279468586	1.0392230623179461
274	276.0253	3.337	0.10039354085399312	1.6579819547011667
275	156.9916	4.795	0.04195856861673889	2.0598569343536908
276	656.9931	5.667	0.02976550875976821	-2.2040969211033503
277	351.0552	6.348	0.266874007444637	-1.11639995385025
278	300.0382	1.435	0.42563446838408725	0.7998883179625955
279	407.0014	7.932	0.7420033954144075	-0.33009737046308163
280	243.1231	5.261	0.06496054922855449	-1.8656744848147573
281	341.1072	5.745	0.42252299830033846	-0.8052945343381562
282	361.1483	3.325	0.9514363442544074	0.061053156035140735
283	243.0768	2.882	0.1328105916673807	1.5152159642053658
284	279.0379	2.529	0.17456819388150396	1.3671996395121944
285	385.1662	0.664	0.009849290459474571	2.6304151247819285
286	302.1133	3.504	0.6340793385597191	-0.4774272813941453
287	168.0784	5.834	0.2243733754391591	1.2224005176898924
288	268.9963	0.7	0.0009900337525953421	-3.3915372608631547
289	284.0877	2.542	0.5233095592556198	-0.6404603515416082
290	173.0825	5.528	0.3037776182289794	-1.0335785357170595
291	262.1036	5.505	0.5078292154208872	0.6645637481051007
292	228.9996	0.537	0.24079615060413587	-1.1798705704258712
293	401.0096	0.428	0.13559443515878083	-1.5042996800562296
294	656.9941	5.711	0.4994906391829813	-0.6777089653143128
295	182.0128	3.313	0.26697059693588904	1.1161731566278996
296	300.0382	2.995	6.885829298993857e-05	4.150688046116194
297	331.1202	0.584	0.23618642874072002	1.1915921418180115
298	242.9962	3.151	0.0036152939707650715	2.9789090575104753
299	391.0305	7.565	0.07011160436141586	1.8303902597215316
300	239.0768	5.774	0.045521394379955026	2.0246048750490107
301	290.087	5.421	0.00350906037930171	-2.9888436302052193
302	447.0905	3.238	0.06859738920368107	1.840531553397237
303	1067.0089	5.674	0.45728458714098874	-0.7461640543091597
304	359.0796	1.519	0.008844032042224153	-2.669346089264452
305	306.0356	3.622	0.0006882810179092423	3.501319429199835
306	481.2413	3.612	0.5242324406133871	-0.6390352840587099
307	249.1126	1.721	0.0065976685254839715	2.7733736591716225
308	369.1531	2.713	0.7379678312979161	0.33545902519266624
309	189.0032	0.402	0.9037515257579529	0.12122473221505584
310	211.0609	3.143	0.39123193808359324	0.8610466068907283
311	145.0627	5.795	0.8995315622685691	0.12656790571271456
312	406.99	7.253	0.03382494444606796	2.1511569082607167
313	170.9972	1.773	0.10506798582800188	-1.6353028574129533
314	332.178	3.044	0.5952482087305829	-0.5329199073844206
315	552.113	2.357	0.8531705040764141	0.18554442875127516
316	397.0209	0.622	0.17153548602311156	1.3769720911434533
317	325.1828	0.279	0.7161677501945436	-0.3645960667463118
318	358.1026	1.492	0.11864243008195306	1.5737483814442121
319	402.1567	0.6	0.2416934100989764	1.1776077299368328
320	242.1219	3.32	0.9152897052287975	0.10663284482606504
321	437.0639	0.356	0.4164980274187401	-0.8158307581013712
322	529.2619	3.444	0.21676450952419468	1.2428720148366528
323	325.1828	11.92	0.81718883480502	-0.23175988528904792
324	325.1828	11.32	0.2501576807007327	1.1565503440548843
325	170.9972	1.901	0.17076238694421697	1.3794842460410215
326	600.2822	1.837	0.6496584463555242	-0.45558272344987627
327	325.1828	0.055	0.01240486275550156	-2.545613848423654
328	325.1828	11.118	0.35604662797279285	-0.9271319822867741
329	244.0648	3.78	0.030788986772820832	-2.1901831958963744
330	325.1829	11.521	0.4169428051415607	-0.8150498493259742
331	557.0571	3.789	0.3126624814671132	1.0146731950360939
332	232.0279	2.395	0.04598557724323269	-2.020187584519724
333	403.1948	4.519	0.00031955631247443964	3.725846643566119
334	330.0716	1.539	0.8351127561299472	0.20868187307912567
335	283.2632	1.647	0.6187347452325942	-0.4991697296689739
336	325.1828	10.864	0.9628807951391	0.04665327067220014
337	329.0684	1.739	0.3666025416593055	0.9068898341589287
338	109.0309	0.36	0.12558829373868427	1.5444006736386067
339	346.1571	2.744	0.13754670300507812	1.4967486130663628
340	126.9057	0.409	0.00018597257747397965	-3.879064305060105
341	232.0279	2.683	0.0023620641839168354	3.118608324659287
342	273.0427	1.527	0.2574460461164925	1.1388194804938438
343	220.0028	0.355	0.4835868787983356	0.7031133423963525
344	279.0975	4.087	0.5155025903730031	-0.6525684037798882
345	246.0072	0.599	0.30483430885781326	1.0313107867371905
346	319.102	6.237	0.6745885088963647	0.4210719058237662
347	221.0662	1.738	0.5050404244510693	0.6689471442397215
348	798.0417	5.67	0.6458143980631041	-0.4609520056658942
349	94.983	1.883	0.06521122476458234	1.8639041900337816
350	248.0953	0.705	5.4189675536539826e-05	-4.214521784826787
351	260.0226	0.452	0.03801478217129873	2.102013231733699
352	144.0674	4.403	0.7210699713742551	-0.3580176022414827
353	440.1615	5.22	0.48067632207686184	-0.7078118947005069
354	269.0656	3.666	0.12144812414158322	1.5617337711006902
355	344.1414	2.824	0.3444948084056604	0.949729086291426
356	380.7114	0.409	0.0032748112696669904	-3.0117697935695142
357	413.1034	2.348	0.005885830949807424	2.8131779592361945
358	162.0232	3.188	0.4491867242058545	0.7596991387021903
359	363.0736	3.156	0.702618109991406	-0.38286291040898124
360	224.0615	0.784	0.46022614293895925	-0.7412813463481229
361	196.0284	3.15	0.7050981691788643	0.3795099732086446
362	364.1232	2.932	0.25383534859369056	1.1475584968443033
363	400.1417	0.576	0.2547458821756443	1.145346494734191
364	327.0951	4.713	0.198934524909524	1.2929927586495018
365	246.9911	3.865	0.01040469620470245	2.610422881851101
366	324.071	4.68	0.06007867100940253	-1.9013474473248198
367	204.981	0.692	0.16812776903766732	1.388110831122801
368	313.1124	5.092	0.2535862541839121	-1.14816460960664
369	124.0086	4.577	0.21285269269682677	-1.253601317637933
370	151.0079	4.452	0.17963210163408014	1.351164711998714
371	237.1237	2.666	0.3212212352427332	0.9967984037715851
372	68.9993	0.493	0.0998905772941725	-1.660472718685278
373	357.0992	1.722	0.043652077002490075	2.042793345191149
374	255.2321	1.644	0.6374082644771555	-0.4727405960674774
375	200.1291	2.27	0.00022333074507531044	3.8276975521742203
376	447.0904	3.911	0.1051659543489382	1.6348363222810274
377	311.1673	11.536	0.5597919809968019	0.5850711114573748
378	311.1673	11.86	0.952875392116867	-0.0592418454163379
379	242.0119	0.632	0.5639153316441858	-0.5789260566277586
380	417.2101	4.63	0.7648559240897914	0.29991028421817006
381	321.0812	5.338	0.6533721299712292	0.45040807349975653
382	149.0475	1.653	0.10899545789698967	1.61686800748775
383	311.1673	11.261	0.05287886525736241	1.9586967229317196
384	217.0205	0.355	0.5342233840532186	-0.6236901509853333
385	323.0176	1.8	0.17042736826945304	-1.3805755610710184
386	306.0566	2.919	0.38251253736468716	-0.8770647420318652
387	195.0514	6.194	0.11927891895281016	1.5710031453384266
388	382.0984	6.29	0.0348162662127751	-2.1390722223439087
389	311.1673	11.733	0.31949240345103663	1.000383276685157
390	311.1673	11.931	0.10233554826735136	-1.6484584812082919
391	311.1674	11.355	0.1314010068224836	-1.5208120482839047
392	541.262	4.358	0.03425185989096398	-2.145915450693764
393	359.1328	3.229	0.2412275479157501	1.1787818589211232
394	341.1225	2.784	0.3100694341905598	1.0201530614064056
395	540.2498	4.105	0.2682546427601334	-1.1131635740616945
396	447.2918	2.956	0.41028789614403305	-0.8267867366805105
397	311.1673	0.055	0.9700789468427844	-0.03760144862065384
398	253.0822	3.531	0.6660116660283346	0.432885842812107
399	415.1946	3.019	0.7355664542666114	0.33865410974325055
400	337.0518	3.085	0.06266624330582321	1.8821486683525264
401	311.1674	11.343	0.0042720247192562155	2.9228823857986352
402	193.0356	6.039	0.5137005479745498	-0.6553768975337637
403	94.9828	2.022	0.4483273586909605	0.7611437089091013
404	359.1328	3.47	0.6459861385609742	-0.46071183747498945
405	1149.0113	5.672	0.17331534246513236	1.3712210331437251
406	318.1265	3.024	0.7506832142686776	0.31859748751316425
407	427.1947	3.003	0.8686155087649927	-0.16583442950340227
408	233.0118	0.635	0.43365193366225574	0.7860646649900026
409	361.1483	3.109	0.9805350327253912	-0.02445804660189589
410	331.0836	4.379	0.7256577801903537	-0.3518751871407618
411	311.1673	11.113	0.32146313410199234	-0.9962978280077786
412	179.0566	6.188	0.68335041522377	0.4090639117619968
413	161.987	0.423	0.04818982193286683	-1.999717269978484
414	298.1838	2.8	0.0019286506254695024	3.183651456066843
415	330.0274	3.888	0.37594626538751774	0.8892778638419716
416	245.0772	2.634	0.4265505729458666	-0.7983010426891838
417	352.9429	5.087	0.00021979724034703398	3.832190411478444
418	383.0417	0.629	0.7745750235107716	0.28715652058068675
419	404.163	3.134	0.38508279832815084	0.8723196917199187
420	283.1649	2.972	0.035216296114027	2.134279981063524
421	574.0696	3.505	0.023365010999698826	2.302040830412293
422	401.1276	5.744	0.14137150054715908	-1.4821945941002994
423	282.9906	1.564	0.8980913914052873	0.12839222839618755
424	235.0388	3.758	0.15480459598754018	-1.4333900589364674
425	188.0567	5.988	3.273921333295427e-05	-4.346903171554472
426	395.1466	3.099	0.9458730344942602	0.06805757789585948
427	230.9962	0.402	0.01598103503042218	2.450179014811245
428	232.9756	2.113	0.011211284201224242	2.5830407505007096
429	406.9908	7.203	0.21984840739339087	1.2345127808807497
430	323.0176	1.913	0.40325223662325793	-0.8393206762298007
431	346.0906	2.947	0.7078653316706766	0.3757739537127897
432	289.0012	1.83	0.5686795088511136	0.5718532501095882
433	655.0454	0.442	0.14337241930336264	-1.474702807879151
434	242.043	4.726	0.05872366795107107	1.9116800802747564
435	188.9864	0.516	0.7832506427245816	0.2758117885309326
436	369.1533	2.405	0.37428784448811636	-0.8923835584057865
437	188.0929	4.263	0.21055350243171703	1.2599750643196215
438	511.216	3.044	0.39802170619363764	0.8487251467862348
439	326.1597	3.114	0.9735992747414899	0.03317574371444872
440	243.0174	3.471	0.03682950450889538	-2.115420196769077
441	239.0768	6.202	0.7916046660040351	0.2649213597958823
442	439.1583	3.256	0.01147865347903418	2.5743554260310524
443	295.1285	3.004	0.07789822519728018	1.7809451866160924
444	194.0492	1.439	0.010917915202566943	2.5927881107530935
445	271.1551	3.095	0.24363890102383848	1.1727218280438139
446	325.1827	1.685	0.4575665025158072	-0.7456953281007208
447	730.1687	6.743	0.25091919114285177	-1.1546808178811603
448	437.1791	3.017	0.11282356557898394	1.5994057147902987
449	421.0425	3.471	0.16019329123919082	1.414729744459522
450	345.0831	1.74	0.2042009450018213	1.2778555043323103
451	124.9926	2.703	0.9315237285346463	0.08614033283032164
452	160.0622	4.273	0.7868817175033049	-0.271074286052495
453	175.0251	7.0	0.0059698315867811125	2.8082586453724754
454	198.1135	2.661	0.2690965857952547	1.1111956523292421
455	401.0314	1.902	0.08267568394154517	1.7525990661381041
456	331.1119	5.853	0.34348856993239185	-0.9517204521498028
457	309.0394	1.616	0.8953341516210841	-0.1318861448994109
458	482.2657	3.005	0.2334238168423531	-1.198695738957071
459	294.9925	7.202	0.7282233793245969	-0.3484460630833318
460	510.2501	2.929	0.8947169166195666	0.13266851336047297
461	351.0895	3.395	0.2558501095703727	-1.142671417031937
462	279.052	4.897	0.8466605941278845	-0.19387338939656268
463	305.1258	3.034	0.9812096811360692	0.023610178014473227
464	391.0306	7.23	0.08581324399756113	1.7347081113187652
465	489.2676	4.519	0.7369288579616675	-0.3368409760322228
466	261.0064	0.496	0.08483720097968632	1.7402153112089893
467	375.1273	3.463	0.7660457794650821	0.29834630737705864
468	264.0867	2.992	0.020912634741778673	2.345952498491484
469	325.1126	6.442	0.728334616484168	0.34829747963743446
470	198.1135	2.367	0.21574001130460466	-1.2456682257816272
471	497.2729	3.144	0.07773143433457849	1.7819604514287364
472	399.1638	3.973	0.023989496603270696	2.29151052189233
473	208.9755	0.603	0.3850827983281506	0.8723196917199192
474	229.9938	0.537	0.08509505998154997	-1.7387553422682365
475	306.0252	5.669	0.24705598715679467	1.1642070457774505
476	390.1823	3.098	0.07173877322855299	1.8196937751884414
477	224.0615	0.889	0.08078598483370529	-1.7636456231978228
