,SpectrumId,Score,Comment,PlsdaId
0,365808.0,0.7685333018787746,Reduction vs. HER2,11
1,365809.0,1.560116934942181,Reduction vs. HER2,11
2,365810.0,0.7258783582702909,Reduction vs. HER2,11
3,365811.0,1.3306827015669347,Reduction vs. HER2,11
4,365812.0,0.4969561486325872,Reduction vs. HER2,11
5,365813.0,0.5931034317039406,Reduction vs. HER2,11
6,365814.0,1.5628847013519929,Reduction vs. HER2,11
7,365815.0,0.8776783662216979,Reduction vs. HER2,11
8,365816.0,0.6818641304669049,Reduction vs. HER2,11
9,365817.0,0.8308783688757435,Reduction vs. HER2,11
10,365818.0,0.8277639457888729,Reduction vs. HER2,11
11,365819.0,0.4636289529668422,Reduction vs. HER2,11
12,365820.0,0.7108889025527887,Reduction vs. HER2,11
13,365821.0,0.6013598066743572,Reduction vs. HER2,11
14,365822.0,0.5138341111329408,Reduction vs. HER2,11
15,365823.0,0.680228796567086,Reduction vs. HER2,11
16,365824.0,1.429406311735837,Reduction vs. HER2,11
17,365825.0,0.9082649112904512,Reduction vs. HER2,11
18,365826.0,0.4157271056678998,Reduction vs. HER2,11
19,365827.0,0.2402095601826185,Reduction vs. HER2,11
20,365828.0,0.8645329615015617,Reduction vs. HER2,11
21,365829.0,0.9195230344217594,Reduction vs. HER2,11
22,365830.0,0.4291067317834816,Reduction vs. HER2,11
23,365831.0,0.5625566376303476,Reduction vs. HER2,11
24,365832.0,1.4175690479382912,Reduction vs. HER2,11
25,365833.0,0.3977598761432339,Reduction vs. HER2,11
26,365834.0,1.1719407910421942,Reduction vs. HER2,11
27,365835.0,0.5526438826201608,Reduction vs. HER2,11
28,365836.0,0.8831076803837313,Reduction vs. HER2,11
29,365837.0,0.4444325189296441,Reduction vs. HER2,11
30,365838.0,1.0247549350772995,Reduction vs. HER2,11
31,365839.0,0.4659850879027716,Reduction vs. HER2,11
32,365840.0,0.723519458374516,Reduction vs. HER2,11
33,365841.0,0.5097026256885661,Reduction vs. HER2,11
34,365842.0,0.1846041819795428,Reduction vs. HER2,11
35,365843.0,1.3664975002313355,Reduction vs. HER2,11
36,365844.0,1.6034384835354976,Reduction vs. HER2,11
37,365845.0,1.4751423815678015,Reduction vs. HER2,11
38,365846.0,0.2077460730465619,Reduction vs. HER2,11
39,365847.0,0.7259084076070554,Reduction vs. HER2,11
40,365848.0,0.7397211127120658,Reduction vs. HER2,11
41,365849.0,0.3259672825986709,Reduction vs. HER2,11
42,365850.0,0.1622949036382217,Reduction vs. HER2,11
43,365851.0,0.7805349769367514,Reduction vs. HER2,11
44,365852.0,1.430915877937622,Reduction vs. HER2,11
45,365853.0,0.2537001862486679,Reduction vs. HER2,11
46,365854.0,1.5152417853808438,Reduction vs. HER2,11
47,365855.0,0.7749626453529037,Reduction vs. HER2,11
48,365856.0,1.3068463635748482,Reduction vs. HER2,11
49,365857.0,1.1943486810763122,Reduction vs. HER2,11
50,365858.0,0.4273289397489149,Reduction vs. HER2,11
51,365859.0,0.8529195914477569,Reduction vs. HER2,11
52,365860.0,1.314196656803062,Reduction vs. HER2,11
53,365861.0,1.0890712269541791,Reduction vs. HER2,11
54,365862.0,1.2525689148695474,Reduction vs. HER2,11
55,365863.0,1.9617637348885708,Reduction vs. HER2,11
56,365864.0,0.6284539672502137,Reduction vs. HER2,11
57,365865.0,1.3651952474567068,Reduction vs. HER2,11
58,365866.0,0.7314863626735283,Reduction vs. HER2,11
59,365867.0,0.587272117374463,Reduction vs. HER2,11
60,365868.0,0.5103445221187293,Reduction vs. HER2,11
61,365869.0,0.7485303216835341,Reduction vs. HER2,11
62,365870.0,0.4976612669447683,Reduction vs. HER2,11
63,365871.0,1.165599623526931,Reduction vs. HER2,11
64,365872.0,0.3671483242668197,Reduction vs. HER2,11
65,365873.0,1.2597295536660875,Reduction vs. HER2,11
66,365874.0,0.7475890331417007,Reduction vs. HER2,11
67,365875.0,1.1527477384975635,Reduction vs. HER2,11
68,365876.0,0.3283848584071124,Reduction vs. HER2,11
69,365877.0,0.7855747251449302,Reduction vs. HER2,11
70,365878.0,1.0587817272623463,Reduction vs. HER2,11
71,365879.0,1.2906345309233282,Reduction vs. HER2,11
72,365880.0,0.8089615613162481,Reduction vs. HER2,11
73,365881.0,1.438531607402203,Reduction vs. HER2,11
74,365882.0,1.6075300197546811,Reduction vs. HER2,11
75,365883.0,1.1999513112229383,Reduction vs. HER2,11
76,365884.0,0.5027198294097829,Reduction vs. HER2,11
77,365885.0,0.2157531505026123,Reduction vs. HER2,11
78,365886.0,0.8105928725552445,Reduction vs. HER2,11
79,365887.0,1.0867766228899194,Reduction vs. HER2,11
80,365888.0,1.0544692905874475,Reduction vs. HER2,11
81,365889.0,0.6273970575013886,Reduction vs. HER2,11
82,365890.0,0.9059231125798622,Reduction vs. HER2,11
83,365891.0,0.9587841441822532,Reduction vs. HER2,11
84,365892.0,1.7004624565402098,Reduction vs. HER2,11
85,365893.0,0.3756189420304104,Reduction vs. HER2,11
86,365894.0,1.7692743958534771,Reduction vs. HER2,11
87,365895.0,0.6365243039432384,Reduction vs. HER2,11
88,365896.0,1.2978557164855242,Reduction vs. HER2,11
89,365897.0,1.158901452591619,Reduction vs. HER2,11
90,365898.0,1.1431138081648538,Reduction vs. HER2,11
91,365899.0,0.5216013810557755,Reduction vs. HER2,11
92,365900.0,1.891412817994524,Reduction vs. HER2,11
