,Query Spectrum ID,Match Spectrum ID,Score Original,Score Prescreen
26930,620,2157688.0,0.7461568334809691,0.7461568462472105
26931,620,2157702.0,0.7235268372332753,0.7235308337642185
26932,620,2156905.0,0.7137841558994854,0.7137834375703527
26933,620,2157473.0,0.7046856402774705,0.7046874607304789
26934,620,2157590.0,0.7023772689939134,0.7023773344113253
26935,620,2156956.0,0.6948122492783276,0.694820893516008
26936,620,2157678.0,0.6900338967546567,0.6900362426159852
26937,620,2157313.0,0.6875218971615413,
26938,620,2157609.0,0.6784129840447736,
26939,620,2157457.0,0.6770460351131201,
26940,620,2157079.0,0.676699594981806,
26941,620,2157013.0,0.6760967861935797,
26942,620,2157592.0,0.6737816642880001,
26943,620,2157414.0,0.6698358476541046,
26944,620,2142133.0,0.6677993319858385,
26945,620,2157334.0,0.6668666804247856,
26946,620,2157020.0,0.6646145037222708,
26947,620,2157387.0,0.6625336140790938,
26948,620,2157667.0,0.6507646086136946,
26949,620,2142126.0,0.6464385569160997,
26950,620,2157035.0,0.6449249750529419,
26951,620,2157089.0,0.6402320168162241,
26952,620,2157668.0,0.6392953151302184,
26953,620,2143266.0,0.6289562015515704,
26954,620,2157429.0,0.62549483060131,
26955,620,2157112.0,0.6207261740242628,
26956,620,2138989.0,0.6200403728345417,
26957,620,2142163.0,0.6195075417796679,
26958,620,2157448.0,0.6180656232039626,
26959,620,2157442.0,0.6152450145492606,
26960,620,2138973.0,0.6120954193147545,
26961,620,2157261.0,0.6112130336620235,
26962,620,2143262.0,0.6104024662193064,
26963,620,2140666.0,0.6096809466438213,
26964,620,2138897.0,0.6089111112534239,
26965,620,2157100.0,0.6080680743687178,
26966,620,2139640.0,0.6080128769262808,
26967,620,2157490.0,0.6079572800120698,
26968,620,2157296.0,0.6079122361993332,
26969,620,2142161.0,0.6078289785150689,
26970,620,2156913.0,0.6075410981624737,
26971,620,2157494.0,0.605625728585836,
26972,620,2157488.0,0.6053704974339026,
26973,620,2157163.0,0.6048903427244589,
26974,620,2156961.0,0.6035581192129396,
26975,620,2157330.0,0.6032729230701217,
26976,620,2157413.0,0.6024308088424655,
26977,620,2139016.0,0.6014334295934043,
26978,620,2157603.0,0.6002317574236583,
26979,620,2158040.0,0.5959737954020359,
26980,620,2138997.0,0.5946529134405418,
26981,620,2142127.0,0.5938520139288196,
26982,620,2157348.0,0.5915653950308059,
26983,620,2144130.0,0.5900237403608827,
26984,620,2144238.0,0.589952651782827,
26985,620,2144150.0,0.5883135123769512,
26986,620,2157007.0,0.5851910377817761,
26987,620,2157653.0,0.5833428734558389,
26988,620,2157071.0,0.5826893368023925,
26989,620,2157526.0,0.5820200759085943,
26990,620,2157052.0,0.5780024099111116,
26991,620,2139012.0,0.5755219100062587,
26992,620,2157105.0,0.5739794030030506,
26993,620,2144171.0,0.5726210891276979,
26994,620,2156931.0,0.5718688667413244,
26995,620,2157583.0,0.571149362533455,
26996,620,2144170.0,0.5708038716744364,
26997,620,2157438.0,0.5693104046042181,
26998,620,2139618.0,0.5680882972232242,
26999,620,2156997.0,0.566537087442786,
27000,620,2157118.0,0.5656133237976803,
27001,620,2144169.0,0.5653533065531876,
27002,620,2142121.0,0.5652461408740792,
27003,620,2141024.0,0.5632865564295199,
27004,620,2157267.0,0.5627103885023709,
27005,620,2156998.0,0.5626851497678087,
27006,620,2157426.0,0.5625837807393653,
27007,620,2159774.0,0.5625129345058265,
27008,620,2157577.0,0.5623704629732896,
27009,620,2139045.0,0.561623019037383,
27010,620,2158110.0,0.5604009126682008,
27011,620,2157472.0,0.5601477561233124,
27012,620,2144209.0,0.5594770472783773,
27013,620,2138986.0,0.5592346307235038,
27014,620,2144207.0,0.5588284391075975,
27015,620,2158049.0,0.5583601624728236,
27016,620,2144180.0,0.5583272645330721,
27017,620,2144178.0,0.5575891628102834,
27018,620,2157947.0,0.5567580343834131,
27019,620,2157085.0,0.5565914301651258,
27020,620,2144237.0,0.5560908667492488,
27021,620,2141022.0,0.5555081308187432,
27022,620,2144234.0,0.5555041933863821,
27023,620,2157016.0,0.555072855581242,
27024,620,2140280.0,0.5549676633810272,
27025,620,2144202.0,0.5547606020388238,
27026,620,2140683.0,0.5540054026817396,
27027,621,2157412.0,0.9831579983527382,0.9831614080846128
27028,621,2157155.0,0.6109141167251647,0.6109180532726125
27029,621,2157642.0,0.5415665369047331,0.5415655730348239
27030,621,2157659.0,0.5119391871362632,0.5119420268706187
27031,622,2157413.0,0.909118469822042,0.9091159715471996
27032,622,2157644.0,0.7284968863112496,0.7284970033390642
27033,622,2157313.0,0.7093139361954541,0.7092939617881999
27034,622,2157007.0,0.6920023306816884,0.6920095696669807
27035,622,2157429.0,0.6765470927195636,0.6765542053342366
27036,622,2144180.0,0.6575324194602241,0.6575340182047612
27037,622,2157805.0,0.6546424128731121,
27038,622,2156943.0,0.6416980130582551,0.6416964883356066
27039,622,2156905.0,0.6301888325630479,0.6301940872931805
27040,622,2157052.0,0.6274807245678661,0.6274784206980342
27041,622,2157518.0,0.6255077294833986,0.6255108474414682
27042,622,2157448.0,0.6212599013273041,
27043,622,2157118.0,0.618864042329037,
27044,622,2141021.0,0.6121679456089358,
27045,622,2144209.0,0.6093604448973262,
27046,622,2142163.0,0.6075216516202122,
27047,622,2157387.0,0.6073556707533301,
27048,622,2157702.0,0.607348590996885,
27049,622,2143266.0,0.6024340448643722,
27050,622,2158338.0,0.5998516487443569,
27051,622,2142161.0,0.5991447116987836,
27052,622,2157089.0,0.597987627812928,
27053,622,2140982.0,0.596951316055496,
27054,622,2157201.0,0.5939500579441099,
27055,622,2157688.0,0.5926913027026443,
27056,622,2156956.0,0.5893809766316668,
27057,622,2157583.0,0.5886020355911477,
27058,622,2144161.0,0.5860242368157063,
27059,622,2144234.0,0.5854806066028405,
27060,622,2156931.0,0.582025232180965,
27061,622,2157671.0,0.5819267162537276,
27062,622,2157590.0,0.573079381678776,
27063,622,2157526.0,0.572645446539052,
27064,622,2157112.0,0.5719761658960351,
27065,622,2144235.0,0.5713196304486435,
27066,622,2157411.0,0.5709521546024503,
27067,622,2142121.0,0.5697235044895613,
27068,622,2142133.0,0.568334448584696,
27069,622,2157653.0,0.5657400796293923,
27070,622,2157532.0,0.5653765652263577,
27071,622,2157307.0,0.5647864468062521,
27072,622,2158060.0,0.5645954781040255,
27073,622,2157079.0,0.5640430233613085,
27074,622,2157126.0,0.5635067151937695,
27075,622,2157426.0,0.562998983731927,
27076,622,2157609.0,0.5621302125630614,
27077,622,2157013.0,0.5618472458182886,
27078,622,2144132.0,0.5613226069248171,
27079,622,2157974.0,0.5597310417348724,
27080,622,2157716.0,0.5585685861197027,
27081,622,2157020.0,0.5580390147237757,
27082,622,2144170.0,0.5574713682761626,
27083,622,2141022.0,0.5547051977064624,
27084,622,2138997.0,0.5532269579938618,
27085,622,2140984.0,0.552597374195093,
27086,622,2159774.0,0.5511765338380137,
27087,622,2144121.0,0.549012607027825,
27088,622,2157952.0,0.5482549155848511,
27089,622,2157132.0,0.5470723902562928,
27090,622,2156997.0,0.5463637837424445,
27091,622,2140689.0,0.5450133077533961,
27092,622,2157261.0,0.5447655373166176,
27093,622,2157449.0,0.544398676161403,
27094,622,2139640.0,0.5437524389082635,
27095,622,2157569.0,0.5426993549956084,
27096,622,2144171.0,0.5425287724279537,
27097,622,2144130.0,0.5417241550276642,
27098,622,2144149.0,0.541486931461911,
27099,622,2157012.0,0.5391881535204764,
27100,622,2156913.0,0.5387736590284605,
27101,622,2157995.0,0.5384174738392986,
27102,622,2157764.0,0.5382389798008822,
27103,622,2157678.0,0.5378778149726338,
27104,622,2157162.0,0.5365311360213071,
27105,622,2157330.0,0.5362436797027608,
27106,622,2142126.0,0.5353139216177638,
27107,622,2138989.0,0.5350629981927066,
27108,622,2157347.0,0.5344439810589571,
27109,622,2157473.0,0.5339565658960784,
27110,622,2158223.0,0.5324066512382633,
27111,622,2140666.0,0.5305962926185496,
27112,622,2158214.0,0.5300729030374132,
27113,622,2157648.0,0.5293455692221947,
27114,622,2143233.0,0.5260826633245638,
27115,622,2138875.0,0.5253171987254116,
27116,622,2144182.0,0.5220827952450497,
27117,622,2157675.0,0.5209231106782338,
27118,622,2157490.0,0.5207329742518922,
27119,622,2158149.0,0.5199389182523837,
27120,622,2158141.0,0.5197550057177048,
27121,622,2159897.0,0.5193237806240558,
27122,622,2144202.0,0.5177875285272218,
27123,622,2157296.0,0.5172957800757169,
27124,622,2157460.0,0.5166122677251016,
27125,622,2144215.0,0.5139251756469694,
27126,622,2157267.0,0.5132744976954738,
27127,622,2157668.0,0.5119858592738228,
27128,622,2159844.0,0.5088323264720187,
27129,622,2159767.0,0.5085567952600315,
27130,622,2157603.0,0.5083937187766718,
27131,623,2157414.0,0.9885189762164854,0.9885199163394508
27132,623,2156943.0,0.7621208627357275,0.7621246607441494
27133,623,2157494.0,0.7591040067472536,0.7591039431748191
27134,623,2157201.0,0.7511269776791222,0.7511271344964554
27135,623,2157079.0,0.750093114677088,0.750091967805707
27136,623,2157592.0,0.7350610647062678,0.7350599521571533
27137,623,2157688.0,0.7002475011780521,0.7002472330719207
27138,623,2157411.0,0.6867451733744667,0.6867483945471333
27139,623,2157020.0,0.6845708820183388,0.6845723503852554
27140,623,2157035.0,0.6830491515927611,0.6830471240785984
27141,623,2157609.0,0.669967504760194,
27142,623,2157013.0,0.6626865969005609,
27143,623,2156956.0,0.6593673030770905,
27144,623,2157089.0,0.6486695024006663,
27145,623,2157702.0,0.6467890130287062,
27146,623,2157334.0,0.6421368632473422,
27147,623,2157296.0,0.6407973094022046,
27148,623,2144131.0,0.6402992933425419,
27149,623,2156905.0,0.638969239071345,
27150,623,2157442.0,0.6350841350478016,
27151,623,2157668.0,0.6301802224709235,
27152,623,2157473.0,0.622184126073186,
27153,623,2157112.0,0.6156047892130448,
27154,623,2139016.0,0.6150039842317345,
27155,623,2157603.0,0.6146471800030193,
27156,623,2157016.0,0.6057472650378286,
27157,623,2157457.0,0.605043400517579,
27158,623,2157488.0,0.6014816772078359,
27159,623,2157678.0,0.6005066293964757,
27160,623,2157267.0,0.5981281271809525,
27161,623,2144116.0,0.5978355961042082,
27162,623,2157387.0,0.5977885589022717,
27163,623,2157947.0,0.5962698437821494,
27164,623,2157085.0,0.5936204543609471,
27165,623,2157348.0,0.5933703065775445,
27166,623,2157341.0,0.592947245514222,
27167,623,2139618.0,0.5922865557403112,
